welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,participant,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.126851852,-0.216666667,1,0,0,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,-0.126851852,-0.216666667,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,20.7779,,-0.07037037,-0.178703704,1,0,0,0,0,0,165,1,feestdag,images/br_feestdag.png,images/cb_feestdag.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,15.298,,-0.07037037,-0.178703704,1,0,0,0,1,1,54,1,gebit,images/br_gebit.png,images/cb_gebit.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,4.8078,,-0.07037037,-0.178703704,1,0,0,0,2,2,174,1,stemming,images/br_stemming.png,images/cb_stemming.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,19.6767,,-0.07037037,-0.178703704,1,0,0,0,3,3,14,1,rijp,images/br_rijp.png,images/cb_rijp.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,31.9854,,-0.07037037,-0.178703704,1,0,0,0,4,4,81,1,dubbel,images/br_dubbel.png,images/cb_dubbel.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,7.6387,,-0.07037037,-0.178703704,1,0,0,0,5,5,154,1,aflopen,images/br_aflopen.png,images/cb_aflopen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,10.2192,,-0.07037037,-0.178703704,1,0,0,0,6,6,94,1,oceaan,images/br_oceaan.png,images/cb_oceaan.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,14.1348,,-0.07037037,-0.178703704,1,0,0,0,7,7,164,1,anarchie,images/br_anarchie.png,images/cb_anarchie.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,2.9501,,-0.07037037,-0.178703704,1,0,0,0,8,8,18,1,blik,images/br_blik.png,images/cb_blik.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.259,,-0.07037037,-0.178703704,1,0,0,0,9,9,71,1,bever,images/br_bever.png,images/cb_bever.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,6.1331,,-0.07037037,-0.178703704,1,0,0,0,10,10,102,1,legaal,images/br_legaal.png,images/cb_legaal.png,1,legaal,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.5341,,-0.07037037,-0.178703704,1,0,0,0,11,11,132,1,grappen,images/br_grappen.png,images/cb_grappen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,11.0058,,-0.07037037,-0.178703704,1,0,0,0,12,12,99,1,koffie,images/br_koffie.png,images/cb_koffie.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,3.3578,,-0.07037037,-0.178703704,1,0,0,0,13,13,192,1,schaamte,images/br_schaamte.png,images/cb_schaamte.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,4.2946,,-0.07037037,-0.178703704,1,0,0,0,14,14,160,1,daarheen,images/br_daarheen.png,images/cb_daarheen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,2.0088,,-0.07037037,-0.178703704,1,0,0,0,15,15,35,1,lust,images/br_lust.png,images/cb_lust.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,9.3983,,-0.07037037,-0.178703704,1,0,0,0,16,16,179,1,woestijn,images/br_woestijn.png,images/cb_woestijn.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,11.0267,,-0.07037037,-0.178703704,1,0,0,0,17,17,181,1,toegeven,images/br_toegeven.png,images/cb_toegeven.png,1,toegeven,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.8588,,-0.07037037,-0.178703704,1,0,0,0,18,18,109,1,totaal,images/br_totaal.png,images/cb_totaal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,1.5587,,-0.07037037,-0.178703704,1,0,0,0,19,19,50,1,stoom,images/br_stoom.png,images/cb_stoom.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,4.2339,,-0.07037037,-0.178703704,1,0,0,0,20,20,68,1,schat,images/br_schat.png,images/cb_schat.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,2.141,,-0.07037037,-0.178703704,1,0,0,0,21,21,4,1,moes,images/br_moes.png,images/cb_moes.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,2.3025,,-0.07037037,-0.178703704,1,0,0,0,22,22,191,1,opheffen,images/br_opheffen.png,images/cb_opheffen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.1557,,-0.07037037,-0.178703704,1,0,0,0,23,23,129,1,verhaal,images/br_verhaal.png,images/cb_verhaal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,10.5966,,-0.07037037,-0.178703704,1,0,0,0,24,24,136,1,waarbij,images/br_waarbij.png,images/cb_waarbij.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.0097,,-0.07037037,-0.178703704,1,0,0,0,25,25,194,1,driemaal,images/br_driemaal.png,images/cb_driemaal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,12.2445,,-0.07037037,-0.178703704,1,0,0,0,26,26,131,1,opzicht,images/br_opzicht.png,images/cb_opzicht.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,5.6301,,-0.07037037,-0.178703704,1,0,0,0,27,27,61,1,groen,images/br_groen.png,images/cb_groen.png,1,groen,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,23.5472,,-0.07037037,-0.178703704,1,0,0,0,28,28,126,1,kasteel,images/br_kasteel.png,images/cb_kasteel.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,3.2079,,-0.07037037,-0.178703704,1,0,0,0,29,29,55,1,praat,images/br_praat.png,images/cb_praat.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,6.4216,,-0.07037037,-0.178703704,1,0,0,0,30,30,193,1,weeshuis,images/br_weeshuis.png,images/cb_weeshuis.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,4.5655,,-0.07037037,-0.178703704,1,0,0,0,31,31,16,1,ziek,images/br_ziek.png,images/cb_ziek.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,5.3697,,-0.07037037,-0.178703704,1,0,0,0,32,32,155,1,gerucht,images/br_gerucht.png,images/cb_gerucht.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,1.8014,,-0.07037037,-0.178703704,1,0,0,0,33,33,28,1,stal,images/br_stal.png,images/cb_stal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,2.3512,,-0.07037037,-0.178703704,1,0,0,0,34,34,24,1,jurk,images/br_jurk.png,images/cb_jurk.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,3.1034,,-0.07037037,-0.178703704,1,0,0,0,35,35,74,1,graaf,images/br_graaf.png,images/cb_graaf.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,11.0973,,-0.07037037,-0.178703704,1,0,0,0,36,36,111,1,ticket,images/br_ticket.png,images/cb_ticket.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,3.5149,,-0.07037037,-0.178703704,1,0,0,0,37,37,23,1,zout,images/br_zout.png,images/cb_zout.png,1,zout,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,4.958,,-0.07037037,-0.178703704,1,0,0,0,38,38,11,1,mode,images/br_mode.png,images/cb_mode.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,3.2513,,-0.07037037,-0.178703704,1,0,0,0,39,39,116,1,besmet,images/br_besmet.png,images/cb_besmet.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,10.129,,-0.07037037,-0.178703704,1,0,0,0,40,40,45,1,piste,images/br_piste.png,images/cb_piste.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,7.2352,,-0.07037037,-0.178703704,1,0,0,0,41,41,46,1,jagen,images/br_jagen.png,images/cb_jagen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,6.1975,,-0.07037037,-0.178703704,1,0,0,0,42,42,30,1,uien,images/br_uien.png,images/cb_uien.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.1889,,-0.07037037,-0.178703704,1,0,0,0,43,43,13,1,kaal,images/br_kaal.png,images/cb_kaal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,3.6039,,-0.07037037,-0.178703704,1,0,0,0,44,44,9,1,hier,images/br_hier.png,images/cb_hier.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,3.0348,,-0.07037037,-0.178703704,1,0,0,0,45,45,78,1,leren,images/br_leren.png,images/cb_leren.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,33.7005,,-0.07037037,-0.178703704,1,0,0,0,46,46,118,1,vinger,images/br_vinger.png,images/cb_vinger.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,4.4365,,-0.07037037,-0.178703704,1,0,0,0,47,47,37,1,mijn,images/br_mijn.png,images/cb_mijn.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,6.0996,,-0.07037037,-0.178703704,1,0,0,0,48,48,49,1,laken,images/br_laken.png,images/cb_laken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,2.3888,,-0.07037037,-0.178703704,1,0,0,0,49,49,177,1,maaltijd,images/br_maaltijd.png,images/cb_maaltijd.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,4.5133,,-0.07037037,-0.178703704,1,0,0,0,50,50,150,1,gegeven,images/br_gegeven.png,images/cb_gegeven.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.7011,,-0.07037037,-0.178703704,1,0,0,0,51,51,0,1,slak,images/br_slak.png,images/cb_slak.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,2.0952,,-0.07037037,-0.178703704,1,0,0,0,52,52,103,1,joggen,images/br_joggen.png,images/cb_joggen.png,1,joggen,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,1.4314,,-0.07037037,-0.178703704,1,0,0,0,53,53,96,1,slagen,images/br_slagen.png,images/cb_slagen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,1.0502,,-0.07037037,-0.178703704,1,0,0,0,54,54,65,1,parel,images/br_parel.png,images/cb_parel.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,4.7323,,-0.07037037,-0.178703704,1,0,0,0,55,55,89,1,slapen,images/br_slapen.png,images/cb_slapen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,1.1334,,-0.07037037,-0.178703704,1,0,0,0,56,56,76,1,afval,images/br_afval.png,images/cb_afval.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,5.6964,,-0.07037037,-0.178703704,1,0,0,0,57,57,187,1,opkijken,images/br_opkijken.png,images/cb_opkijken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,7.1823,,-0.07037037,-0.178703704,1,0,0,0,58,58,127,1,doodmoe,images/br_doodmoe.png,images/cb_doodmoe.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,4.2711,,-0.07037037,-0.178703704,1,0,0,0,59,59,172,1,weigeren,images/br_weigeren.png,images/cb_weigeren.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,1.8874,,-0.07037037,-0.178703704,1,0,0,0,60,60,67,1,zwart,images/br_zwart.png,images/cb_zwart.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,3.7494,,-0.07037037,-0.178703704,1,0,0,0,61,61,105,1,wijlen,images/br_wijlen.png,images/cb_wijlen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.417,,-0.07037037,-0.178703704,1,0,0,0,62,62,69,1,waken,images/br_waken.png,images/cb_waken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,1.0338,,-0.07037037,-0.178703704,1,0,0,0,63,63,52,1,wagon,images/br_wagon.png,images/cb_wagon.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,3.1707,,-0.07037037,-0.178703704,1,0,0,0,64,64,60,1,jasje,images/br_jasje.png,images/cb_jasje.png,1,jasje,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,11.4163,,-0.07037037,-0.178703704,1,0,0,0,65,65,162,1,uitdelen,images/br_uitdelen.png,images/cb_uitdelen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,1.4225,,-0.07037037,-0.178703704,1,0,0,0,66,66,21,1,mist,images/br_mist.png,images/cb_mist.png,1,mist,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.1094,,-0.07037037,-0.178703704,1,0,0,0,67,67,199,1,beseffen,images/br_beseffen.png,images/cb_beseffen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,8.5803,,-0.07037037,-0.178703704,1,0,0,0,68,68,59,1,kring,images/br_kring.png,images/cb_kring.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,10.9163,,-0.07037037,-0.178703704,1,0,0,0,69,69,190,1,goedkoop,images/br_goedkoop.png,images/cb_goedkoop.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2023-09-07_18h45.59.102,vbt_B2_day3,2022.2.4,Win32,61.45148405,55756,,,,,,down,0,0.6519,,-0.07037037,-0.178703704,1,0,0,0,70,70,27,1,dans,images/br_dans.png,images/cb_dans.png,0,,,,,,,,,,,,,,,,,,,,,,
