welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.102777764,0.057407414,1,0,0,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,-0.102777764,0.057407414,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,2.7823,,-0.102777764,0.057407414,1,0,0,0,0,0,95,1,vreten,images/br_vreten.png,images/cb_vreten.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,2.666099999,,-0.102777764,0.057407414,1,0,0,0,1,1,149,1,redding,images/br_redding.png,images/cb_redding.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,3.1198,,-0.102777764,0.057407414,1,0,0,0,2,2,131,1,opzicht,images/br_opzicht.png,images/cb_opzicht.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,4.7448,,-0.102777764,0.057407414,1,0,0,0,3,3,198,1,bedoelen,images/br_bedoelen.png,images/cb_bedoelen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,3.3025,,-0.102777764,0.057407414,1,0,0,0,4,4,184,1,aandelen,images/br_aandelen.png,images/cb_aandelen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,2.665099999,,-0.102777764,0.057407414,1,0,0,0,5,5,159,1,sufferd,images/br_sufferd.png,images/cb_sufferd.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,0.802400001,,-0.102777764,0.057407414,1,0,0,0,6,6,32,1,palm,images/br_palm.png,images/cb_palm.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,2.5165,,-0.102777764,0.057407414,1,0,0,0,7,7,80,1,kanjer,images/br_kanjer.png,images/cb_kanjer.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,2.047900001,,-0.102777764,0.057407414,1,0,0,0,8,8,30,1,uien,images/br_uien.png,images/cb_uien.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,4.2715,,-0.102777764,0.057407414,1,0,0,0,9,9,142,1,snuiven,images/br_snuiven.png,images/cb_snuiven.png,1,snuiven,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,1.6512,,-0.102777764,0.057407414,1,0,0,0,10,10,21,1,mist,images/br_mist.png,images/cb_mist.png,1,mist,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,0.9999,,-0.102777764,0.057407414,1,0,0,0,11,11,148,1,smullen,images/br_smullen.png,images/cb_smullen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,0.2582,,-0.102777764,0.057407414,1,0,0,0,12,12,59,1,kring,images/br_kring.png,images/cb_kring.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,0.8053,,-0.102777764,0.057407414,1,0,0,0,13,13,118,1,vinger,images/br_vinger.png,images/cb_vinger.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00111,2023-12-08_15h41.55.944,vbt_B2_day3,2022.2.4,Win32,60.15761295,,,,,,down,0,3.2967,,-0.102777764,0.057407414,1,0,0,0,14,14,150,1,gegeven,images/br_gegeven.png,images/cb_gegeven.png,0,,,,,,,,,,,,,,,,,,,,,,
