welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,testResp,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.173611111,-0.301388889,1,0,0,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,-0.173611111,-0.301388889,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,7.7732,knielen,,-0.269444444,-0.468055556,1,0,0,0,0,0,141,1,knielen,images/br_knielen.png,images/cb_knielen.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,3.1769,,,-0.269444444,-0.468055556,1,0,0,0,1,1,170,1,schatten,images/br_schatten.png,images/cb_schatten.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,3.8825,,,-0.269444444,-0.468055556,1,0,0,0,2,2,195,1,middelen,images/br_middelen.png,images/cb_middelen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,0.3557,,,-0.269444444,-0.468055556,1,0,0,0,3,3,77,1,woede,images/br_woede.png,images/cb_woede.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,3.7501,,,-0.269444444,-0.468055556,1,0,0,0,4,4,165,1,feestdag,images/br_feestdag.png,images/cb_feestdag.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,10.6822,snuiven,,-0.269444444,-0.468055556,1,0,0,0,5,5,142,1,snuiven,images/br_snuiven.png,images/cb_snuiven.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,9.9176,,,-0.269444444,-0.468055556,1,0,0,0,6,6,193,1,weeshuis,images/br_weeshuis.png,images/cb_weeshuis.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,0.8969,,,-0.269444444,-0.468055556,1,0,0,0,7,7,34,1,vorm,images/br_vorm.png,images/cb_vorm.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,1.4047,,,-0.269444444,-0.468055556,1,0,0,0,8,8,124,1,bloeien,images/br_bloeien.png,images/cb_bloeien.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00114,2023-12-09_23h50.58.309,vbt_B2_day3,2022.2.4,Win32,47.36642668,,,,,,down,0,2.5427,,,-0.269444444,-0.468055556,1,0,0,0,9,9,130,1,keihard,images/br_keihard.png,images/cb_keihard.png,0,,,,,,,,,,,,,,,,,,,,,
