nlLet,letter,readingTime,checkingTime
j,j,1.508,7.947
o,o,1.51799999999999,12.446
u,u,1.503,25.382
y,y,1.51900000000001,20.719
p,p,1.517,14.914
c,c,1.518,41.153
b,b,1.51700000000002,4.59799999999998
d,d,1.50300000000001,29.484
m,m,1.50300000000001,3.64599999999999
a,a,1.50300000000001,34.336
x,x,1.51600000000002,9.399
h,h,1.50200000000001,52.969
q,q,1.51799999999997,4.23099999999999
i,i,1.50299999999999,4.79700000000003
f,f,1.51999999999998,9.26600000000002
s,s,1.50200000000001,16.081
g,g,1.51999999999998,8.98099999999999
l,l,1.517,18.035
r,r,1.51899999999995,4.82900000000006
e,e,1.50299999999999,15.799
t,t,1.50200000000001,7.517
v,v,1.50200000000001,68.672
z,z,1.51700000000005,3.97999999999996
k,k,1.50299999999999,5.19899999999996
n,n,1.51800000000003,10.298
w,w,1.52099999999996,5.93000000000006
k,k,1.51999999999998,6.54700000000003
v,v,1.51699999999994,5.79899999999998
q,q,1.51999999999998,3.31500000000005
d,d,1.51700000000005,7.31599999999992
n,n,1.50200000000007,8.61500000000001
g,g,1.50299999999993,3.697
u,u,1.51900000000001,10.481
r,r,1.50300000000004,2.69899999999996
t,t,1.51800000000003,7.28200000000004
p,p,1.51799999999992,1.63200000000006
m,m,1.50400000000002,1.92999999999995
s,s,1.505,7.17899999999997
h,h,1.52100000000007,5.07999999999993
b,b,1.51800000000003,1.87900000000002
x,x,1.50400000000002,1.58299999999997
j,j,1.51699999999994,10.0480000000001
c,c,1.51999999999998,1.61399999999992
y,y,1.51900000000001,3.18400000000008
e,e,1.50199999999995,1.68000000000006
a,a,1.50199999999995,3.59699999999998
i,i,1.50300000000004,4.68099999999993
f,f,1.51900000000001,11.316
z,z,1.51900000000001,2.89599999999996
o,o,1.50400000000002,3.86500000000001
l,l,1.51800000000003,3.11399999999992
w,w,1.50300000000004,3.76499999999999
s,s,1.5200000000001,3.81399999999996
v,v,1.50199999999995,23.282
e,e,1.50300000000004,2.25
t,t,1.51799999999992,7.81600000000003
x,x,1.51900000000001,6.17999999999995
g,g,1.50300000000004,8.42999999999995
y,y,1.50500000000011,3.12899999999991
f,f,1.50300000000004,2.81499999999994
j,j,1.50400000000002,9.11300000000006
h,h,1.50299999999993,7.88100000000009
r,r,1.50400000000002,2.19399999999996
b,b,1.50400000000002,2.59799999999996
p,p,1.50300000000004,40.5839999999999
o,o,1.50400000000002,2.66300000000001
d,d,1.51900000000001,4.53099999999995
w,w,1.51900000000001,8.16399999999999
q,q,1.50400000000002,2.46400000000006
z,z,1.50199999999995,1.61500000000001
a,a,1.51800000000003,24.817
k,k,1.50199999999995,30.832
u,u,1.50400000000002,2.94600000000003
i,i,1.50400000000002,1.93099999999993
m,m,1.51900000000001,1.64800000000002
c,c,1.50300000000004,2.26499999999999
n,n,1.51800000000003,10.3159999999999
l,l,1.50200000000007,2.84799999999996
s,s,1.51700000000005,2.43099999999993
q,q,1.51999999999998,2.04700000000003
p,p,1.50300000000004,2.09799999999996
w,w,1.50400000000002,19.331
o,o,1.50300000000004,2.798
a,a,1.50199999999995,1.58199999999999
k,k,1.51900000000001,6.06899999999996
i,i,1.51499999999999,3.86300000000006
z,z,1.50400000000002,3.3649999999999
h,h,1.51700000000005,6.53499999999997
f,f,1.51600000000008,2.34799999999996
n,n,1.51900000000001,3.86400000000003
x,x,1.50299999999993,3.08100000000013
y,y,1.51999999999998,2.03099999999995
v,v,1.50299999999993,10.1800000000001
m,m,1.50299999999993,2.38000000000011
g,g,1.50299999999993,2.53199999999993
c,c,1.50500000000011,2.5630000000001
r,r,1.50399999999991,1.54500000000007
t,t,1.50299999999993,2.48099999999999
e,e,1.51900000000001,1.71399999999994
l,l,1.51800000000003,2.28300000000013
u,u,1.50299999999993,6.41300000000001
j,j,1.50399999999991,2.41300000000001
d,d,1.50400000000013,3.3309999999999
b,b,1.51800000000003,2.11400000000003
n,n,1.51900000000001,1.58199999999988
e,e,1.51800000000003,2.83100000000013
i,i,1.50199999999995,1.98199999999997
b,b,1.51800000000003,2.15099999999984
r,r,1.5,4.39800000000014
a,a,1.50199999999995,4.39900000000011
j,j,1.50399999999991,4.24800000000005
g,g,1.51800000000003,2.21399999999994
o,o,1.50299999999993,4.53200000000015
h,h,1.51899999999978,1.51300000000015
u,u,1.50299999999993,2.89699999999993
m,m,1.50400000000013,1.5139999999999
w,w,1.51900000000001,5.16399999999999
x,x,1.50300000000016,9.03199999999993
s,s,1.51800000000003,4.14799999999991
c,c,1.50400000000013,6.34699999999998
z,z,1.52099999999996,5.87999999999988
t,t,1.51900000000001,1.59700000000021
p,p,1.50199999999995,4.74900000000002
y,y,1.50199999999995,1.98099999999999
k,k,1.50299999999993,5.0150000000001
q,q,1.51900000000001,1.52999999999997
v,v,1.50299999999993,5.11500000000001
d,d,1.50299999999993,4.19700000000012
f,f,1.50600000000009,2.32799999999997
l,l,1.50299999999993,2.11400000000003
a,a,1.51800000000003,2.38199999999983
n,n,1.51900000000001,1.58200000000011
j,j,1.50299999999993,2.16300000000001
r,r,1.50199999999995,3.11599999999999
o,o,1.5010000000002,4.39799999999991
g,g,1.50600000000009,4.42799999999988
c,c,1.50499999999988,2.61200000000008
f,f,1.50300000000016,6.83199999999988
d,d,1.50099999999998,2.58400000000006
v,v,1.5160000000003,2.21599999999967
e,e,1.50299999999993,2.16399999999999
h,h,1.51800000000003,3.61500000000001
u,u,1.50199999999995,4.69800000000009
x,x,1.50399999999991,2.36300000000006
z,z,1.50400000000013,2.44699999999989
s,s,1.50299999999993,4.76400000000012
t,t,1.50299999999993,1.88000000000011
i,i,1.50800000000004,2.49399999999991
q,q,1.50099999999998,1.64699999999993
p,p,1.50300000000016,2.11299999999983
w,w,1.50999999999999,6.74100000000021
l,l,1.50299999999993,3.83199999999988
y,y,1.50400000000013,4.22900000000004
k,k,1.50299999999993,3.18100000000004
m,m,1.50399999999991,5.67900000000009
b,b,1.50299999999993,2.94800000000009
u,u,1.50299999999993,11.2819999999999
