nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
schaamte,0,,0,schaamte,11.1328000000119,1.75660000002384,0,NaN,
toeval,0,,0,toeval,5.29880000001192,0.356899999976164,0,NaN,
knie,0,,0,knie,3.61439999997616,0.39819999998808,0,NaN,
site,1,site,1,site,NaN,1.72550000000001,1,7.64760000002383,
baron,0,,0,baron,7.79719999998808,0.490899999976151,0,NaN,
aflopen,0,,0,aflopen,7.563,0.824700000047685,0,NaN,
geld,0,,0,geld,7.08059999996424,0.558300000011926,0,NaN,
stiekem,0,,0,stiekem,3.395,0.609199999988078,0,NaN,
techniek,0,,0,techniek,10.6137999999523,0.491,0,NaN,
totaal,0,,0,totaal,4.46360000002385,0.592300000011917,0,NaN,
waarvan,0,,0,waarvan,8.23949999999999,0.532999999999987,0,NaN,
daarheen,0,,0,daarheen,9.78480000001193,9.97330000001193,0,NaN,
stal,0,,0,stal,6.35939999997615,0.577600000023864,0,NaN,
flits,0,,0,flits,8.89490000003576,0.712299999952307,0,NaN,
kust,0,,0,kust,6.24639999997615,0.495100000023825,0,NaN,
keihard,0,,0,keihard,10.4123999999762,0.829300000011898,0,NaN,
weigeren,0,,0,weigeren,6.71309999996424,0.541500000000013,0,NaN,
mode,0,,0,mode,6.04650000000001,1.72969999998807,0,NaN,
volop,0,,0,volop,6.26140000003576,1.21369999998808,0,NaN,
zuster,0,,0,zuster,8.49609999996423,0.579100000023828,0,NaN,
vullen,0,,0,vullen,3.79830000001192,0.475500000000011,0,NaN,
poes,0,,0,poes,4.381,1.17569999998807,0,NaN,
schat,0,,0,schat,8.2801999999881,0.730400000035758,0,NaN,
vorm,0,,0,vorm,3.18090000003576,1.15800000000002,0,NaN,
dubbel,0,,0,dubbel,11.8141999999881,0.46350000000001,0,NaN,
opheffen,0,,0,opheffen,8.43089999997613,0.610100000023863,0,NaN,
aanzoek,0,,0,aanzoek,6.2151999999881,0.943499999999972,0,NaN,
gegeven,0,,0,gegeven,2.68049999999999,0.532100000023831,0,NaN,
groen,1,groen,1,groen,NaN,0.543200000047705,1,8.23119999998806,
nakijken,0,,0,nakijken,11.781,0.541699999988055,0,NaN,
stemming,0,,0,stemming,5.63109999996425,0.624199999988036,0,NaN,
steel,0,,0,steel,2.84789999997616,0.548400000035713,0,NaN,
joggen,1,joggen,1,joggen,NaN,0.37700000000001,1,8.31590000003575,
blik,0,,0,blik,6.79769999998808,0.474800000011953,0,NaN,
kabel,0,,0,kabel,4.36560000002385,0.441800000011938,0,NaN,
aarzelen,0,,0,aarzelen,3.41469999998804,0.464499999999987,0,NaN,
bijkomen,1,bijkomen,1,bijkomen,NaN,0.493899999976179,1,10.8311000000238,
uitdelen,0,,0,uitdelen,9.71539999997617,1.15960000002383,0,NaN,
bisschop,0,,0,bisschop,14.1982000000477,2.97400000000005,0,NaN,
soda,0,,0,soda,4.19789999997619,0.539499999999975,0,NaN,
aandelen,0,,0,aandelen,8.14889999997615,0.54039999997616,0,NaN,
lever,0,,0,lever,5.23310000002385,0.541399999976136,0,NaN,
strikken,0,,0,strikken,4.79890000003581,1.35619999998806,0,NaN,
schep,0,,0,schep,4.91609999996427,0.47199999999998,0,NaN,
redding,0,,0,redding,8.03249999999997,0.808300000011911,0,NaN,
moes,0,,0,moes,6.19880000001194,0.565199999988067,0,NaN,
legaal,1,legaal,1,legaal,NaN,0.574800000011919,1,7.2151999999881,
opkijken,0,,0,opkijken,6.26420000004771,0.562999999999988,0,NaN,
mist,1,mist,1,mist,NaN,0.942000000000007,1,7.38200000000001,
maling,0,,0,maling,9.90040000003575,0.640599999964252,0,NaN,
innemen,0,,0,innemen,5.9325,0.559599999964234,0,NaN,
laken,0,,0,laken,4.48250000000002,0.791399999976136,0,NaN,
zingen,0,,0,zingen,9.76640000003579,0.456799999952295,0,NaN,
zaal,0,,0,zaal,2.85159999996421,0.4495,0,NaN,
jagen,0,,0,jagen,6.96380000001193,0.841800000011915,0,NaN,
middelen,0,,0,middelen,10.9411999999881,0.765300000011848,0,NaN,
anarchie,0,,0,anarchie,6.25159999996424,0.703100000023824,0,NaN,
kring,0,,0,kring,13.650300000012,0.571699999988141,0,NaN,
baai,0,,0,baai,4.01269999998806,0.609399999976176,0,NaN,
eenhoorn,0,,0,eenhoorn,7.84739999997612,0.70799999999997,0,NaN,
gebit,0,,0,gebit,11.1303999999761,0.674399999976117,0,NaN,
waken,0,,0,waken,5.28089999997621,2.04090000003578,0,NaN,
weeshuis,0,,0,weeshuis,13.0458000000119,0.459699999988175,0,NaN,
wagon,0,,0,wagon,5.37990000003583,5.0228000000119,0,NaN,
jurk,0,,0,jurk,9.73069999998802,0.639300000011986,0,NaN,
twijfel,0,,0,twijfel,9.78210000002377,0.677599999964286,0,NaN,
jasje,1,jasje,1,jasje,NaN,0.591000000000008,1,10.3275,
ijdel,0,,0,ijdel,8.3783000000119,0.490800000011859,0,NaN,
zwart,0,,0,zwart,6.07670000004759,1.02529999995238,0,NaN,
lokken,0,,0,lokken,2.97630000001186,0.458599999964235,0,NaN,
liefje,0,,0,liefje,4.26169999998808,3.09060000002376,0,NaN,
diep,0,,0,diep,3.52910000002385,0.490699999988124,0,NaN,
kaal,0,,0,kaal,3.19830000001184,0.693899999976225,0,NaN,
openbaar,1,openbaar,1,openbaar,NaN,0.840699999988146,1,12.6328999999761,
eetlust,0,,0,eetlust,4.64680000001192,0.556599999964305,0,NaN,
waarbij,0,,0,waarbij,12.1148000000119,0.741300000011961,0,NaN,
afval,0,,0,afval,7.39599999999996,0.576799999952414,0,NaN,
wijlen,0,,0,wijlen,6.54510000002381,0.563099999964265,0,NaN,
blijven,1,blijven,1,blijven,NaN,0.975000000000023,1,8.37980000001187,
woede,0,,0,woede,6.37760000002379,1.06089999997619,0,NaN,
doodmoe,0,,0,doodmoe,5.12820000004774,0.578799999952253,0,NaN,
hechten,1,hechten,1,hechten,NaN,0.458400000035795,1,16.9473999999761,
uitlaat,0,,0,uitlaat,10.2131000000238,0.976100000023848,0,NaN,
geheim,0,,0,geheim,12.9301000000238,0.761199999988094,0,NaN,
taal,0,,0,taal,3.96419999998807,0.543499999999995,0,NaN,
plek,0,,0,plek,2.84939999997619,0.509500000000003,0,NaN,
leren,0,,0,leren,3.47730000001195,0.545600000023796,0,NaN,
kasteel,0,,0,kasteel,3.24859999996431,0.460800000011886,0,NaN,
maken,0,,0,maken,5.86380000001191,0.362300000011942,0,NaN,
muziek,0,,0,muziek,4.87919999998815,0.296600000023773,0,NaN,
palm,0,,0,palm,5.33159999996417,0.494500000000016,0,NaN,
excuus,0,,0,excuus,7.5651000000239,0.391499999999951,0,NaN,
dans,0,,0,dans,6.13129999995238,0.37940000003573,0,NaN,
blad,0,,0,blad,3.298,0.429400000035798,0,NaN,
samen,0,,0,samen,4.64589999997622,0.312800000011862,0,NaN,
mening,0,,0,mening,7.08139999997616,0.363100000023906,0,NaN,
wegen,0,,0,wegen,3.48119999998801,0.30780000001198,0,NaN,
kennis,0,,0,kennis,4.99850000000004,0.292600000023754,0,NaN,
vuur,0,,0,vuur,3.30080000001203,1.30860000002383,0,NaN,
hier,0,,0,hier,3.2659000000358,0.558300000011968,0,NaN,
opkomen,0,,0,opkomen,7.41680000001202,0.463199999988092,0,NaN,
snuiven,1,snuiven,1,snuiven,NaN,0.456899999976144,1,10.4309999999999,
koppen,0,,0,koppen,3.58219999998812,0.526100000023803,0,NaN,
goedkoop,0,,0,goedkoop,8.580800000012,0.459799999952224,0,NaN,
baas,0,,0,baas,2.5316000000239,0.431799999952318,0,NaN,
feestdag,0,,0,feestdag,8.58269999998811,0.547199999988038,0,NaN,
strekken,0,,0,strekken,4.93160000002388,0.441699999988145,0,NaN,
spanning,0,,0,spanning,3.38239999997609,0.508900000035737,0,NaN,
kreeft,0,,0,kreeft,7.71620000004771,0.397500000000036,0,NaN,
zout,1,zout,1,zout,NaN,0.360300000011875,1,6.56550000000004,
invloed,0,,0,invloed,11.8306999999882,3.44240000003572,0,NaN,
attentie,0,,0,attentie,10.5334000000358,0.490599999964161,0,NaN,
kanjer,0,,0,kanjer,5.39889999997615,0.475100000023758,0,NaN,
bloeien,0,,0,bloeien,7.44719999998813,0.592999999999961,0,NaN,
verhaal,0,,0,verhaal,6.965800000012,0.525899999976104,0,NaN,
mand,0,,0,mand,3.63109999996425,0.725300000011885,0,NaN,
vinger,0,,0,vinger,11.3649999999999,0.627699999988181,0,NaN,
staren,1,staren,1,staren,NaN,0.408500000000004,1,8.11559999996427,
sufferd,0,,0,sufferd,4.94900000000007,0.407300000011901,0,NaN,
oprotten,0,,0,oprotten,5.40059999996424,0.306700000047613,0,NaN,
mijn,0,,0,mijn,9.38150000000019,0.445499999999811,0,NaN,
geluid,0,,0,geluid,4.98700000000008,0.302200000047605,0,NaN,
vlek,0,,0,vlek,2.56780000001186,0.439799999952356,0,NaN,
geliefd,0,,0,geliefd,7.33260000002383,0.494599999964294,0,NaN,
knielen,1,knielen,1,knielen,NaN,0.405699999988201,1,5.84759999996413,
komisch,0,,0,komisch,11.5653999999761,0.493900000035865,0,NaN,
aanraden,0,,0,aanraden,3.46449999999982,0.410000000000082,0,NaN,
seizoen,0,,0,seizoen,5.78460000002383,0.458300000011832,0,NaN,
