nlLet,letter,readingTime,checkingTime
c,c,1.5096999999999525,13.036000000000229
m,m,1.511499999999998,4.9552999999998235
a,a,1.5130000000000052,18.987899999999897
r,r,1.5120000000000005,7.488999999999976
n,n,1.5120000000000005,22.80000000000001
e,e,1.515200000000192,11.721699999999714
f,f,1.5120000000000005,8.188600000000093
d,d,1.5112000000001728,11.638799999999833
v,v,1.5128999999998882,6.689000000000021
h,h,1.5107000000001847,6.403899999999908
p,p,1.5123000000002662,11.87169999999972
g,g,1.513700000000199,10.837100000000106
k,k,1.5113999999999237,10.806100000000072
y,y,1.511099999999658,7.753700000000151
o,o,1.5143999999999096,11.403999999999996
b,b,1.5113999999999237,11.636000000000024
s,s,1.528800000000274,11.33299999999997
u,u,1.5168999999999073,29.817799999999806
l,l,1.5166000000000963,31.8382000000002
q,q,1.5292999999998074,31.317300000000273
j,j,1.5165000000000077,48.084
x,x,1.517599999999618,5.8662000000002195
t,t,1.5171000000000845,11.499899999999911
i,i,1.516700000000185,9.050000000000011
z,z,1.5168999999999073,15.222199999999589
w,w,1.5292000000002872,15.015799999999786
w,w,1.516999999999939,9.470700000000193
a,a,1.5296000000000731,10.533500000000004
f,f,1.516100000000165,22.517499999999927
h,h,1.5167999999998756,25.717399999999884
j,j,1.5163999999998623,44.6011000000002
z,z,1.5164999999999509,24.033899999999903
y,y,1.5179000000003953,26.751699999999687
q,q,1.5322000000002163,16.532500000000027
p,p,1.516999999999939,7.250299999999811
t,t,1.5168999999999642,21.283600000000092
e,e,1.5166000000000395,26.933700000000158
r,r,1.5170000000000528,25.788299999999822
m,m,1.5301000000000613,37.83289999999988
v,v,1.5167999999998756,23.10010000000011
l,l,1.516999999999939,24.78420000000017
d,d,1.5162999999998874,26.85660000000007
k,k,1.5287000000001854,14.903099999999654
n,n,1.5294999999999845,28.97380000000021
x,x,1.5271000000001322,19.588199999999688
s,s,1.529100000000085,22.61629999999991
g,g,1.5171000000001413,29.10050000000001
i,i,1.5168999999998505,5.4831000000001495
b,b,1.5168999999998505,12.516900000000305
u,u,1.517799999999852,16.455700000000206
c,c,1.5281999999997424,20.420200000000023
o,o,1.5135000000000218,20.12189999999987
f,f,1.5286000000000968,24.78269999999975
d,d,1.5170000000000528,6.900200000000268
h,h,1.5168999999998505,18.54989999999998
c,c,1.516800000000103,21.10050000000001
z,z,1.5166999999999007,24.150400000000218
y,y,1.5170999999998003,40.41709999999989
n,n,1.5168000000003303,24.000299999999925
i,i,1.51720000000023,23.367099999999482
x,x,1.5166000000001532,30.50610000000006
v,v,1.5289999999999964,24.904799999999796
r,r,1.5118000000002212,4.120600000000195
g,g,1.5296999999998206,8.839399999999841
q,q,1.5282000000001972,2.9021000000000186
m,m,1.5306000000000495,9.438199999999824
j,j,1.5290999999999713,12.716600000000199
l,l,1.5162999999997737,4.783400000000029
b,b,1.5169000000003052,8.066299999999728
e,e,1.51729999999975,2.36620000000039
