nlLet,letter,readingTime,checkingTime
y,y,1.5030000000000001,2.831000000000003
u,u,1.5179999999999936,2.0500000000000043
g,g,1.516999999999996,1.6480000000000032
j,j,1.5219999999999985,2.594999999999999
w,w,1.5220000000000056,2.4269999999999996
f,f,1.5239999999999938,1.8920000000000101
k,k,1.5249999999999915,2.2549999999999883
s,s,1.5080000000000098,3.0219999999999914
c,c,1.5090000000000003,2.5250000000000057
m,m,1.5109999999999957,3.9540000000000077
e,e,1.5109999999999957,2.1400000000000006
r,r,1.5090000000000003,1.8559999999999945
l,l,1.5100000000000051,1.8940000000000055
a,a,1.5249999999999915,1.7870000000000061
d,d,1.512999999999991,1.9200000000000017
z,z,1.5090000000000003,2.2049999999999983
x,x,1.5120000000000005,1.5790000000000077
t,t,1.5219999999999914,9.539000000000001
i,i,1.4980000000000047,2.102000000000004
n,n,1.5229999999999961,2.2819999999999965
o,o,1.516999999999996,1.9180000000000064
p,p,1.509999999999991,2.223000000000013
b,b,1.4939999999999998,2.490000000000009
q,q,1.516999999999996,2.2450000000000045
v,v,1.5199999999999818,2.4809999999999945
h,h,1.511000000000024,2.3219999999999743
