nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
stal,0,,0,stal,4.79999999999998,2.64699999999999,0,NaN,
apparaat,0,,0,apparaat,5.86600000000001,1.07499999999999,0,NaN,
blik,1,blikblik,0,blik,NaN,1.08199999999999,1,11.765,
graaf,0,,0,graaf,7.08500000000001,0.878999999999991,0,NaN,
gebit,0,,0,gebit,7.36599999999999,0.532000000000011,0,NaN,
bever,0,,0,bever,6.51400000000001,0.782000000000011,0,NaN,
laken,0,,0,laken,5.63200000000001,1.09899999999999,0,NaN,
uitlaat,0,,0,uitlaat,8.63200000000001,0.647999999999996,0,NaN,
zuster,0,,0,zuster,5.815,0.680999999999983,0,NaN,
knielen,0,,0,knielen,5.84899999999999,1.06399999999999,0,NaN,
feestdag,0,,0,feestdag,10.916,0.581000000000017,0,NaN,
klauw,0,,0,klauw,5.601,0.736999999999995,0,NaN,
geit,1,geit,1,geit,NaN,0.84899999999999,1,6.631,
aanraden,0,,0,aanraden,8.03199999999998,0.698000000000036,0,NaN,
doodmoe,0,,0,doodmoe,7.51600000000002,0.680999999999983,0,NaN,
zweven,0,,0,zweven,7.16700000000003,0.509999999999991,0,NaN,
tekst,1,tekst,1,tekst,NaN,0.84899999999999,1,6.28199999999998,
opheffen,0,,0,opheffen,7.13200000000001,0.629999999999995,0,NaN,
kabel,0,,0,kabel,4.86400000000003,0.647999999999968,0,NaN,
toeval,0,,0,toeval,5.733,0.631000000000029,0,NaN,
vorm,0,,0,vorm,8.46699999999998,0.581000000000017,0,NaN,
bisschop,0,,0,bisschop,6.94900000000001,0.613999999999976,0,NaN,
blijven,0,,0,blijven,11.716,2.964,0,NaN,
woning,0,,0,woning,4.28300000000002,0.798000000000002,0,NaN,
kaal,0,,0,kaal,3.06400000000002,0.632999999999981,0,NaN,
geluid,0,,0,geluid,5.38200000000001,0.932000000000016,0,NaN,
baron,0,,0,baron,4.815,0.615000000000009,0,NaN,
