nlLet,letter,readingTime,checkingTime
g,g,1.5371000001430488,5.214399999856937
u,u,1.5170000000000101,4.231700000047681
k,k,1.518500000000003,4.982200000047683
w,w,1.5182000000476847,4.030999999999992
b,b,1.5143999998569484,5.086799999952319
m,m,1.5171000001430457,3.434700000047684
z,z,1.5120999999046347,2.77209999990464
r,r,1.5131000001430408,1.711700000047685
h,h,1.5085999999046322,1.8307000000476847
e,e,1.5168999998569461,5.200500000000005
j,j,1.51720000004768,4.6815
x,x,1.5154000000953687,3.402000000000001
t,t,1.514200000047694,4.470099999904633
o,o,1.516799999952326,2.0156000001430527
i,i,1.5180000000000007,2.0275000000000034
p,p,1.511399999856934,4.511400000095364
f,f,1.5175999999046326,3.483400000095372
y,y,1.517899999856951,1.658300000190735
q,q,1.5250000000000057,4.268399999856939
v,v,1.5102000000476892,2.4212000000476905
c,c,1.5144999999999982,4.116599999904622
s,s,1.5165000000000077,1.569500000000005
d,d,1.5172999999523142,3.899600000143039
l,l,1.5158999998569698,2.5167000000476776
a,a,1.5157999999523213,1.5523000001907121
n,n,1.5165000000000077,2.1477999999523263
t,t,1.5165999999046278,3.7202000000476687
q,q,1.5124000000953686,2.4546999998092645
y,y,1.5132000000477035,5.0190000000000055
z,z,1.513200000047675,4.253299999952304
f,f,1.5134000000953733,3.7892000000476855
b,b,1.512799999952307,3.654700000047683
v,v,1.5130000000000052,2.0113999998569625
r,r,1.5064999999999884,2.0339000000953718
x,x,1.5137999999523117,5.251900000095361
m,m,1.5157999999523213,2.852499999999992
j,j,1.5147000000476964,2.0445999999046194
o,o,1.5234000000953927,1.8194999999999766
e,e,1.5086999998092665,2.63910000014306
h,h,1.5147999999523165,2.3817000000476867
s,s,1.5212000000476849,2.65179999995226
g,g,1.5122999999523472,2.2767999999522885
c,c,1.508900000095366,3.948500000000024
u,u,1.517499999999984,8.04189999985698
a,a,1.511600000143062,3.065999999999974
l,l,1.5129999999999768,2.3877999999523354
k,k,1.5125999999046371,3.334400000095343
i,i,1.5165000000000077,9.518599999904666
p,p,1.5151000001430361,46.061299999952325
w,w,1.5107000000476773,3.1997999999522904
n,n,1.5107999999523258,13.22410000014304
d,d,1.526099999904659,6.105799999952296
y,y,1.5172999999523427,31.57650000000001
k,k,1.5261000001430034,3.9002000000477324
g,g,1.5137999999523117,3.8349999999999795
x,x,1.5160000000000196,1.5453999998569543
f,f,1.5229999999999677,2.4169000000953815
v,v,1.5095000000000027,2.872400000095354
q,q,1.5141999998092501,2.263200000047732
e,e,1.5207000000476683,1.5694000000953565
a,a,1.5135999999046135,11.625799999952335
l,l,1.5061000001430784,1.5820999999045853
b,b,1.5222000000476896,2.121200000047679
w,w,1.5125999999046371,3.7369000000953747
z,z,1.5130999999046253,2.3360000000000127
p,p,1.5109000000953756,5.304500000000019
c,c,1.5148999998569366,2.1869000000953633
j,j,1.5152000000476846,7.602899999856959
i,i,1.5154999999999745,2.650400000095374
r,r,1.5138999998569602,9.755800000190732
n,n,1.515599999904623,3.331400000095357
u,u,1.5161999998092597,1.8509000000954074
s,s,1.5152000000476846,1.6770000000000778
t,t,1.5057999999522735,13.022299999952338
m,m,1.5136000001430148,12.236099999904695
h,h,1.51299999999992,3.150500000000079
d,d,1.5164999999999509,20.77079999995226
o,o,1.5112999999523709,33.59710000014309
