nlLet,letter,readingTime,checkingTime
b,b,1.5092000000476844,2.8332000000476825
f,f,1.5125000000000028,2.3867999999523164
w,w,1.5132000000476893,4.05440000009537
r,r,1.5148999998569224,2.467500000000001
i,i,1.5180000000000007,2.07660000014306
e,e,1.5101999998092595,2.5064000000953683
c,c,1.507099999904625,2.9279999999999973
y,y,1.5100000000000193,2.5398000001907235
t,t,1.5080999999046298,2.441500000000019
n,n,1.5120999999046205,5.189400000095361
k,k,1.5082000000476796,3.2785999999046282
h,h,1.5135000000000218,5.52020000004768
z,z,1.5065999999046369,3.162100000143056
s,s,1.511399999856934,2.886800000190732
d,d,1.512799999952307,2.8410999999046567
v,v,1.5101000001430407,3.038199999809251
u,u,1.5126000001430668,9.907700000047669
a,a,1.5080000000000098,1.6151999998092776
l,l,1.5221000001430411,1.8549999999999898
g,g,1.5122999999523188,2.5200999999046303
p,p,1.51400000000001,1.929000000000002
m,m,1.531499999999994,4.129400000095359
x,x,1.5120000000000005,2.275400000095374
j,j,1.5098999998569695,4.574100000143034
o,o,1.5091999998092547,2.5904000000953715
q,q,1.512099999904649,2.761499999999984
