nlLet,letter,readingTime,checkingTime
m,m,1.51259999999998,9.93930000000005
k,k,1.50879999999994,7.32090000000002
y,y,1.50740000000002,11.5376
j,j,1.51320000000007,10.3381
e,e,1.51349999999999,10.0297
d,d,1.51359999999997,13.8562000000001
z,z,1.50369999999995,11.6258000000001
i,i,1.51479999999992,13.4196000000001
n,n,1.505,11.688
w,w,1.50709999999998,8.84090000000003
o,o,1.5035,17.0631
u,u,1.51500000000001,9.34719999999993
b,b,1.51340000000005,17.5272
f,f,1.50620000000001,30.9636
r,r,1.5154,12.2635
x,x,1.51219999999995,9.72140000000002
a,a,1.51350000000002,7.68980000000005
h,h,1.51309999999995,7.73129999999992
s,s,1.51330000000007,10.0717
l,l,1.51330000000002,5.70590000000004
c,c,1.51509999999996,5.52500000000003
g,g,1.50719999999995,5.15440000000001
v,v,1.50790000000001,17.6717
t,t,1.50820000000004,21.7472999999999
p,p,1.50730000000004,4.54540000000003
q,q,1.50940000000003,7.00409999999994
b,b,1.50740000000008,8.22759999999994
d,d,1.50869999999998,12.6939
a,a,1.50569999999993,2.33130000000006
r,r,1.51440000000002,3.25839999999999
c,c,1.51409999999998,7.12619999999998
f,f,1.50409999999994,4.25480000000005
e,e,1.51490000000001,4.19919999999996
x,x,1.51430000000005,1.61740000000003
k,k,1.51389999999992,6.39930000000004
o,o,1.5129,5.0607
l,l,1.50449999999995,1.57350000000002
w,w,1.50840000000005,12.3260999999999
m,m,1.51340000000005,7.97330000000005
v,v,1.51300000000003,5.71589999999981
h,h,1.51330000000007,3.02570000000003
s,s,1.51339999999993,1.6336
q,q,1.51460000000009,12.5615
z,z,1.5136,5.08129999999994
t,t,1.51520000000005,8.21409999999992
g,g,1.51350000000002,6.20950000000005
i,i,1.50480000000005,12.7077999999999
n,n,1.51549999999997,8.3306
y,y,1.51370000000009,10.9956999999999
j,j,1.50770000000011,15.0569999999999
p,p,1.50900000000001,23.8345999999999
u,u,1.50880000000006,10.5762
j,j,1.50810000000001,14.4495000000001
o,o,1.50850000000003,9.31830000000002
s,s,1.50880000000006,11.3337999999998
d,d,1.50940000000014,7.64400000000001
q,q,1.50830000000008,8.16089999999986
w,w,1.50869999999998,7.12760000000003
e,e,1.5077,3.95369999999991
z,z,1.50960000000009,4.93630000000007
k,k,1.50979999999981,7.89240000000018
f,f,1.51089999999988,9.97130000000004
h,h,1.50850000000003,24.804
r,r,1.51130000000001,3.74939999999992
n,n,1.5141000000001,8.29849999999999
y,y,1.50759999999991,3.77560000000005
m,m,1.50969999999995,4.65540000000021
t,t,1.5071999999999,6.90530000000001
g,g,1.5148999999999,5.83360000000016
c,c,1.50869999999998,2.37580000000003
i,i,1.50939999999991,3.32839999999987
a,a,1.50530000000003,6.25650000000007
x,x,1.51080000000002,3.03769999999997
u,u,1.50969999999995,2.42599999999993
v,v,1.50940000000014,4.23200000000008
p,p,1.51059999999984,5.18999999999994
b,b,1.51430000000005,12.7148000000001
l,l,1.51019999999994,6.31319999999994
y,y,1.50740000000019,2.45889999999986
d,d,1.51400000000001,2.99350000000004
o,o,1.51229999999998,2.90939999999989
m,m,1.5073000000001,2.54940000000011
x,x,1.50629999999978,1.7668000000001
u,u,1.50690000000009,2.12059999999997
n,n,1.50790000000006,3.35639999999989
l,l,1.51580000000013,2.70869999999991
p,p,1.51380000000006,2.40039999999988
f,f,1.5141000000001,9.59199999999998
s,s,1.50419999999997,2.34749999999997
t,t,1.50780000000009,5.18899999999996
e,e,1.505,6.61989999999992
