nlLet,letter,readingTime,checkingTime
z,z,1.5172999999523284,4.148899999856937
l,l,1.5156000001430527,3.943200000047682
j,j,1.5312999999523242,3.426000000000002
r,r,1.5157000000476728,1.7808999998569561
e,e,1.5142999999523141,1.8105000000000047
b,b,1.5052000000476795,2.5551000001430566
k,k,1.5046999998092616,1.7724999999999937
h,h,1.50610000014305,83.274
v,v,1.5037000000477008,1.9283999998569357
f,f,1.5157000000476728,11.376400000095373
u,u,1.5045000000000073,1.6455999999046185
p,p,1.5157000000477012,1.7214999999999918
i,i,1.5062999999523186,1.8950999999046303
g,g,1.5161000001430693,1.8724999999999739
a,a,1.5055999999046321,1.9881000001430778
s,s,1.5060000000000002,3.57069999980925
w,w,1.505500000000012,2.070999999999998
d,d,1.5052000000476653,2.9375
o,o,1.5057999999523304,2.605200000047688
c,c,1.5209000000953665,2.35489999985694
m,m,1.5059000000953802,2.254700000047677
y,y,1.5065999999046369,14.635400000095359
t,t,1.5047000000476771,2.3765999999046414
n,n,1.5122000000476987,2.1473999998569298
q,q,1.5128000001907367,3.365000000000009
x,x,1.5086999998092665,2.6363000001907153
