nlLet,letter,readingTime,checkingTime
h,h,1.514,6.246
f,f,1.52,22.58
r,r,1.504,26.881
u,u,1.51899999999999,8.43000000000001
x,x,1.51900000000001,1.58199999999999
l,l,1.51799999999999,1.69800000000001
c,c,1.52000000000001,3.69299999999998
a,a,1.506,7.76500000000001
d,d,1.52000000000001,20.514
j,j,1.52000000000001,27.098
q,q,1.51900000000001,9.19800000000001
t,t,1.52000000000001,26.414
s,s,1.51900000000001,17.264
m,m,1.50299999999999,1.898
o,o,1.51900000000001,2.33100000000002
v,v,1.51999999999998,1.56299999999999
i,i,1.52000000000004,10.283
e,e,1.51800000000003,8.26400000000001
z,z,1.51799999999997,5.06400000000002
y,y,1.50399999999996,2.23099999999999
k,k,1.51700000000005,1.63199999999995
b,b,1.52000000000004,8.78100000000001
w,w,1.51999999999998,1.512
g,g,1.51999999999998,4.08000000000004
p,p,1.51999999999998,56.6
n,n,1.51799999999997,21.765
