nlLet,letter,readingTime,checkingTime
m,m,1.5109999999999957,14.361500000000007
c,c,1.5107999999523116,9.184999999999988
g,g,1.5107999999523258,17.616400000095382
l,l,1.5120999999046205,2.1973000000715217
j,j,1.5172999999523142,19.04850000000002
o,o,1.5113999999761347,12.984400000095377
k,k,1.5110999999046442,11.985400000095353
y,y,1.5101999999284885,13.417600000023839
w,w,1.5109999999999957,35.585999999999956
b,b,1.5162999999523095,15.045400000095412
x,x,1.5160999999046112,9.54660000002383
d,d,1.5165000000000077,16.444399999976156
p,p,1.5163000000715101,15.328699999928517
r,r,1.5161000000238118,4.4495000000000005
s,s,1.5156000000238237,15.711899999976197
a,a,1.5158999999761704,14.562600000023792
e,e,1.5158999999761704,12.512300000071548
t,t,1.5167999999522976,37.887800000071536
h,h,1.5158999999761704,38.92179999995233
f,f,1.5163999999761018,19.226400000095396
u,u,1.5167999999522976,15.444200000047715
i,i,1.5165000000000077,15.39549999999997
z,z,1.5166999999285053,13.778200000047718
v,v,1.5161000000238118,20.293799999952398
n,n,1.5161000000238118,27.657899999976166
q,q,1.5161000000238118,18.477600000023813
o,o,1.5166999999285053,6.647200000047633
u,u,1.5158999999762273,4.1825000000000045
m,m,1.5171000000237882,10.279899999976237
y,y,1.5159999999999627,37.5548999999761
w,w,1.5158999999762273,22.67590000009534
p,p,1.5170000000000528,22.208799999952248
j,j,1.5160000000000764,30.590399999976057
i,i,1.502800000071602,3.462599999904569
z,z,1.5160000000000764,3.1996000000237927
x,x,1.5154999999999745,4.1655000000000655
q,q,1.5163999999761018,13.878900000095427
n,n,1.5159999999999627,2.749899999976151
l,l,1.5154999999999745,2.465899999976159
b,b,1.516200000047661,4.6655000000000655
v,v,1.5165999999046562,18.04420000004768
g,g,1.5154999999999745,1.5996000000238837
t,t,1.4997999999523017,12.112800000071502
r,r,1.5165999999046562,3.381999999999948
c,c,1.5164000000953592,1.6323999999762009
e,e,1.5161999999284035,3.7984000000953984
s,s,1.5166999999285053,2.499500000000012
h,h,1.5157000000476728,3.016199999928517
a,a,1.5154999999999745,3.6659000000953483
f,f,1.5164999999999509,20.47689999997624
d,d,1.5156000000238237,17.59479999995233
k,k,1.5164999999999509,2.649200000047699
t,t,1.5159999999999627,5.431099999904632
k,k,1.5161000000239255,1.516999999999939
m,m,1.516200000047661,4.364699999928462
l,l,1.5166000000239137,2.632399999976087
w,w,1.5160000000000764,2.748800000071469
s,s,1.5166000000239137,1.6655999999045434
d,d,1.5171000000239019,2.74870000004762
z,z,1.5157999999523781,12.129700000047706
u,u,1.5166000000238,2.0988999999761973
a,a,1.516999999999939,3.0647999999523563
j,j,1.5164999999999509,17.411800000071594
q,q,1.5157999999522644,2.199000000000069
f,f,1.5157000000476728,6.098699999928385
e,e,1.5156000000239374,1.5662999999523208
o,o,1.516200000047661,1.9494999999999436
c,c,1.5161000000239255,1.5662999999523208
r,r,1.5164999999999509,9.246999999999957
g,g,1.5158999999762273,7.747999999999934
b,b,1.5166000000239137,3.0816000000238546
v,v,1.516200000047661,3.0158999999761136
i,i,1.5162999999523663,1.59930000007148
h,h,1.5162999999523663,27.27529999995238
y,y,1.5154000000952692,8.497199999928398
p,p,1.5163999999763291,5.498300000071367
n,n,1.5164999999999509,1.7991000000240547
x,x,1.515999999999849,2.36619999992854
t,t,1.5166000000238,1.7492999999524272
b,b,1.515800000071522,4.265199999928427
v,v,1.5164999999999509,2.115700000047582
i,i,1.5163999999763291,2.33270000004768
s,s,1.515999999999849,1.7495000000001255
f,f,1.5166000000238,3.4818999999761218
k,k,1.5158999999762273,1.999200000047722
x,x,1.517299999952229,1.9321000000238655
z,z,1.5158999999762273,5.531700000047522
j,j,1.502699999928609,3.5292000000476946
y,y,1.515899999976,2.366100000024062
d,d,1.5161999999284035,6.747800000071493
c,c,1.5170000000000528,2.348499999999831
u,u,1.5166000000240274,6.864699999928462
n,n,1.5162000000475473,2.681699999928469
g,g,1.5165000000001783,2.6324999999999363
r,r,1.5163000000713964,1.5323999999761782
e,e,1.5171000000239019,3.9313999999760654
w,w,1.51629999995248,2.249200000047722
p,p,1.5161000000236982,3.349699999928589
l,l,1.5157000000476728,4.199299999952245
h,h,1.5154000000954966,2.4995999999046035
m,m,1.515800000071522,2.250100000023849
o,o,1.5155999999044525,2.965400000095542
a,a,1.5024999999998272,5.578500000000076
q,q,1.5168999999762036,3.1153999999760345
x,x,1.5161000000239255,3.1821000000238655
w,w,1.5170000000000528,2.3985000000000127
q,q,1.515899999976,2.7835000000000036
n,n,1.5163999999763291,2.298299999952178
o,o,1.5166000000238,2.149200000047813
f,f,1.515899999976,2.4988999999761745
y,y,1.5167000000478765,3.1986000000238164
b,b,1.5164999999999509,2.2825000000000273
c,c,1.5166999999285053,1.816300000071351
g,g,1.5160000000000764,3.4156999999283926
h,h,1.515500000000202,2.7491000000236454
z,z,1.5158999999762273,3.1828000000714383
u,u,1.5165000000001783,1.6656999999283926
p,p,1.5163999999761018,1.9659000000954165
m,m,1.5161999999284035,1.5498000000716274
s,s,1.5160999999045544,1.515800000071522
i,i,1.5160000000000764,1.600500000000011
t,t,1.5154999999999745,1.5336000000238528
v,v,1.5151999999284271,1.933800000071642
j,j,1.515099999904578,1.6664000000953365
r,r,1.5163999999761018,1.7997999999524836
a,a,1.5163000000713964,2.6985999999046726
e,e,1.5161000000239255,2.4996000000237473
l,l,1.5021000000238018,1.5800000000001546
k,k,1.515999999999849,2.865699999928438
d,d,1.5161000000239255,9.613800000071478
z,z,1.5170000000000528,1.5987999999522344
w,w,1.5161000000239255,1.8996000000238382
s,s,1.5160999999045544,2.1334000000954347
k,k,1.5153999999761254,1.8826999999284908
c,c,1.4996000000239746,2.082800000071302
h,h,1.515699999928529,3.899200000047813
v,v,1.5163999999761018,1.7997000000477783
b,b,1.5155999999044525,2.4329000000955148
u,u,1.5161999999284035,2.099200000047631
a,a,1.5026000000239037,2.82969999992838
y,y,1.5156000000238237,1.9995000000001255
g,g,1.5166000000238,2.215600000023869
x,x,1.5165999999046562,1.8654000000954056
p,p,1.5164999999999509,2.6827999999522945
q,q,1.5157000000476728,1.8328999999762345
i,i,1.5161000000236982,1.583099999904789
r,r,1.5166000000238,2.2152000000476164
o,o,1.5163999999761018,1.9828999999763255
d,d,1.515899999976,3.9156000000239146
t,t,1.5162000000477747,1.89939999997614
m,m,1.515899999976,3.182399999976269
j,j,1.5161000000239255,2.8993000000714346
e,e,1.5160000000000764,1.966199999928449
f,f,1.5026000000236763,2.2970000000000255
n,n,1.5160000000000764,2.1653999999762163
l,l,1.5166000000238,3.7653999999761254
u,u,1.5156000000238237,1.9165000000000418
d,d,1.5161000000239255,1.9489999999998417
o,o,1.5164999999999509,2.615500000000111
j,j,1.5166000000238,1.5158999999762273
n,n,1.5161999999284035,2.4164000000953365
f,f,1.5157999999523781,1.7827000000477256
i,i,1.5160000000000764,2.1498999999760144
q,q,1.5166999999285053,2.615000000000009
m,m,1.5164999999999509,3.4156000000239146
x,x,1.5160000000000764,1.5164999999999509
g,g,1.515800000071522,1.91599999999994
s,s,1.5161999999284035,1.799399999976231
y,y,1.5166000000238,1.9656000000238691
a,a,1.5168999999762036,1.5823000000714273
l,l,1.5161999999286309,2.0498000000714
e,e,1.5155999999046799,1.982600000023922
v,v,1.4997000000475964,1.9492999999522453
c,c,1.5165000000001783,2.316200000047502
b,b,1.5157999999523781,2.5988000000716056
r,r,1.5164999999999509,3.4320999999047217
h,h,1.5171000000236745,9.413399999976264
p,p,1.5026000000239037,1.945700000047509
k,k,1.4996000000239746,2.4493999999760945
w,w,1.5160000000000764,2.4997999999523017
z,z,1.5023999999762054,1.9791000000236636
t,t,1.5166000000240274,1.9991000000236454
