nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
rechten,0,,0,rechten,11.6944000000954,1.27809999990464,0,NaN,
driemaal,0,,0,driemaal,9.336,0.778999999999996,0,NaN,
praat,0,,0,praat,3.75259999990463,1.13319999980926,0,NaN,
lust,0,,0,lust,10.3328000001907,1.36749999999998,0,NaN,
goedkoop,0,,0,goedkoop,5.33659999990462,0.936500000000024,0,NaN,
komisch,0,,0,komisch,7.45659999990463,1.00540000009539,0,NaN,
lever,0,,0,lever,4.13920000028611,0.908299999713876,0,NaN,
mist,1,mist,1,mist,NaN,0.968300000190709,1,6.94900000000001,
geit,0,,0,geit,4.35159999990464,1.38770000028612,0,NaN,
jasje,1,jasje,1,jasje,NaN,1.14230000019072,1,8.47930000019073,
strikken,0,,0,strikken,6.58969999980928,1.18310000038147,0,NaN,
maaltijd,0,,0,maaltijd,7.92369999980929,1.21960000038146,0,NaN,
vreten,0,,0,vreten,5.13719999980927,1.26680000019076,0,NaN,
bleek,0,,0,bleek,4.38,0.84869999980927,0,NaN,
schaamte,0,,0,schaamte,9.44630000019075,1.27090000009537,0,NaN,
wagon,0,,0,wagon,4.6467000002861,1.23109999990464,0,NaN,
eetlust,0,,0,eetlust,7.30449999999999,0.739099999904653,0,NaN,
geluid,0,,0,geluid,5.68609999990463,1.00150000000002,0,NaN,
gerucht,0,,0,gerucht,8.72830000019073,0.956000000000017,0,NaN,
site,1,site,1,site,NaN,0.973300000190761,1,5.08440000009534,
blik,0,,0,blik,6.6012000002861,0.796199999809232,0,NaN,
mening,0,,0,mening,5.58199999999999,1.17929999971386,0,NaN,
verhaal,0,,0,verhaal,7.08590000009536,1.16229999971392,0,NaN,
mijn,0,,0,mijn,6.83380000019076,1.31779999971388,0,NaN,
vinger,0,,0,vinger,4.38180000019071,0.988299999713945,0,NaN,
prikken,0,,0,prikken,4.72759999990461,1.39679999971395,0,NaN,
nodig,0,,0,nodig,3.73670000028613,1.03709999990463,0,NaN,
zuster,0,,0,zuster,7.00749999999999,0.995799999713938,0,NaN,
kaal,0,,0,kaal,6.1585,2.00459999990466,0,NaN,
uien,0,,0,uien,8.11520000028611,0.968399999618555,0,NaN,
lukken,0,,0,lukken,4.52290000009538,1.07820000028613,0,NaN,
knie,0,,0,knie,6.80519999980925,1.07309999990463,0,NaN,
waken,0,,0,waken,3.80410000038148,0.885699999809276,0,NaN,
waarop,0,,0,waarop,5.42490000009536,0.885900000095376,0,NaN,
techniek,0,,0,techniek,6.92519999980925,0.882600000381501,0,NaN,
maken,0,,0,maken,8.84069999980926,1.23399999999998,0,NaN,
leren,0,,0,leren,4.2373999996185,1.07140000009537,0,NaN,
slak,0,,0,slak,3.56,0.808999999999969,0,NaN,
mode,0,,0,mode,4.95049999999998,1.37119999980928,0,NaN,
aanzoek,0,,0,aanzoek,5.43910000038147,0.615599999904646,0,NaN,
spanning,0,,0,spanning,6.04179999971387,0.687000000000012,0,NaN,
oceaan,0,,0,oceaan,5.89230000019074,0.724400000095329,0,NaN,
weigeren,0,,0,weigeren,5.50879999971386,0.757400000095402,0,NaN,
kennis,0,,0,kennis,7.04390000009533,1.67769999980931,0,NaN,
stal,0,,0,stal,4.00029999971395,1.67409999990463,0,NaN,
gedicht,0,,0,gedicht,5.59330000019071,1.93279999971389,0,NaN,
eenhoorn,0,,0,eenhoorn,7.54959999990461,3.15990000009538,0,NaN,
stiekem,0,,0,stiekem,5.90719999980928,0.579000000000008,0,NaN,
apparaat,0,,0,apparaat,6.43710000038146,1.02079999971386,0,NaN,
slapen,0,,0,slapen,4.00240000009535,0.4372999997139,0,NaN,
gezond,0,,0,gezond,6.15650000000005,0.477100000381427,0,NaN,
zaal,0,,0,zaal,4.0622999997139,0.401800000190747,0,NaN,
dubbel,0,,0,dubbel,5.96530000019072,0.403699999809248,0,NaN,
traag,0,,0,traag,4.85249999999996,0.861699999809275,0,NaN,
soda,0,,0,soda,4.31769999980929,0.384900000095399,0,NaN,
volop,0,,0,volop,3.78569999980925,0.333999999999946,0,NaN,
kreeft,0,,0,kreeft,12.0480999999047,1.77230000019063,0,NaN,
joggen,1,joggen,1,joggen,NaN,0.848900000095227,1,5.17409999990468,
daarheen,0,,0,daarheen,7.22690000009516,0.389599999904704,0,NaN,
aarzelen,0,,0,aarzelen,4.66459999990479,0.337200000285975,0,NaN,
legaal,1,legaal,1,legaal,NaN,1.30709999990449,1,6.90820000028612,
schuilen,0,,0,schuilen,12.1540999999047,0.931400000095437,0,NaN,
voorraad,0,,0,voorraad,4.31180000019071,1.06190000009542,0,NaN,
ziek,0,,0,ziek,3.53280000019072,0.847400000095377,0,NaN,
koffie,0,,0,koffie,5.05190000009543,0.722200000286193,0,NaN,
opzicht,0,,0,opzicht,6.78449999999998,0.599199999809343,0,NaN,
redding,0,,0,redding,4.98619999980929,0.404500000000098,0,NaN,
schat,0,,0,schat,12.6915000000001,0.509400000095411,0,NaN,
leek,0,,0,leek,3.52169999980924,0.438599999904682,0,NaN,
weeshuis,0,,0,weeshuis,6.00559999990469,0.459700000286148,0,NaN,
keihard,0,,0,keihard,7.06830000019067,0.655099999904678,0,NaN,
heilig,0,,0,heilig,5.5659999999998,0.616799999713976,0,NaN,
rijp,0,,0,rijp,5.1007999997139,0.772600000381544,0,NaN,
mand,0,,0,mand,12.6800000000001,1.79829999971389,0,NaN,
klauw,0,,0,klauw,6.12519999980918,0.651700000286155,0,NaN,
gebit,0,,0,gebit,4.79640000009545,1.100700000286,0,NaN,
knaap,1,knaap,1,knaap,NaN,0.847999999999956,1,6.48359999990453,
toeval,0,,0,toeval,6.15390000009529,0.708299999713972,0,NaN,
zwart,0,,0,zwart,5.84460000038143,0.738099999904534,0,NaN,
ijdel,0,,0,ijdel,4.53670000028615,1.06009999990465,0,NaN,
snuiven,1,,0,snuiven,NaN,0.621599999904447,1,11.5644000000955,
blijven,1,blijven,1,blijven,NaN,0.529999999999973,1,11.7201999998092,
waarvan,0,,0,waarvan,5.65729999971404,0.454400000095347,0,NaN,
stoom,0,,0,stoom,4.09550000000013,0.65240000009544,0,NaN,
aandelen,0,,0,aandelen,6.25280000019075,0.614400000095429,0,NaN,
anarchie,0,,0,anarchie,6.26440000009529,0.514499999999998,0,NaN,
toegeven,1,toegeven,1,toegeven,NaN,0.865599999904589,1,6.55519999980925,
opheffen,0,,0,opheffen,13.6609000000954,0.687299999714014,0,NaN,
afval,0,,0,afval,4.63930000019081,0.546599999904629,0,NaN,
laag,0,,0,laag,3.59140000009529,0.460599999904616,0,NaN,
woestijn,0,,0,woestijn,7.99290000009546,0.701000000000022,0,NaN,
parel,0,,0,parel,7.37609999990445,0.402800000190837,0,NaN,
kasteel,0,,0,kasteel,4.82640000009542,0.96490000009544,0,NaN,
grappen,0,,0,grappen,3.7078000001909,0.564999999999827,0,NaN,
geheim,0,,0,geheim,6.92420000028619,0.533799999713892,0,NaN,
bijkomen,1,bijkomen,1,bijkomen,NaN,0.830500000000029,1,9.13330000019073,
poes,0,,0,poes,3.62609999990468,0.443599999904563,0,NaN,
moes,0,,0,moes,3.98169999980928,0.388400000095316,0,NaN,
liefje,0,,0,liefje,5.58419999980924,0.90419999980918,0,NaN,
groen,1,groen,1,groen,NaN,0.871699999809152,1,8.21720000028608,
openbaar,1,openbaar,1,openbaar,NaN,0.866999999999962,1,11.4835,
opkomen,0,,0,opkomen,4.90440000009539,0.686199999809105,0,NaN,
jagen,0,,0,jagen,6.61159999990446,0.774499999999989,0,NaN,
palm,0,,0,palm,3.99490000009541,0.458899999618552,0,NaN,
baron,0,,0,baron,3.47259999990479,0.665099999904669,0,NaN,
blad,0,,0,blad,2.81799999999998,0.35349999999994,0,NaN,
stemming,0,,0,stemming,5.74240000009536,0.759300000190933,0,NaN,
attentie,0,,0,attentie,5.2640999999046,0.548800000190795,0,NaN,
nakijken,0,,0,nakijken,6.93990000009558,0.72079999971379,0,NaN,
baai,0,,0,baai,5.79430000019056,0.542599999904724,0,NaN,
laken,0,,0,laken,3.09780000019077,0.720099999904733,0,NaN,
steek,0,,0,steek,3.4849999999999,0.476000000000113,0,NaN,
ticket,0,,0,ticket,6.5915,0.774700000286202,0,NaN,
kring,0,,0,kring,9.23000000000002,0.753099999904634,0,NaN,
beseffen,0,,0,beseffen,7.92669999980922,0.68869999980916,0,NaN,
besmet,0,,0,besmet,5.4185999999047,0.703900000095246,0,NaN,
sufferd,0,,0,sufferd,48.2710999999049,0.669600000381479,0,NaN,
oprotten,0,,0,oprotten,4.8802000002861,0.512199999809354,0,NaN,
woning,0,,0,woning,4.68819999980929,0.584300000190751,0,NaN,
samen,0,,0,samen,3.76960000038139,0.667799999713907,0,NaN,
dans,0,,0,dans,4.04769999980931,0.562099999904603,0,NaN,
kust,0,,0,kust,4.31649999999991,0.602299999713978,0,NaN,
hechten,1,hechten,1,hechten,NaN,0.723099999904662,1,8.13619999980938,
loyaal,0,,0,loyaal,4.49199999999996,0.721499999999878,0,NaN,
geld,0,,0,geld,3.29210000038142,0.876599999904784,0,NaN,
gegeven,0,,0,gegeven,5.52440000009528,0.614800000190826,0,NaN,
bedoelen,0,,0,bedoelen,5.00609999990456,0.883700000286126,0,NaN,
innemen,0,,0,innemen,7.51519999980928,0.69930000019076,0,NaN,
bever,0,,0,bever,4.36629999971387,0.700600000381428,0,NaN,
bisschop,0,,0,bisschop,5.15580000019077,0.582599999904687,0,NaN,
uitlaat,0,,0,uitlaat,6.1060999999047,0.527499999999918,0,NaN,
invloed,0,,0,invloed,5.25420000028612,0.815900000095553,0,NaN,
staren,1,staren,1,staren,NaN,0.760800000190784,1,9.19469999980925,
vorm,0,,0,vorm,4.01590000009537,0.987800000190873,0,NaN,
geliefd,0,,0,geliefd,4.39869999980942,0.614599999904613,0,NaN,
slagen,0,,0,slagen,2.96919999980923,0.637500000000045,0,NaN,
hier,0,,0,hier,3.20040000009521,0.736300000190795,0,NaN,
kleren,0,,0,kleren,3.88320000028602,0.424999999999955,0,NaN,
wijlen,0,,0,wijlen,4.48159999990457,0.705199999809338,0,NaN,
wegen,0,,0,wegen,3.29399999999987,0.579000000000178,0,NaN,
huisdier,0,,0,huisdier,8.72600000000011,0.441899999618499,0,NaN,
flits,0,,0,flits,6.96069999980909,0.405500000000075,0,NaN,
opkijken,0,,0,opkijken,5.3503999996185,0.38860000038153,0,NaN,
smullen,0,,0,smullen,3.77140000009535,0.59779999971397,0,NaN,
zingen,0,,0,zingen,4.89750000000004,0.636199999809151,0,NaN,
schep,0,,0,schep,5.62250000000017,1.17930000019055,0,NaN,
totaal,0,,0,totaal,3.41840000009529,0.510900000095489,0,NaN,
vullen,0,,0,vullen,3.93419999980915,1.68830000019079,0,NaN,
kabel,0,,0,kabel,4.09909999990464,0.454900000095449,0,NaN,
leuk,0,,0,leuk,3.73060000038163,1.12699999999995,0,NaN,
aanraden,0,,0,aanraden,5.61959999990449,0.651100000381575,0,NaN,
strak,0,,0,strak,3.40109999990477,1.1632999997139,0,NaN,
aflopen,0,,0,aflopen,9.23820000028627,0.579400000095347,0,NaN,
jaar,0,,0,jaar,4.74399999999991,0.582299999713996,0,NaN,
boeien,0,,0,boeien,5.58939999961854,0.851900000095384,0,NaN,
geduld,1,geduld,1,geduld,NaN,1.04490000009537,1,8.33890000009524,
hiervan,0,,0,hiervan,6.54490000009537,0.684599999904776,0,NaN,
excuus,0,,0,excuus,15.5039999999999,1.56680000019082,0,NaN,
zweven,0,,0,zweven,4.24829999971394,0.901300000190759,0,NaN,
graaf,0,,0,graaf,3.55199999999991,0.812400000095522,0,NaN,
jurk,0,,0,jurk,2.93849999999998,0.528500000000122,0,NaN,
middelen,0,,0,middelen,7.23559999990471,0.826600000381404,0,NaN,
strekken,0,,0,strekken,4.23009999990472,0.652099999904522,0,NaN,
vuur,0,,0,vuur,2.70920000028605,0.587099999904694,0,NaN,
knielen,1,knielen,1,knielen,NaN,1.08930000019086,1,7.56429999971374,
kanjer,0,,0,kanjer,6.19819999980928,0.700800000190611,0,NaN,
lokken,0,,0,lokken,3.41100000000006,0.510999999999967,0,NaN,
stof,1,stof,1,stof,NaN,1.02739999961841,1,6.04190000009544,
afnemen,0,,0,afnemen,8.53990000009526,0.741899999618454,0,NaN,
bloeien,0,,0,bloeien,4.19550000000004,1.76030000019068,0,NaN,
steel,0,,0,steel,3.8169000000953,0.899499999999989,0,NaN,
diep,0,,0,diep,2.93100000000004,0.83020000028614,0,NaN,
maling,0,,0,maling,5.16719999980933,0.544499999999971,0,NaN,
tekst,0,,0,tekst,4.01820000028624,0.946500000000015,0,NaN,
uitdelen,0,,0,uitdelen,7.3075999999046,0.653300000190711,0,NaN,
vervoer,0,,0,vervoer,5.44389999961845,0.54870000028609,0,NaN,
getuigen,1,getuigen,1,getuigen,NaN,1.18700000000013,1,9.98229999971386,
doodmoe,0,,0,doodmoe,11.9890999999045,1.07349999999997,0,NaN,
muziek,0,,0,muziek,5.02829999971391,0.931200000286026,0,NaN,
taal,0,,0,taal,2.53040000009537,1.0043000001906,0,NaN,
akkoord,0,,0,akkoord,4.53659999990464,0.475400000095306,0,NaN,
