nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime
staren,1.0,staren,True,staren,,0.9613000000119172,1,5.703899999976162
keihard,0.0,,False,keihard,11.479500000000002,2.5656999999880767,0,
geheim,0.0,,False,geheim,4.3984999999999985,0.8657999999821158,0,
beseffen,0.0,,False,beseffen,19.97669999998807,5.281400000005959,0,
leek,0.0,,False,leek,3.515400000005968,0.9495000000000005,0,
klimmen,0.0,,False,klimmen,17.294299999982115,0.7069000000059731,0,
toegeven,1.0,toegeven,True,toegeven,,0.8060999999940464,1,14.291300000011915
maling,0.0,,False,maling,7.094199999988078,0.44740000000595614,0,
laken,0.0,,False,laken,36.49959999999406,1.560099999994037,0,
getuigen,1.0,getuigen,True,getuigen,,0.724400000005943,1,6.6747999999821275
ziek,0.0,,False,ziek,5.5127000000178725,0.7068999999761729,0,
leren,0.0,,False,leren,3.679200000017886,1.1083999999761716,0,
knielen,1.0,knielen,True,knielen,,0.7749000000059425,1,4.027000000000015
gebit,0.0,,False,gebit,5.794900000005953,0.4747999999821104,0,
uitlaat,0.0,,False,uitlaat,4.5468000000119275,0.8396999999880848,0,
nakijken,0.0,,False,nakijken,8.629199999988089,0.4057000000178732,0,
aarzelen,0.0,,False,aarzelen,7.160800000011903,0.5586999999880788,0,
doodmoe,0.0,,False,doodmoe,63.63820000001783,5.8320000000000505,0,
hechten,1.0,hechten,True,hechten,,1.1663000000119155,1,18.360500000000002
waken,0.0,,False,waken,5.8813000000118905,1.9831999999880736,0,
poes,0.0,,False,poes,4.598399999976152,0.666499999999985,0,
graaf,0.0,,False,graaf,5.697900000005973,1.3997000000179014,0,
taal,0.0,,False,taal,3.6820000000000164,0.632900000005975,0,
opheffen,0.0,,False,opheffen,5.131400000005954,1.335999999999956,0,
aanzien,0.0,,False,aanzien,3.5623000000119305,0.511799999982145,0,
stof,1.0,stof,True,stof,,0.43339999997613177,1,3.8518000000119628
weeshuis,0.0,,False,weeshuis,6.297799999982146,0.39970000001784456,0,
snoep,0.0,,False,snoep,3.582200000017906,0.44999999999998863,0,
kleren,0.0,,False,kleren,4.71550000000002,0.39970000001784456,0,
lever,0.0,,False,lever,2.699199999988082,1.2514999999999645,0,
gedicht,0.0,,False,gedicht,4.514799999982074,0.43340000000597456,0,
rijp,0.0,,False,rijp,5.0815000000000055,0.43300000000004957,0,
baron,0.0,,False,baron,9.879999999999995,0.61759999999407,0,
legaal,1.0,legaal,True,legaal,,0.4835999999939986,1,4.048699999988116
aanraden,0.0,,False,aanraden,3.249200000017879,0.9161999999880663,0,
gezond,0.0,,False,gezond,5.697400000005985,0.46719999998805406,0,
vervoer,0.0,,False,vervoer,5.747900000005927,0.4830999999940673,0,
schaamte,0.0,,False,schaamte,10.330299999982117,0.5374999999999659,0,
knaap,1.0,knaap,True,knaap,,0.4852000000178691,1,3.6820000000000164
diep,0.0,,False,diep,28.456699999988075,1.5508000000119182,0,
klauw,0.0,,False,klauw,7.830599999994035,1.1992000000178678,0,
knie,0.0,,False,knie,2.648599999994019,0.5332999999820913,0,
vuur,0.0,,False,vuur,3.0154999999999745,0.5995000000000346,0,
joggen,1.0,joggen,True,joggen,,0.6521999999881132,1,4.281699999988064
schat,0.0,,False,schat,4.415299999982096,0.31670000001787457,0,
slagen,0.0,,False,slagen,4.898199999988094,0.35000000000002274,0,
hiervan,0.0,,False,hiervan,7.2646999999881245,6.514200000017922,0,
schep,0.0,,False,schep,3.314999999999941,0.4334000000059177,0,
strekken,0.0,,False,strekken,4.281600000023786,0.41650000000004184,0,
voorraad,0.0,,False,voorraad,3.2246999999880472,0.8242000000178678,0,
loyaal,0.0,,False,loyaal,2.9825999999940223,1.0160999999941396,0,
aanzoek,0.0,,False,aanzoek,2.9821999999879836,3.3330000000000837,0,
vorm,0.0,,False,vorm,6.71449999999993,0.5658999999761818,0,
blik,0.0,,False,blik,3.082200000017906,0.8830999999939877,0,
baas,0.0,,False,baas,3.465400000005957,2.3321999999880063,0,
opkijken,0.0,,False,opkijken,7.46449999999993,0.7025000000001,0,
dubbel,0.0,,False,dubbel,82.32209999999407,1.0859000000059496,0,
aflopen,0.0,,False,aflopen,8.896899999976199,9.513300000011895,0,
zaal,0.0,,False,zaal,39.8365,0.4503000000119073,0,
hier,0.0,,False,hier,2.8139999999999645,0.8661999999881118,0,
prikken,0.0,,False,prikken,5.331399999976156,4.917100000023879,0,
zuster,0.0,,False,zuster,67.22739999997611,5.667600000023867,0,
vullen,0.0,,False,vullen,2.8651999999881355,0.43290000000592954,0,
oprotten,0.0,,False,oprotten,5.064799999982029,0.7994000000060169,0,
geluid,0.0,,False,geluid,3.187000000000012,0.4979000000059841,0,
waarbij,0.0,,False,waarbij,7.664199999988114,0.533700000017916,0,
parel,0.0,,False,parel,3.6988999999761063,2.5659000000059677,0,
toeval,0.0,,False,toeval,4.299100000023941,0.8995999999939386,0,
koffie,0.0,,False,koffie,4.631400000005897,0.44969999998807,0,
wegen,0.0,,False,wegen,4.1655000000000655,0.7521000000238018,0,
mijn,0.0,,False,mijn,69.09359999999401,1.4677999999821623,0,
praat,0.0,,False,praat,4.965099999993981,0.5829000000060205,0,
blijven,1.0,blijven,True,blijven,,0.5,1,6.981000000000108
gerucht,0.0,,False,gerucht,6.581599999994069,0.715900000005945,0,
afval,0.0,,False,afval,7.597199999988106,0.3337000000178705,0,
wijlen,0.0,,False,wijlen,4.598400000005881,3.7814000000059877,0,
strikken,0.0,,False,strikken,5.881399999976111,0.48560000002385095,0,
ticket,0.0,,False,ticket,6.414100000023836,0.5028999999761936,0,
invloed,0.0,,False,invloed,4.515299999982062,0.4500000000000455,0,
strak,0.0,,False,strak,2.8654000000060478,0.6171999999880882,0,
steel,0.0,,False,steel,3.215599999994083,0.6504000000059023,0,
woning,0.0,,False,woning,5.897900000005961,0.45040000000597047,0,
kasteel,0.0,,False,kasteel,10.396599999994123,0.6159000000059223,0,
mijnheer,0.0,,False,mijnheer,158.07979999998201,14.412099999994098,0,
leuk,0.0,,False,leuk,5.864299999982222,0.4176000000238673,0,
ijdel,0.0,,False,ijdel,32.589099999994005,15.678400000005922,0,
geduld,1.0,geduld,True,geduld,,1.3329000000060205,1,5.231400000005806
waarvan,0.0,,False,waarvan,165.11080000001198,4.048799999982066,0,
gegeven,0.0,,False,gegeven,4.115400000006048,0.44940000000588043,0,
baai,0.0,,False,baai,4.748400000005859,1.3357000000180506,0,
schatten,0.0,,False,schatten,26.575200000017958,105.23139999997625,0,
lokken,0.0,,False,lokken,4.748499999999922,0.58319999998821,0,
traag,0.0,,False,traag,4.281599999994114,0.5829000000057931,0,
huisdier,0.0,,False,huisdier,10.59670000001779,0.638599999994085,0,
flirt,1.0,flirt,True,flirt,,1.665800000012041,1,11.67929999998205
excuus,0.0,,False,excuus,25.04169999998794,1.5663000000120064,0,
weigeren,0.0,,False,weigeren,30.056599999994205,4.232099999994034,0,
kabel,0.0,,False,kabel,7.863499999999931,0.35270000001787594,0,
oceaan,0.0,,False,oceaan,6.347999999999956,0.41640000000597865,0,
steek,0.0,,False,steek,5.631300000011834,0.45179999998208586,0,
maaltijd,0.0,,False,maaltijd,9.596400000006042,0.7998000000118282,0,
geit,0.0,,False,geit,4.265400000006139,0.48269999998797175,0,
waarop,0.0,,False,waarop,58.29690000000596,0.3831999999879372,0,
zweven,0.0,,False,zweven,4.648500000000013,0.5185999999939668,0,
middelen,0.0,,False,middelen,3.4988000000118973,0.5826999999881082,0,
vlek,0.0,,False,vlek,3.2987000000177886,1.8492999999821222,0,
seizoen,0.0,,False,seizoen,6.214299999982131,0.6668000000120173,0,
aandelen,0.0,,False,aandelen,19.543700000017907,2.798999999999978,0,
spanning,0.0,,False,spanning,8.663999999999987,1.6159999999999854,0,
woede,0.0,,False,woede,8.564000000000078,0.5174000000058641,0,
eetlust,0.0,,False,eetlust,7.2472999999822605,0.4699000000059641,0,
openbaar,1.0,openbaar,True,openbaar,,0.6188000000120155,1,8.297299999982215
nodig,0.0,,False,nodig,4.698300000011841,0.7835000000000036,0,
palm,0.0,,False,palm,4.932000000000016,3.048799999982066,0,
