nlLet,letter,readingTime,checkingTime
l,l,1.51830000007153,2.73619999992847
p,p,1.524,2.28870000004768
t,t,1.50479999995232,2.07760000002384
a,a,1.522,1.57610000002384
x,x,1.52439999997615,1.5925
h,h,1.52510000002384,2.78289999997616
f,f,1.50830000007153,1.6085
u,u,1.50939999997616,4.50969999992846
n,n,1.51790000009538,1.52679999995232
y,y,1.50739999997616,1.68570000004767
m,m,1.51379999995231,1.95689999997616
j,j,1.5087000000477,2.68799999999999
d,d,1.52260000002384,1.82279999995232
q,q,1.50960000002384,1.69860000002384
k,k,1.517,1.6755
z,z,1.50789999997616,1.83439999997616
c,c,1.51439999997616,1.70030000007152
e,e,1.51650000000001,2.59999999999999
s,s,1.51710000002385,4.10239999997616
g,g,1.51760000002383,1.64779999995233
o,o,1.51279999995231,1.76050000000001
w,w,1.52280000007153,2.14589999997615
i,i,1.51770000004768,2.13079999995232
r,r,1.50529999995231,1.59330000007154
v,v,1.50939999997615,1.70129999995231
b,b,1.50710000002384,2.01650000000001
