nlLet,letter,readingTime,checkingTime
r,r,1.519200000047686,2.2959999999999994
c,c,1.5162999999523166,2.1497000000476767
e,e,1.5162999999523166,1.6817000000476838
h,h,1.5158999998569485,2.967400000095367
a,a,1.5170999999046373,1.9510000000000005
n,n,1.5164000000953664,2.3829999999999956
d,d,1.5165000000000006,9.465099999904638
g,g,1.5168000001907345,1.9735999999046285
i,i,1.5257999999523122,3.018900000095371
k,k,1.5307000000476876,3.1366999998092666
q,q,1.5124000000953686,2.4824000000953674
p,p,1.5172999999523142,2.4707999999523196
t,t,1.528700000047678,2.18739999985695
o,o,1.528499999999994,2.3062000000476957
f,f,1.5264999999999986,11.387900000095357
v,v,1.527200000047685,1.5830999999046327
y,y,1.5167000000476918,2.420799999952308
s,s,1.5287000000476922,1.88909999990463
m,m,1.5271000001430508,3.9895999999046268
w,w,1.5262999999523146,1.7734999999999985
l,l,1.5261000001430602,2.552199999809261
z,z,1.5307000000476876,2.0081000001430596
u,u,1.5242999999523335,3.65339999985693
x,x,1.529500000000013,1.7327000000476858
b,b,1.5002999999523183,3.265700000047673
j,j,1.516799999952326,2.018700000047687
