nlLet,letter,readingTime,checkingTime
t,t,1.51630000000002,19.4034
r,r,1.51740000000002,3.50840000000002
s,s,1.52800000000001,4.67039999999996
d,d,1.53060000000004,3.97419999999995
w,w,1.52810000000004,4.22629999999999
q,q,1.52659999999997,2.11910000000003
h,h,1.50609999999998,5.24340000000002
c,c,1.51009999999998,1.99740000000003
e,e,1.52779999999998,2.11120000000001
f,f,1.52420000000001,5.88459999999998
l,l,1.51740000000002,1.8668
g,g,1.51759999999997,1.61720000000001
p,p,1.51809999999998,2.43390000000002
b,b,1.5177,1.55089999999998
n,n,1.51820000000001,3.28860000000003
k,k,1.52859999999998,3.1172
i,i,1.518,1.78459999999998
u,u,1.51560000000003,2.93269999999995
x,x,1.51260000000002,1.69370000000004
y,y,1.50739999999996,3.18429999999998
m,m,1.52500000000001,6.50230000000005
v,v,1.51739999999995,1.74990000000003
z,z,1.501,3.47929999999999
j,j,1.50840000000002,2.32309999999998
o,o,1.52559999999997,1.90080000000003
a,a,1.50050000000002,1.87
