nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime
smullen,0.0,,False,smullen,10.149600000381469,2.2994999999999948,0,
trekker,1.0,trekken,False,trekker,,4.315599999427803,1,7.901400000572181
zwart,0.0,,False,zwart,10.865399999618518,3.8063000001907312,0,
waken,0.0,,False,waken,5.656999999999982,1.220399999618536,0,
nakijken,0.0,,False,nakijken,28.031199999809246,4.096699999809289,0,
bever,0.0,,False,bever,5.890800000190723,1.0408999996185457,0,
aanraden,0.0,,False,aanraden,8.633999999999958,1.076199999809262,0,
volop,0.0,,False,volop,5.249100000381475,1.3245000000000005,0,
mode,0.0,,False,mode,4.343599999427795,0.6616999998092865,0,
kring,1.0,kring,True,kring,,0.9946000003814675,1,6.828399999618512
ziek,1.0,ziek,True,ziek,,0.993099999427784,1,4.99190000057223
woede,0.0,,False,woede,6.1580000000000155,3.677399999618558,0,
klimmen,0.0,,False,klimmen,7.155499999999961,0.7981999998092988,0,
bloeien,0.0,,False,bloeien,7.63780000019068,1.4630000000000223,0,
joggen,0.0,,False,joggen,5.101800000190735,0.8808000001907317,0,
lokken,0.0,,False,lokken,4.5020000000000095,1.1276999998092947,0,
tekst,1.0,tekst,True,tekst,,7.302400000572163,1,6.616099999427831
jagen,0.0,,False,jagen,4.360699999809299,0.7998000001907144,0,
muziek,0.0,,False,muziek,6.223100000381464,0.6933999996185207,0,
schaamte,0.0,,False,schaamte,7.733300000190695,0.7890000000000441,0,
komisch,0.0,,False,komisch,8.053799999237071,1.024100000381452,0,
zaal,0.0,,False,zaal,3.0111999998092642,0.8795999994277963,0,
besmet,0.0,,False,besmet,6.962999999999965,1.2390000000000327,0,
stal,0.0,,False,stal,2.7126999998092742,0.7986000003814979,0,
slapen,0.0,,False,slapen,3.4114999999999895,0.5986999998092983,0,
dubbel,0.0,,False,dubbel,5.2586999998092665,0.9974000005722132,0,
strekken,0.0,,False,strekken,5.0749000005722,3.4748000001907258,0,
praat,0.0,,False,praat,4.806600000381479,1.95150000000001,0,
laag,0.0,,False,laag,2.858399999618541,0.7753000001907253,0,
steel,0.0,,False,steel,3.023900000572212,1.6612999992370305,0,
weigeren,0.0,,False,weigeren,8.38680000019076,0.6919000005722182,0,
uitlaat,0.0,,False,uitlaat,5.921999999999969,0.6909000005722419,0,
openbaar,0.0,,False,openbaar,8.47909999942783,1.5928000001907208,0,
vuur,0.0,,False,vuur,4.609199999809221,0.6961000003814775,0,
hier,0.0,,False,hier,3.812199999809252,1.1888000001907244,0,
akkoord,1.0,akkoord,True,akkoord,,2.204600000381447,1,8.560599999427836
soda,0.0,,False,soda,6.757799999237022,0.6179000005722628,0,
opzicht,0.0,,False,opzicht,13.141299999237049,1.950900000572119,0,
bleek,0.0,,False,bleek,4.611100000381498,0.7388999996185248,0,
aarzelen,0.0,,False,aarzelen,6.589400000572255,1.2137999992370396,0,
techniek,1.0,techniek,True,techniek,,0.6683000001906976,1,10.980500000000006
geliefd,0.0,,False,geliefd,6.988899999618525,1.6516999998093524,0,
legaal,0.0,,False,legaal,4.690399999618535,0.5651000003814488,0,
lever,0.0,,False,lever,3.767800000190732,0.48159999942788545,0,
kabel,0.0,,False,kabel,4.891600000381459,0.7158000001907112,0,
ijdel,0.0,,False,ijdel,7.504900000572206,2.21449999999993,0,
driemaal,0.0,,False,driemaal,8.498199999809344,1.5233999996185048,0,
maling,0.0,,False,maling,12.760599999427768,0.583199999809267,0,
opkomen,0.0,,False,opkomen,4.39330000019072,0.5368000001907376,0,
attentie,0.0,,False,attentie,7.4435000000000855,0.7368000001906694,0,
mand,0.0,,False,mand,4.476200000762901,0.7316999998092797,0,
sufferd,0.0,,False,sufferd,7.177599999427798,0.8319000005722046,0,
slak,0.0,,False,slak,2.9289000005721846,0.6673999996185103,0,
opkijken,0.0,,False,opkijken,7.305100000381458,2.0733999996184593,0,
baas,0.0,,False,baas,5.001900000572277,0.5720000000000027,0,
stof,0.0,,False,stof,5.474300000190738,2.882600000381558,0,
getuigen,0.0,,False,getuigen,9.48169999980928,1.1321999998092451,0,
slagen,1.0,slagen,True,slagen,,1.6929999999999836,1,4.64290000057224
beseffen,0.0,,False,beseffen,6.341600000381504,0.7193999996185312,0,
afval,0.0,,False,afval,6.535300000190659,0.6441000003815134,0,
moes,0.0,,False,moes,3.9085000000000036,1.1633000001908158,0,
kust,0.0,,False,kust,3.7754000005721764,0.5666999998093161,0,
opheffen,0.0,,False,opheffen,6.9391000003814725,0.6902999992371406,0,
staren,0.0,,False,staren,3.530300000190664,0.617699999809247,0,
kreeft,1.0,kreeft,True,kreeft,,1.3366000003813951,1,7.171800000190842
loyaal,1.0,loyaal,True,loyaal,,0.517100000381447,1,8.087199999809286
knielen,0.0,,False,knielen,6.2063999996184975,0.7641000003815179,0,
koppen,0.0,,False,koppen,4.83439999961854,0.5959000005722146,0,
hechten,0.0,,False,hechten,10.159200000763008,0.6079999999999472,0,
