nlLet,letter,readingTime,checkingTime
o,o,1.5190000000000055,3.143100000000004
e,e,1.5150000000000006,2.298399999999994
l,l,1.5151000000000039,2.4643999999999977
u,u,1.5152000000000072,5.195299999999989
n,n,1.515500000000003,4.412600000000005
g,g,1.5151000000000039,3.3471999999999866
q,q,1.5151000000000039,5.1618999999999815
f,f,1.5151000000000039,5.995100000000008
t,t,1.514799999999994,2.9143000000000114
v,v,1.5150000000000006,4.163000000000011
h,h,1.515299999999982,4.562600000000003
k,k,1.5151000000000039,4.213099999999983
i,i,1.5152000000000072,2.0315000000000083
z,z,1.5152000000000072,3.6966999999999786
x,x,1.5151000000000039,2.248100000000008
b,b,1.5151999999999788,2.897500000000008
r,r,1.5152000000000072,1.6983999999999924
y,y,1.5150000000000006,2.231800000000021
c,c,1.5151999999999788,2.1144000000000034
w,w,1.5156999999999954,3.496600000000001
d,d,1.5152999999999963,2.3311999999999955
a,a,1.515400000000028,1.8813999999999567
j,j,1.5151000000000465,1.6318999999999733
s,s,1.515199999999993,2.1152000000000157
p,p,1.515400000000028,4.046300000000002
m,m,1.5147999999999797,2.315599999999961
