nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
aflopen,0,,0,aflopen,6.86609999996426,2.46919999998806,0,NaN,
liefje,0,,0,liefje,7.99950000000001,3.56980000001192,0,NaN,
weigeren,0,,0,weigeren,5.21590000003573,2.11659999996425,0,NaN,
vorm,0,,0,vorm,6.41599999999994,1.48290000003578,0,NaN,
oceaan,0,,0,oceaan,11.7821000000241,0.566300000011779,0,NaN,
vinger,0,,0,vinger,4.69949999999994,1.5166000000238,0,NaN,
kanjer,0,,0,kanjer,6.41600000000017,0.799600000023702,0,NaN,
zwart,1,zwart,1,zwart,NaN,3.78300000000013,1,5.86609999996404,
knaap,0,,0,knaap,6.04959999996436,1.20030000001179,0,NaN,
uitlaat,0,,0,uitlaat,4.43289999997614,0.702700000047571,0,NaN,
vreten,0,,0,vreten,7.89910000002374,4.43299999999999,0,NaN,
prikken,0,,0,prikken,10.4486999999881,1.36680000001184,0,NaN,
blijven,0,,0,blijven,4.56619999998816,0.68260000002374,0,NaN,
heengaan,0,,0,heengaan,4.35010000002376,4.98210000002382,0,NaN,
gedicht,0,,0,gedicht,5.33219999998801,5.36930000001189,0,NaN,
woning,0,,0,woning,5.2165,0.953100000023824,0,NaN,
totaal,0,,0,totaal,4.68290000003594,1.0329999999999,0,NaN,
mode,0,,0,mode,4.79899999999998,2.94960000002379,0,NaN,
seizoen,0,,0,seizoen,6.29959999996413,0.682999999999993,0,NaN,
snoep,0,,0,snoep,6.0329999999999,0.599599999964312,0,NaN,
baron,0,,0,baron,5.34850000000006,3.51669999998808,0,NaN,
aanzoek,0,,0,aanzoek,4.04920000004768,1.73350000000005,0,NaN,
woestijn,0,,0,woestijn,8.93230000001199,0.566499999999905,0,NaN,
opkijken,1,opkijken,1,opkijken,NaN,4.71729999995227,1,7.26600000000008,
stal,0,,0,stal,3.89930000001209,1.23360000002367,0,NaN,
baai,0,,0,baai,3.81610000002365,0.717100000023947,0,NaN,
graaf,0,,0,graaf,5.34899999999993,3.10300000000007,0,NaN,
kleren,0,,0,kleren,8.23210000002382,1.18299999999999,0,NaN,
aandelen,1,aandelen,1,aandelen,NaN,6.41959999996425,1,8.03220000004785,
vlek,0,,0,vlek,4.88329999995244,0.735900000035599,0,NaN,
baas,0,,0,baas,3.98269999998797,1.469600000024,0,NaN,
kust,0,,0,kust,3.81569999998806,5.14980000001196,0,NaN,
aarzelen,0,,0,aarzelen,4.49909999996407,0.900700000047664,0,NaN,
flits,0,,0,flits,4.54930000001195,0.569999999999936,0,NaN,
slagen,0,,0,slagen,4.35010000002376,1.14939999997614,0,NaN,
strak,0,,0,strak,4.59989999997606,0.633700000047611,0,NaN,
koppen,0,,0,koppen,3.93290000003572,0.832899999976235,0,NaN,
bijkomen,0,,0,bijkomen,5.79880000001185,6.26969999998801,0,NaN,
diep,0,,0,diep,4.16659999996409,1.88300000000004,0,NaN,
vervoer,0,,0,vervoer,6.63260000002401,0.849999999999909,0,NaN,
koffie,0,,0,koffie,7.74910000002387,0.767000000000053,0,NaN,
kreeft,0,,0,kreeft,9.23250000000007,0.899800000011737,0,NaN,
techniek,0,,0,techniek,5.88340000003586,0.782899999976053,0,NaN,
kennis,0,,0,kennis,83.3742000000477,0.649699999988115,0,NaN,
middelen,0,,0,middelen,6.2495999999644,1.76680000001193,0,NaN,
woede,0,,0,woede,4.29960000002393,1.7671000000239,0,NaN,
jasje,0,,0,jasje,3.89949999999999,0.716499999999996,0,NaN,
zweven,1,zweven,1,zweven,NaN,1.26630000001182,1,5.01630000001205,
poes,0,,0,poes,3.76589999997623,0.617700000047535,0,NaN,
strekken,0,,0,strekken,6.93219999998814,3.48589999997603,0,NaN,
blad,0,,0,blad,4.09940000003576,0.766499999999951,0,NaN,
muziek,0,,0,muziek,4.41650000000004,1.6856000000239,0,NaN,
geheim,0,,0,geheim,5.09930000001191,0.9667999999524,0,NaN,
toegeven,0,,0,toegeven,6.28269999998815,0.599699999988161,0,NaN,
mist,0,,0,mist,3.59940000003576,0.567199999987906,0,NaN,
hier,0,,0,hier,4.43269999998802,0.916300000011915,0,NaN,
legaal,0,,0,legaal,5.26630000001182,0.585800000011886,0,NaN,
grappen,0,,0,grappen,15.5981000000238,0.583399999976109,0,NaN,
ziek,0,,0,ziek,4.61649999999986,0.56899999999996,0,NaN,
gerucht,0,,0,gerucht,4.56569999998806,0.766500000000178,0,NaN,
apparaat,0,,0,apparaat,8.59910000002378,0.616899999976113,0,NaN,
zuster,0,,0,zuster,4.03319999998803,1.36630000001196,0,NaN,
akkoord,0,,0,akkoord,4.43299999999999,3.28619999998818,0,NaN,
flirt,0,,0,flirt,5.49940000003562,2.83339999997611,0,NaN,
geliefd,0,,0,geliefd,4.7324000000358,6.11649999999986,0,NaN,
afval,0,,0,afval,6.38280000001191,1.19990000003577,0,NaN,
anarchie,0,,0,anarchie,6.6991999999882,0.500300000011975,0,NaN,
klauw,0,,0,klauw,4.18269999998802,0.5,0,NaN,
groen,0,,0,groen,4.41600000000017,0.766799999952127,0,NaN,
piste,0,,0,piste,3.53250000000003,0.549600000023929,0,NaN,
mijnheer,1,mijnheer,1,mijnheer,NaN,3.38259999996421,1,12.8824000000357,
stof,0,,0,stof,3.96610000002374,0.533399999976155,0,NaN,
spanning,0,,0,spanning,7.34860000002391,1.38329999995221,0,NaN,
stemming,0,,0,stemming,5.14939999997614,0.56980000001181,0,NaN,
wegen,1,wegen,1,wegen,NaN,0.516699999988077,1,4.29860000002373,
getuigen,0,,0,getuigen,5.73260000002392,0.585599999964188,0,NaN,
moes,0,,0,moes,4.33269999998811,0.633099999964315,0,NaN,
leek,0,,0,leek,3.56639999997606,0.683399999976245,0,NaN,
snuiven,0,,0,snuiven,4.66630000001192,0.701300000011997,0,NaN,
nodig,0,,0,nodig,8.04939999997623,0.818900000035683,0,NaN,
schep,0,,0,schep,4.58259999996403,0.669800000011946,0,NaN,
beseffen,0,,0,beseffen,5.53239999997618,0.816700000047604,0,NaN,
waarbij,0,,0,waarbij,10.8987000000477,0.483500000000049,0,NaN,
invloed,1,invloed,1,invloed,NaN,3.69949999999994,1,6.63240000003589,
dubbel,0,,0,dubbel,6.33280000001196,0.816899999976158,0,NaN,
weeshuis,0,,0,weeshuis,9.54920000004768,0.686099999964199,0,NaN,
geld,0,,0,geld,3.74960000002375,0.75409999996441,0,NaN,
maling,1,maling,1,maling,NaN,0.886299999952371,1,4.48350000000005,
leren,0,,0,leren,3.96609999996417,0.650200000047789,0,NaN,
sufferd,0,,0,sufferd,5.58280000001196,0.800099999964232,0,NaN,
verhaal,0,,0,verhaal,4.04969999998821,0.683499999999867,0,NaN,
openbaar,0,,0,openbaar,4.81640000003563,1.20050000000015,0,NaN,
mening,0,,0,mening,4.11619999998788,0.617100000023811,0,NaN,
mand,0,,0,mand,6.61630000001196,0.519699999988006,0,NaN,
steel,0,,0,steel,3.73300000000017,0.583700000047656,0,NaN,
strikken,0,,0,strikken,6.04960000002393,0.785699999988083,0,NaN,
oprotten,0,,0,oprotten,10.1659999999999,0.770900000035681,0,NaN,
opkomen,1,opkomen,1,opkomen,NaN,1.0026000000239,1,4.79939999997623,
besmet,0,,0,besmet,8.66550000000007,1.05219999998803,0,NaN,
