welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
-0.153467882,-0.261414931,1,0,0,20.8569,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,-0.153467882,-0.261414931,1,0,0,6.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,,,,,,,-0.153467882,-0.261414931,1,0,0,11.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,-0.153467882,-0.261414931,1,0,0,22.3953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,-0.033220486,-0.280030382,1,0,0,10.0153,0,0,0,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,-0.530538194,-0.273914931,1,0,0,4.2497,0,1,1,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,-0.528376736,-0.285334201,1,0,0,6.2326,0,2,2,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,-0.527864583,-0.284782986,1,0,0,4.4671,0,3,3,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,-0.528654514,-0.284522569,1,0,0,1.3011,0,4,4,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00008,2023-07-24_17h55.44.608,vbt_B1_day1,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,-0.529448785,-0.282144097,1,0,0,3.715,0,5,5,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,
