welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
0.242222222,-0.198888889,1,0,0,31.205,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,0.242222222,-0.198888889,1,0,0,12.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,,,,,,,0.306666667,-0.122222222,1,0,0,54.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,,,,,,,,,,,,,-0.222222222,-0.213333333,1,0,0,52.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,0.016666667,-0.13,1,0,0,24.103,0,0,0,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,0.016666667,-0.13,1,0,0,28.374,0,1,1,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,0.108888889,-0.091111111,1,0,0,22.472,0,2,2,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,0.084444444,-0.117777778,1,0,0,160.005,0,3,3,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,0.084444444,-0.117777778,1,0,0,15.415,0,4,4,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00083,2023-10-23_14h20.42.390,vbt_B1_day1,2022.2.4,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,0.083333333,-0.083333333,1,0,0,13.336,0,5,5,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,
