welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
0.386111111,-0.253703704,1,0,0,20.8266,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,0.101851852,-0.236111111,1,0,0,8.4879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,,,,,,,-0.068518519,0.365740741,1,0,0,38.2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,,,,,,,,,,,,,-0.114814815,0.335185185,1,0,0,28.8105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,,,,,,,,,,,,,,,,,,,-0.108333333,0.340740741,1,0,0,1.1496,0,0,0,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,,,,,,,,,,,,,,,,,,,-0.108333333,0.340740741,1,0,0,0.1502,0,1,1,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,,,,,,,,,,,,,,,,,,,-0.1,0.338888889,1,0,0,0.7334,0,2,2,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,,,,,,,,,,,,,,,,,,,0.043518519,0.199074074,1,0,0,2.7493,0,3,3,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,,,,,,,,,,,,,,,,,,,0.037037037,0.216666667,1,0,0,2.1336,0,4,4,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-28_14h54.55.542,vbt_B1_day1,2022.2.4,Win32,59.44949765,55009,,,,,,,,,,,,,,,,,,,0.037037037,0.216666667,1,0,0,0.3335,0,5,5,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
