welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
-0.007407365,-0.351851852,1,0,0,30.1737,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,-0.007407365,-0.351851852,1,0,0,17.2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,-0.007407365,-0.351851852,1,0,0,4.9132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,37.2497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,12.0693,0,0,0,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,10.8044,0,1,1,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,4.4494,0,2,2,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,2.916,0,3,3,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,2.0547,0,4,4,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,3.8662,0,5,5,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,0.3048,0,6,6,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,1.1503,0,7,7,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,3.6578,0,8,8,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,3.407,0,9,9,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,3.8567,0,10,10,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,1.6038,0,11,11,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,0.8255,0,12,12,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,1.5865,0,13,13,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,0.1008,0,14,14,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,0.3729,0,15,15,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,1.0249,0,16,16,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,0.3833,0,17,17,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,0.6693,0,18,18,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,1.4074,0,19,19,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,1.4533,0,20,20,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,4.2014,0,21,21,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,1.6347,0,22,22,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,0.2834,0,23,23,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,2.3252,0,24,24,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,-0.007407365,-0.351851852,1,0,0,2.2848,0,25,25,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,2.8165,1,0,26,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.7941,1,1,27,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.671,1,2,28,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,1.7865,1,3,29,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,3.1205,1,4,30,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.635,1,5,31,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,2.5191,1,6,32,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,1.1222,1,7,33,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.4716,1,8,34,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.7012,1,9,35,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,1.7168,1,10,36,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.8405,1,11,37,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.9371,1,12,38,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,1.4002,1,13,39,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.836,1,14,40,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.1836,1,15,41,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.5947,1,16,42,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,2.254,1,17,43,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,1.4997,1,18,44,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,1.1699,1,19,45,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,1.9152,1,20,46,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,0.4262,1,21,47,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,2.7036,1,22,48,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,3.0697,1,23,49,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,2.9358,1,24,50,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,51175,2023-07-20_13h27.20.719,vbt_B1_day1,2022.2.4,Win32,60.50338819,51175,,,,,,,,,,,,,,,,,,,0.037037037,-0.310185185,1,0,0,2.5545,1,25,51,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,
