welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
-0.174074032,0.170370349,1,0,0,19.6166,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,-0.038888861,-0.393518519,1,0,0,8.8282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,,,,,,,-0.040740755,-0.37962963,1,0,0,1.4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,,,,,,,,,,,,,0.524999972,0.056481467,1,0,0,24.4771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,,,,,,,,,,,,,,,,,,,0.524999972,0.056481467,1,0,0,1.6336,0,0,0,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,,,,,,,,,,,,,,,,,,,0.524999972,0.055555556,1,0,0,3.0336,0,1,1,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,,,,,,,,,,,,,,,,,,,0.524999972,0.055555556,1,0,0,2.5335,0,2,2,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,,,,,,,,,,,,,,,,,,,0.498148176,0.042592578,1,0,0,0.8501,0,3,3,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,,,,,,,,,,,,,,,,,,,0.461111139,0.018518519,1,0,0,3.7837,0,4,4,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00088,2023-10-23_15h37.07.248,vbt_B1_day1,2022.2.4,Win32,58.4692744,,,,,,,,,,,,,,,,,,,0.461111139,0.018518519,1,0,0,2.1341,0,5,5,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
