welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
-0.14444443,-0.303703732,1,0,0,20.6904,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,-0.021296254,-0.404629672,1,0,0,11.6919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,,,,,,,0.050000014,-0.391666695,1,0,0,6.6053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,,,,,,,,,,,,,0.02407406,-0.281481496,1,0,0,44.7448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,,,,,,,,,,,,,,,,,,,0.02407406,-0.281481496,1,0,0,7.2009,0,0,0,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,,,,,,,,,,,,,,,,,,,0.02407406,-0.281481496,1,0,0,0.139,0,1,1,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,,,,,,,,,,,,,,,,,,,0.02407406,-0.263888889,1,0,0,2.005,0,2,2,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,,,,,,,,,,,,,,,,,,,0.02407406,-0.263888889,1,0,0,1.8293,0,3,3,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,,,,,,,,,,,,,,,,,,,0.031481496,-0.242592635,1,0,0,1.1972,0,4,4,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00090,2023-10-23_15h49.17.683,vbt_B1_day1,2022.2.4,Win32,144.2169022,,,,,,,,,,,,,,,,,,,0.031481496,-0.242592635,1,0,0,1.613,0,5,5,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,
