welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
-0.147777778,-0.225555556,1,0,0,26.135,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,-0.082222222,-0.185555556,1,0,0,19.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,0.282222222,-0.064444444,1,0,0,59.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,-0.495555556,-0.177777778,1,0,0,45.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,,,,,,,-0.508888889,-0.051111111,1,0,0,12.801,0,0,0,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,,,,,,,-0.163333333,0.047777778,1,0,0,26.336,0,1,1,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,,,,,,,-0.165555556,0.051111111,1,0,0,12.285,0,2,2,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,,,,,,,-0.165555556,0.05,1,0,0,15.985,0,3,3,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,,,,,,,-0.284444444,0.116666667,1,0,0,32.902,0,4,4,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,,,,,,,-0.144444444,0.105555556,1,0,0,26.919,0,5,5,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,,,,,,,-0.266666667,0.046666667,1,0,0,42.153,0,6,6,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_09h59.42.351,vbt_B1_day1,2022.2.4,MacIntel,59.4530321,55918,,,,,,,,,,,,,,,,,,,-0.266666667,0.046666667,1,0,0,22.568,0,7,7,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,
