welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
0.0135,-0.0855,1,0,0,17.4727,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,0.0135,-0.0855,1,0,0,1.9069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,0.0135,-0.0855,1,0,0,7.1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,-0.1295,0.0595,1,0,0,35.4842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1295,0.0595,1,0,0,3.5071,0,0,0,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.0545,0.0045,1,0,0,2.3778,0,1,1,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.0545,0.0045,1,0,0,11.664,0,2,2,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.0545,0.0045,1,0,0,18.4669,0,3,3,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.0545,0.0045,1,0,0,14.3668,0,4,4,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.0545,0.0045,1,0,0,17.9663,0,5,5,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,18.8172,0,6,6,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,2.6261,0,7,7,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,15.117,0,8,8,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,12.3002,0,9,9,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,12.9504,0,10,10,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,12.8671,0,11,11,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,58.084,0,12,12,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,4.1166,0,13,13,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,139.1513,0,14,14,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00085,2023-10-28_17h31.37.893,vbt_B1_day1,2022.2.4,Win32,60.2373351,,,,,,,,,,,,,,,,,,,-0.1665,0.0025,1,0,0,17.4043,0,15,15,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
