welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
0.546296296,-0.310185185,1,0,0,21.1158,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,0.546296296,-0.310185185,1,0,0,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,,,,,,,0.546296296,-0.310185185,1,0,0,3.4646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,,,,,,,,,,,,,0.291666667,-0.328703704,1,0,0,25.0188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,,,,,,,,,,,,,,,,,,,0.291666667,-0.328703704,1,0,0,9.5676,0,0,0,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,,,,,,,,,,,,,,,,,,,0.291666667,-0.328703704,1,0,0,4.894,0,1,1,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,,,,,,,,,,,,,,,,,,,0.291666667,-0.328703704,1,0,0,3.217,0,2,2,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,,,,,,,,,,,,,,,,,,,0.291666667,-0.328703704,1,0,0,3.1739,0,3,3,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,,,,,,,,,,,,,,,,,,,0.291666667,-0.328703704,1,0,0,2.5734,0,4,4,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00063,2023-10-16_19h47.50.062,vbt_B1_day1,2022.2.4,Win32,60.07449237,,,,,,,,,,,,,,,,,,,0.291666667,-0.328703704,1,0,0,2.017,0,5,5,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,
