welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.19673913,-0.154347826,1,0,0,0.85,0,15,15,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.161956522,-0.183695652,1,0,0,1.183,0,16,16,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.175,-0.157608696,1,0,0,2.566,0,17,17,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.163043478,-0.116304348,1,0,0,0.383,0,18,18,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.161956522,-0.061956522,1,0,0,0.083,0,19,19,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.14673913,0.011956522,1,0,0,0.117,0,20,20,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.14673913,0.011956522,1,0,0,0.333,0,21,21,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.127173913,-0.073913043,1,0,0,1.067,0,22,22,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.147826087,-0.05,1,0,0,0.4,0,23,23,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.147826087,-0.072826087,1,0,0,0.1,0,24,24,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,0.147826087,-0.056521739,1,0,0,0.017,0,25,25,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,0.305434783,0.036956522,1,0,0,36.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,24.421,,0.255434783,-0.035869565,1,0,0,8.634,0,0,0,127,1,doodmoe,images/br_doodmoe.png,images/cb_doodmoe.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,11.157,,0.255434783,-0.035869565,1,0,0,2.099,0,1,1,176,1,techniek,images/br_techniek.png,images/cb_techniek.png,1,techniek,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,13.19,,0.255434783,-0.035869565,1,0,0,3.632,0,2,2,136,1,waarbij,images/br_waarbij.png,images/cb_waarbij.png,1,waarbid,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,11.073,,0.255434783,-0.035869565,1,0,0,1.366,0,3,3,175,1,heengaan,images/br_heengaan.png,images/cb_heengaan.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.439,,0.255434783,-0.035869565,1,0,0,0.984,0,4,4,2,1,jaar,images/br_jaar.png,images/cb_jaar.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,9.961,,0.255434783,-0.035869565,1,0,0,1.599,0,5,5,108,1,excuus,images/br_excuus.png,images/cb_excuus.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.667,,0.255434783,-0.035869565,1,0,0,0.667,0,6,6,163,1,schuilen,images/br_schuilen.png,images/cb_schuilen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,7.007,,0.255434783,-0.035869565,1,0,0,0.75,0,7,7,164,1,anarchie,images/br_anarchie.png,images/cb_anarchie.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,10.669,,0.255434783,-0.035869565,1,0,0,0.634,0,8,8,153,1,vervoer,images/br_vervoer.png,images/cb_vervoer.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,15.75,,0.255434783,-0.035869565,1,0,0,21.583,0,9,9,128,1,prikken,images/br_prikken.png,images/cb_prikken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.738,,0.255434783,-0.035869565,1,0,0,0.567,0,10,10,41,1,maken,images/br_maken.png,images/cb_maken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,8.672,,0.290217391,-0.026086957,1,0,0,1.167,0,11,11,139,1,stiekem,images/br_stiekem.png,images/cb_stiekem.png,1,stiekem,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.167,,0.290217391,-0.026086957,1,0,0,0.417,0,12,12,89,1,slapen,images/br_slapen.png,images/cb_slapen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,7.117,,0.290217391,-0.026086957,1,0,0,1.149,0,13,13,149,1,redding,images/br_redding.png,images/cb_redding.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.923,,0.290217391,-0.026086957,1,0,0,0.6,0,14,14,29,1,baas,images/br_baas.png,images/cb_baas.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.235,,0.286956522,-0.056521739,1,0,0,0.351,0,15,15,97,1,loyaal,images/br_loyaal.png,images/cb_loyaal.png,1,loyaal,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,4.823,,0.286956522,-0.056521739,1,0,0,1.734,0,16,16,132,1,grappen,images/br_grappen.png,images/cb_grappen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.651,,0.286956522,-0.056521739,1,0,0,0.483,0,17,17,174,1,stemming,images/br_stemming.png,images/cb_stemming.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.967,,0.286956522,-0.056521739,1,0,0,0.667,0,18,18,102,1,legaal,images/br_legaal.png,images/cb_legaal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.109,,0.286956522,-0.056521739,1,0,0,0.7,0,19,19,96,1,slagen,images/br_slagen.png,images/cb_slagen.png,1,slagen,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.833,,0.286956522,-0.056521739,1,0,0,0.917,0,20,20,68,1,schat,images/br_schat.png,images/cb_schat.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,7.244,,0.286956522,-0.056521739,1,0,0,0.717,0,21,21,99,1,koffie,images/br_koffie.png,images/cb_koffie.png,1,koffie,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,4.601,,0.286956522,-0.056521739,1,0,0,0.783,0,22,22,64,1,wegen,images/br_wegen.png,images/cb_wegen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,2.351,,0.286956522,-0.056521739,1,0,0,0.617,0,23,23,44,1,flits,images/br_flits.png,images/cb_flits.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,6.027,,0.286956522,-0.056521739,1,0,0,0.598,0,24,24,155,1,gerucht,images/br_gerucht.png,images/cb_gerucht.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,2.402,,0.286956522,-0.056521739,1,0,0,0.434,0,25,25,115,1,kleren,images/br_kleren.png,images/cb_kleren.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.834,,0.286956522,-0.056521739,1,0,0,0.551,0,26,26,20,1,site,images/br_site.png,images/cb_site.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,6.477,,0.286956522,-0.056521739,1,0,0,0.55,0,27,27,173,1,apparaat,images/br_apparaat.png,images/cb_apparaat.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,6.218,,0.286956522,-0.056521739,1,0,0,1.466,0,28,28,147,1,komisch,images/br_komisch.png,images/cb_komisch.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,2.71,,0.286956522,-0.056521739,1,0,0,0.616,0,29,29,114,1,vullen,images/br_vullen.png,images/cb_vullen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.645,,0.286956522,-0.056521739,1,0,0,0.617,0,30,30,72,1,strak,images/br_strak.png,images/cb_strak.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.753,,0.286956522,-0.056521739,1,0,0,0.55,0,31,31,62,1,knaap,images/br_knaap.png,images/cb_knaap.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,11.469,,0.286956522,-0.056521739,1,0,0,3.517,0,32,32,178,1,huisdier,images/br_huisdier.png,images/cb_huisdier.png,1,huisdier,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,10.623,,0.286956522,-0.056521739,1,0,0,1.25,0,33,33,180,1,openbaar,images/br_openbaar.png,images/cb_openbaar.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.367,,0.286956522,-0.056521739,1,0,0,0.932,0,34,34,69,1,waken,images/br_waken.png,images/cb_waken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,4.955,,0.286956522,-0.056521739,1,0,0,0.6,0,35,35,86,1,woning,images/br_woning.png,images/cb_woning.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,12.55,,0.286956522,-0.056521739,1,0,0,1.05,0,36,36,148,1,smullen,images/br_smullen.png,images/cb_smullen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.153,,0.286956522,-0.056521739,1,0,0,0.533,0,37,37,126,1,kasteel,images/br_kasteel.png,images/cb_kasteel.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.901,,0.286956522,-0.056521739,1,0,0,0.5,0,38,38,35,1,lust,images/br_lust.png,images/cb_lust.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.416,,0.286956522,-0.056521739,1,0,0,0.4,0,39,39,106,1,zingen,images/br_zingen.png,images/cb_zingen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,2.643,,0.286956522,-0.056521739,1,0,0,0.55,0,40,40,53,1,baron,images/br_baron.png,images/cb_baron.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,4.101,,0.286956522,-0.056521739,1,0,0,0.683,0,41,41,109,1,totaal,images/br_totaal.png,images/cb_totaal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.984,,0.286956522,-0.056521739,1,0,0,0.5,0,42,42,39,1,laag,images/br_laag.png,images/cb_laag.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.317,,0.286956522,-0.056521739,1,0,0,0.684,0,43,43,3,1,mand,images/br_mand.png,images/cb_mand.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,2.641,,0.286956522,-0.056521739,1,0,0,0.6,0,44,44,16,1,ziek,images/br_ziek.png,images/cb_ziek.png,1,ziek,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.711,,0.286956522,-0.056521739,1,0,0,0.583,0,45,45,7,1,geld,images/br_geld.png,images/cb_geld.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-09-25_16h45.46.632,vbt_B1_day2,2022.2.4,MacIntel,62.5,55879,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,5.583,,0.286956522,-0.056521739,1,0,0,0.366,0,46,46,145,1,invloed,images/br_invloed.png,images/cb_invloed.png,0,,,,,,,,,,,,,,,,,,,,,,
