welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.163888861,-0.25462963,1,0,0,7.5763,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,-0.163888861,-0.25462963,1,0,0,7.1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,,,,,,,-0.163888861,-0.25462963,1,0,0,2.6464,0,0,0,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,,,,,,,-0.163888861,-0.25462963,1,0,0,2.4292,0,1,1,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,,,,,,,-0.163888861,-0.25462963,1,0,0,1.9135,0,2,2,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,,,,,,,-0.163888861,-0.25462963,1,0,0,0.2825,0,3,3,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,,,,,,,-0.163888861,-0.25462963,1,0,0,0.2997,0,4,4,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,,,,,,,-0.163888861,-0.25462963,1,0,0,1.0317,0,5,5,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,,,,,,,-0.163888861,-0.25462963,1,0,0,0.2496,0,6,6,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00045,2023-10-08_18h01.39.285,vbt_B1_day2,2022.2.4,Win32,60.09976561,,,,,,,-0.163888861,-0.25462963,1,0,0,81.752,0,7,7,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
