welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.16851849,-0.252777806,1,0,0,12.7034,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,-0.16851849,-0.252777806,1,0,0,9.5414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,,,,,,,-0.16851849,-0.252777806,1,0,0,0.7034,0,0,0,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,,,,,,,-0.16851849,-0.252777806,1,0,0,0.9231,0,1,1,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,,,,,,,-0.16851849,-0.252777806,1,0,0,0.5838,0,2,2,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,,,,,,,-0.107407393,-0.194444444,1,0,0,0.4014,0,3,3,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,,,,,,,-0.107407393,-0.194444444,1,0,0,0.2286,0,4,4,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,,,,,,,-0.107407393,-0.194444444,1,0,0,0.8999,0,5,5,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,,,,,,,-0.107407393,-0.194444444,1,0,0,0.0507,0,6,6,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00046,2023-10-02_18h50.18.179,vbt_B1_day2,2022.2.4,Win32,59.5167242,,,,,,,-0.107407393,-0.194444444,1,0,0,2.8619,0,7,7,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
