welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
0.344444416,-0.195370356,1,0,0,22.5181,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,0.344444416,-0.195370356,1,0,0,18.6175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,,,,,,,0.344444416,-0.195370356,1,0,0,2.4165,0,0,0,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,,,,,,,0.344444416,-0.195370356,1,0,0,0.3334,0,1,1,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,,,,,,,0.344444416,-0.195370356,1,0,0,1.566,0,2,2,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,,,,,,,0.344444416,-0.195370356,1,0,0,0.5507,0,3,3,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,,,,,,,0.344444416,-0.195370356,1,0,0,1.5164,0,4,4,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,,,,,,,0.344444416,-0.195370356,1,0,0,0.9277,0,5,5,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,,,,,,,0.344444416,-0.195370356,1,0,0,0.1838,0,6,6,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00059,2023-10-18_12h01.31.591,vbt_B1_day2,2022.2.4,Win32,60.48509043,,,,,,,0.344444416,-0.195370356,1,0,0,1.186,0,7,7,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
