welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,testResp,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,3.5331,0,8,8,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,1.8151,0,9,9,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,8.3264,0,10,10,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,1.7659,0,11,11,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,8.6764,0,12,12,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,4.1798,0,13,13,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,4.7489,0,14,14,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,4.0467,0,15,15,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,0.1834,0,16,16,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,0.4997,0,17,17,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,0.6351,0,18,18,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,11.457,0,19,19,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,1.5478,0,20,20,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,3.25,0,21,21,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,1.6002,0,22,22,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,0.4497,0,23,23,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,2.8629,0,24,24,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,-0.192592578,-0.288888889,1,0,0,8.0128,0,25,25,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,-0.192592578,-0.288888889,1,0,0,28.1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,54.8909,techniek,,-0.419444444,-0.203703732,1,0,0,3.0143,0,0,0,176,1,techniek,images/br_techniek.png,images/cb_techniek.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,34.8583,.teek,,-0.419444444,-0.203703732,1,0,0,4.8319,0,1,1,57,1,steek,images/br_steek.png,images/cb_steek.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,16.2851,,,-0.419444444,-0.203703732,1,0,0,2.4307,0,2,2,45,1,piste,images/br_piste.png,images/cb_piste.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,7.7429,,,-0.419444444,-0.203703732,1,0,0,0.8973,0,3,3,173,1,apparaat,images/br_apparaat.png,images/cb_apparaat.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,17.7335,,,-0.419444444,-0.203703732,1,0,0,0.8329,0,4,4,79,1,nodig,images/br_nodig.png,images/cb_nodig.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,6.8038,,,-0.419444444,-0.203703732,1,0,0,0.5658,0,5,5,78,1,leren,images/br_leren.png,images/cb_leren.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,4.5377,,,-0.419444444,-0.203703732,1,0,0,0.8681,0,6,6,36,1,vuur,images/br_vuur.png,images/cb_vuur.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,30.1248,,,-0.419444444,-0.203703732,1,0,0,3.495,0,7,7,116,1,besmet,images/br_besmet.png,images/cb_besmet.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,21.3993,,,-0.419444444,-0.203703732,1,0,0,2.1127,0,8,8,63,1,flirt,images/br_flirt.png,images/cb_flirt.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,8.464,,,-0.419444444,-0.203703732,1,0,0,0.5848,0,9,9,30,1,uien,images/br_uien.png,images/cb_uien.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,12.4129,,,-0.419444444,-0.203703732,1,0,0,0.6694,0,10,10,68,1,schat,images/br_schat.png,images/cb_schat.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,8.4595,,,-0.419444444,-0.203703732,1,0,0,0.7494,0,11,11,164,1,anarchie,images/br_anarchie.png,images/cb_anarchie.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,16.5912,huisdier,,-0.419444444,-0.203703732,1,0,0,0.5995,0,12,12,178,1,huisdier,images/br_huisdier.png,images/cb_huisdier.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,16.2871,,,-0.419444444,-0.203703732,1,0,0,1.0016,0,13,13,153,1,vervoer,images/br_vervoer.png,images/cb_vervoer.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,9.4076,,,-0.419444444,-0.203703732,1,0,0,0.8995,0,14,14,65,1,parel,images/br_parel.png,images/cb_parel.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,18.4153,,,-0.419444444,-0.203703732,1,0,0,2.9806,0,15,15,14,1,rijp,images/br_rijp.png,images/cb_rijp.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,18.4194,,,-0.419444444,-0.203703732,1,0,0,0.4631,0,16,16,86,1,woning,images/br_woning.png,images/cb_woning.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,22.2439,,,-0.419444444,-0.203703732,1,0,0,6.4944,0,17,17,119,1,liefje,images/br_liefje.png,images/cb_liefje.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,9.6262,,,-0.419444444,-0.203703732,1,0,0,0.6183,0,18,18,122,1,waarvan,images/br_waarvan.png,images/cb_waarvan.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,12.4567,trekker,,-0.419444444,-0.203703732,1,0,0,0.8471,0,19,19,137,1,trekker,images/br_trekker.png,images/cb_trekker.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,10.1585,,,-0.419444444,-0.203703732,1,0,0,0.697,0,20,20,89,1,slapen,images/br_slapen.png,images/cb_slapen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,5.8894,,,-0.419444444,-0.203703732,1,0,0,0.5184,0,21,21,166,1,strikken,images/br_strikken.png,images/cb_strikken.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,15.2925,,,-0.419444444,-0.203703732,1,0,0,4.1483,0,22,22,3,1,mand,images/br_mand.png,images/cb_mand.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,14.3905,,,-0.419444444,-0.203703732,1,0,0,0.552,0,23,23,140,1,blijven,images/br_blijven.png,images/cb_blijven.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,17.6138,,,-0.419444444,-0.203703732,1,0,0,0.8019,0,24,24,24,1,jurk,images/br_jurk.png,images/cb_jurk.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,10.768,,,-0.419444444,-0.203703732,1,0,0,0.5495,0,25,25,50,1,stoom,images/br_stoom.png,images/cb_stoom.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,14.2166,,,-0.419444444,-0.203703732,1,0,0,4.0494,0,26,26,22,1,stof,images/br_stof.png,images/cb_stof.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,24.3972,,,-0.419444444,-0.203703732,1,0,0,4.4626,0,27,27,163,1,schuilen,images/br_schuilen.png,images/cb_schuilen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,7.4945,,,-0.419444444,-0.203703732,1,0,0,0.6659,0,28,28,95,1,vreten,images/br_vreten.png,images/cb_vreten.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,40.6013,,,-0.419444444,-0.203703732,1,0,0,2.2981,0,29,29,34,1,vorm,images/br_vorm.png,images/cb_vorm.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,8.4768,,,-0.390740712,-0.229629686,1,0,0,2.5144,0,30,30,40,1,schep,images/br_schep.png,images/cb_schep.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,7.6852,,,-0.390740712,-0.229629686,1,0,0,0.5995,0,31,31,4,1,moes,images/br_moes.png,images/cb_moes.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,23.8188,,,-0.390740712,-0.229629686,1,0,0,3.647,0,32,32,107,1,maling,images/br_maling.png,images/cb_maling.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,4.3137,,,-0.390740712,-0.229629686,1,0,0,0.6165,0,33,33,52,1,wagon,images/br_wagon.png,images/cb_wagon.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,6.6621,,,-0.390740712,-0.229629686,1,0,0,0.8326,0,34,34,106,1,zingen,images/br_zingen.png,images/cb_zingen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,5.6394,,,-0.390740712,-0.229629686,1,0,0,0.7327,0,35,35,118,1,vinger,images/br_vinger.png,images/cb_vinger.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,6.6156,,,-0.390740712,-0.229629686,1,0,0,0.8159,0,36,36,76,1,afval,images/br_afval.png,images/cb_afval.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,4.9245,,,-0.390740712,-0.229629686,1,0,0,0.5161,0,37,37,199,1,beseffen,images/br_beseffen.png,images/cb_beseffen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,16.378,,,-0.390740712,-0.229629686,1,0,0,0.5995,0,38,38,165,1,feestdag,images/br_feestdag.png,images/cb_feestdag.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.7488,,,-0.390740712,-0.229629686,1,0,0,0.4831,0,39,39,33,1,vlek,images/br_vlek.png,images/cb_vlek.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,4.6801,,,-0.390740712,-0.229629686,1,0,0,0.5661,0,40,40,27,1,dans,images/br_dans.png,images/cb_dans.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,10.0985,,,-0.390740712,-0.229629686,1,0,0,0.6493,0,41,41,9,1,hier,images/br_hier.png,images/cb_hier.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,5.0925,,,-0.390740712,-0.229629686,1,0,0,0.7993,0,42,42,81,1,dubbel,images/br_dubbel.png,images/cb_dubbel.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,19.2409,,,-0.390740712,-0.229629686,1,0,0,5.6452,0,43,43,146,1,opkomen,images/br_opkomen.png,images/cb_opkomen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.2827,ziek,,-0.390740712,-0.229629686,1,0,0,1.0159,0,44,44,16,1,ziek,images/br_ziek.png,images/cb_ziek.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,00019,2023-08-22_23h26.38.607,vbt_B1_day2,2022.2.4,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.6994,,,-0.390740712,-0.229629686,1,0,0,0.4996,0,45,45,42,1,bleek,images/br_bleek.png,images/cb_bleek.png,0,,,,,,,,,,,,,,,,,,,,,
