welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
0.111111111,-0.275,1,0,0,7.7463,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,0.111111111,-0.275,1,0,0,7.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,1.6513,0,0,0,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.8026,0,1,1,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.9691,0,2,2,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,3.6967,0,3,3,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,2.9125,0,4,4,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,1.8483,0,5,5,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,3.6635,0,6,6,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,4.4939,0,7,7,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,1.4155,0,8,8,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,2.6645,0,9,9,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,3.064,0,10,10,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,2.7139,0,11,11,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.533,0,12,12,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,2.2013,0,13,13,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.7492,0,14,14,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,1.3987,0,15,15,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.1997,0,16,16,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.7327,0,17,17,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.6185,0,18,18,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,2.0015,0,19,19,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.8326,0,20,20,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.3865,0,21,21,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.1332,0,22,22,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.6194,0,23,23,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,2.5476,0,24,24,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,0.111111111,-0.275,1,0,0,0.8158,0,25,25,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,,,,,,,,,,,,,,,0.111111111,-0.275,1,0,0,21.3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,7.5597,,0.111111111,-0.275,1,0,0,3.445,0,0,0,115,1,kleren,images/br_kleren.png,images/cb_kleren.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,7.2519,,0.111111111,-0.275,1,0,0,2.034,0,1,1,125,1,aanzien,images/br_aanzien.png,images/cb_aanzien.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,6.3447,,0.111111111,-0.275,1,0,0,1.2624,0,2,2,113,1,koppen,images/br_koppen.png,images/cb_koppen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,9.2007,,0.111111111,-0.275,1,0,0,2.7642,0,3,3,111,1,ticket,images/br_ticket.png,images/cb_ticket.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00050,2023-10-11_08h48.05.537,vbt_B1_day2,2022.2.4,Win32,60.04924038,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.3214,,0.111111111,-0.275,1,0,0,1.0322,0,4,4,25,1,plek,images/br_plek.png,images/cb_plek.png,0,,,,,,,,,,,,,,,,,,,,,,
