welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
0.47962963,-0.106481481,1,0,0,10.0265,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,0.42037037,-0.011111111,1,0,0,13.5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.293518519,0.013888889,1,0,0,0.8335,0,0,0,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.261111111,0.02037037,1,0,0,4.6137,0,1,1,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.144444444,-0.015740741,1,0,0,3.5098,0,2,2,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.185185185,-0.013888889,1,0,0,6.8835,0,3,3,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.150925926,0.011111111,1,0,0,3.2932,0,4,4,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.125,0.015740741,1,0,0,12.4997,0,5,5,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.143518519,0.007407407,1,0,0,1.1837,0,6,6,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.147222222,0.002777778,1,0,0,0.3505,0,7,7,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.150925926,-0.009259259,1,0,0,0.6103,0,8,8,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.214814815,0.00462963,1,0,0,8.3829,0,9,9,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.209259259,0.002777778,1,0,0,0.183,0,10,10,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.178703704,0.005555556,1,0,0,5.217,0,11,11,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.156481481,0.008333333,1,0,0,2.4498,0,12,12,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.147222222,-0.013888889,1,0,0,11.466,0,13,13,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.227777778,-0.007407407,1,0,0,0.0997,0,14,14,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.193518519,-0.003703704,1,0,0,5.7498,0,15,15,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.119444444,-0.015740741,1,0,0,1.5502,0,16,16,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.126851852,-0.015740741,1,0,0,0.3347,0,17,17,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.132407407,-0.011111111,1,0,0,1.3166,0,18,18,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55009,2023-07-29_12h33.13.533,vbt_B1_day2,2022.2.4,Win32,60.01680471,55009,,,,,,,0.115740741,-0.008333333,1,0,0,1.2499,0,19,19,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
