welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
0.021666667,-0.009166667,1,0,0,1.6123,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,0.021666667,-0.009166667,1,0,0,0.5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.169166667,-0.005833333,1,0,0,0.4833,0,0,0,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,0.4997,0,1,1,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,0.416,0,2,2,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,0.1665,0,3,3,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,0.3833,0,4,4,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,0.4831,0,5,5,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,0.663,0,6,6,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,6.0785,0,7,7,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,1.4508,0,8,8,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,2.8661,0,9,9,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,2.8499,0,10,10,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,0.5662,0,11,11,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,1.2954,0,12,12,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,0.7009,0,13,13,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-10-18_17h54.41.341,vbt_B1_day2,2022.2.4,Win32,60.32818533,,,,,,,0.354166667,-0.048333333,1,0,0,1.6003,0,14,14,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
