welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
0.232407393,-0.244444459,1,0,0,13.5447,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,0.123148176,-0.205555598,1,0,0,9.6198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.174074102,-0.115740741,1,0,0,0.8503,0,0,0,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.174074102,-0.115740741,1,0,0,0.2828,0,1,1,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.228703746,-0.107407393,1,0,0,0.1008,0,2,2,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.242592635,0.037962949,1,0,0,0.8667,0,3,3,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.389814871,-0.130555541,1,0,0,1.4163,0,4,4,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.386111083,-0.130555541,1,0,0,0.6324,0,5,5,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.386111083,-0.131481524,1,0,0,0.8163,0,6,6,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.386111083,-0.135185171,1,0,0,0.7504,0,7,7,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.386111083,-0.142592607,1,0,0,0.2669,0,8,8,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.386111083,-0.157407407,1,0,0,0.6167,0,9,9,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.357407464,-0.133333347,1,0,0,1.1103,0,10,10,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.415740826,-0.12037037,1,0,0,0.4508,0,11,11,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.48518527,-0.111111111,1,0,0,2.0675,0,12,12,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.465740769,-0.09629631,1,0,0,0.8669,0,13,13,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.463888945,-0.103703746,1,0,0,0.5842,0,14,14,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55888,2023-09-25_13h30.15.518,vbt_B1_day2,2022.2.4,Win32,60.16847172,55888,,,,,,,0.457407492,-0.106481481,1,0,0,1.1495,0,15,15,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
