welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
0.309259344,-0.098148134,1,0,0,1.67,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,0.311111168,-0.045370384,1,0,0,2.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.285185213,-0.137962977,1,0,0,1.333,0,0,0,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.285185213,-0.137962977,1,0,0,0.549,0,1,1,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.205555598,-0.122222265,1,0,0,0.15,0,2,2,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.205555598,-0.122222265,1,0,0,1.1,0,3,3,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.205555598,-0.122222265,1,0,0,0.932,0,4,4,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.205555598,-0.122222265,1,0,0,0.402,0,5,5,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.205555598,-0.122222265,1,0,0,0.734,0,6,6,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.205555598,-0.122222265,1,0,0,1.5,0,7,7,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.205555598,-0.122222265,1,0,0,1.001,0,8,8,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.205555598,-0.122222265,1,0,0,2.433,0,9,9,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00060,2023-10-11_18h21.19.137,vbt_B1_day2,2022.2.4,Win32,62.5,,,,,,,0.205555598,-0.122222265,1,0,0,0.616,0,10,10,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
