welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.127777735,-0.243518547,1,0,0,26.2811,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,0.327777863,-0.312962991,1,0,0,19.1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,,,,,,,0.167592578,-0.212037051,1,0,0,8.1541,0,0,0,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,,,,,,,0.165740755,-0.219444487,1,0,0,11.5676,0,1,1,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,,,,,,,0.165740755,-0.219444487,1,0,0,11.1665,0,2,2,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,,,,,,,0.165740755,-0.219444487,1,0,0,0.184,0,3,3,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,,,,,,,0.165740755,-0.219444487,1,0,0,1.445,0,4,4,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,,,,,,,0.165740755,-0.219444487,1,0,0,8.0501,0,5,5,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,,,,,,,0.165740755,-0.219444487,1,0,0,9.4171,0,6,6,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,53500,2023-07-21_24h23.17.091,vbt_B1_day2,2022.2.4,Win32,60.08171113,53500,,,,,,,0.087962963,-0.266666695,1,0,0,17.7406,0,7,7,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
