welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.126851852,-0.225925926,1,0,0,4.356,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,-0.126851852,-0.225925926,1,0,0,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,,,,,,,-0.126851852,-0.225925926,1,0,0,1.1332,0,0,0,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,,,,,,,-0.126851852,-0.225925926,1,0,0,0.0334,0,1,1,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,,,,,,,-0.126851852,-0.225925926,1,0,0,0.3596,0,2,2,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,,,,,,,-0.126851852,-0.225925926,1,0,0,0.7333,0,3,3,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,,,,,,,-0.126851852,-0.225925926,1,0,0,1.8158,0,4,4,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,,,,,,,-0.126851852,-0.225925926,1,0,0,3.9059,0,5,5,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,,,,,,,-0.126851852,-0.225925926,1,0,0,0.1002,0,6,6,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00079,2023-10-29_16h44.43.635,vbt_B1_day2,2022.2.4,Win32,60.07449237,,,,,,,-0.126851852,-0.225925926,1,0,0,0.333599999,0,7,7,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
