nlLet,letter,readingTime,checkingTime
h,h,1.514000000000003,6.245999999999995
f,f,1.5200000000000031,22.580000000000005
r,r,1.5040000000000049,26.881
u,u,1.5189999999999912,8.430000000000007
x,x,1.5190000000000055,1.5819999999999936
l,l,1.5179999999999865,1.6980000000000075
c,c,1.5200000000000102,3.6929999999999836
a,a,1.5060000000000002,7.765000000000015
d,d,1.5200000000000102,20.51399999999998
j,j,1.5200000000000102,27.097999999999985
q,q,1.5190000000000055,9.198000000000008
t,t,1.5200000000000102,26.413999999999987
s,s,1.5190000000000055,17.26400000000001
m,m,1.502999999999986,1.8979999999999961
o,o,1.5190000000000055,2.3310000000000173
v,v,1.5199999999999818,1.5629999999999882
i,i,1.5200000000000387,10.282999999999959
e,e,1.518000000000029,8.26400000000001
z,z,1.5179999999999723,5.064000000000021
y,y,1.5039999999999623,2.2309999999999945
k,k,1.5170000000000528,1.6319999999999482
b,b,1.5200000000000387,8.781000000000006
w,w,1.5199999999999818,1.5120000000000005
g,g,1.5199999999999818,4.080000000000041
p,p,1.5199999999999818,56.60000000000002
n,n,1.5179999999999723,21.764999999999986
