nlLet,letter,readingTime,checkingTime
u,u,1.5149999999998727,3.9839999999999236
d,d,1.5019999999999527,2.4660000000003492
g,g,1.5159999999996217,1.6640000000002146
o,o,1.518000000000029,1.9169999999999163
k,k,1.5169999999998254,9.8100000000004
p,p,1.5089999999995598,2.3140000000003056
d,d,1.52599999999984,3.9409999999998035
x,x,1.5040000000003602,1.8289999999997235
s,s,1.5020000000004075,3.2489999999997963
l,l,1.5169999999998254,1.5830000000000837
c,c,1.51299999999992,2.036000000000058
r,r,1.5060000000003129,2.5609999999996944
e,e,1.5199999999999818,1.586999999999989
b,b,1.51299999999992,4.016000000000076
h,h,1.5080000000002656,1.8089999999997417
y,y,1.5019999999999527,2.313000000000102
w,w,1.5199999999999818,1.913000000000011
u,u,1.5039999999999054,2.9980000000000473
a,a,1.5010000000002037,1.7350000000001273
m,m,1.5209999999997308,1.762000000000171
q,q,1.518000000000029,1.9289999999996326
z,z,1.5020000000008622,3.0669999999995525
i,i,1.506999999999607,1.8410000000003492
t,t,1.5270000000000437,1.5929999999998472
n,n,1.5019999999999527,1.5639999999998508
v,v,1.5019999999999527,2.3640000000000327
j,j,1.5080000000002656,2.0909999999998945
f,f,1.525000000000091,1.8699999999998909
