nlLet,letter,readingTime,checkingTime
u,u,1.5091000000238353,8.241100000023835
v,v,1.5180000000000007,5.333199999928468
n,n,1.519700000047692,10.732100000023848
p,p,1.5183999999761397,8.645899999976166
x,x,1.5203999999761777,6.36120000004766
a,a,1.5251999999284749,7.4251000000238605
d,d,1.5203000000715292,5.079799999952314
k,k,1.5052000000476653,5.6638999999761666
l,l,1.5215000000000032,6.394299999952324
c,c,1.52020000004768,3.54439999997615
r,r,1.5072999999523233,3.1256000000238373
y,y,1.503100000023835,7.151100000023888
e,e,1.5176999999284817,4.931100000023832
j,j,1.519800000071541,9.081199999928458
m,m,1.5138000000715124,3.6159999999999854
f,f,1.516999999999996,6.232899999976155
b,b,1.5200000000000387,3.4944999999999595
h,h,1.5031000000238919,8.051999999999964
w,w,1.5195999999046421,9.427600000023858
o,o,1.5073000000714956,4.112000000000023
i,i,1.5165999999045994,4.865000000000009
t,t,1.5226000000238855,6.380200000047637
z,z,1.5196000000238428,8.229899999976169
q,q,1.5173999999761918,3.7617000000476537
s,s,1.50779999995234,5.878600000023823
g,g,1.521299999952305,4.076300000071512
q,q,1.5065000000000168,6.230799999952353
i,i,1.5149999999999864,1.8471000000238291
v,v,1.5231000000238168,1.9460999999046749
t,t,1.5216000000237955,1.6930000000000405
u,u,1.50620000004767,2.0781000000238237
s,s,1.5194999999999936,4.812799999952347
j,j,1.507299999952295,4.362900000095408
c,c,1.514699999928439,1.6643999999761832
a,a,1.5078000000714837,2.191799999952366
r,r,1.5074999999999932,2.711200000047654
n,n,1.5051000000238446,2.677299999952311
m,m,1.506600000023866,5.2312999999522845
y,y,1.5142000000477083,4.933799999952328
k,k,1.5159999999999627,3.0021000000238587
g,g,1.51789999997618,20.24799999999999
z,z,1.5211000000238641,10.747500000000002
w,w,1.5191000000237977,3.8450000000000273
h,h,1.5206999999284676,2.3792000000476605
p,p,1.5215000000000032,4.1137999999523345
o,o,1.5152000000476846,2.482399999976167
d,d,1.5218999999761422,6.380300000071543
e,e,1.5206999999284676,1.6956000000238305
x,x,1.5160000000000196,3.0633000000715356
l,l,1.5089999999999577,1.8782999999523327
b,b,1.5127999999523354,3.48599999999999
f,f,1.516999999999939,2.1329999999999814
n,n,1.52150000000006,1.6961000000237618
a,a,1.516800000071612,1.615599999904589
o,o,1.5172000000476373,1.5350000000000819
e,e,1.5181000000237646,2.8436999999285035
h,h,1.50649999999996,1.9117000000477447
x,x,1.5222999999523381,2.044100000023832
y,y,1.5211000000238073,2.24610000002383
q,q,1.5068999999762127,2.0427000000476028
f,f,1.521399999976211,1.9128999999761618
i,i,1.5199999999999818,1.7483999999761863
u,u,1.5198999999761327,2.915300000071511
d,d,1.5181000000238782,2.4805000000000064
p,p,1.5154999999999745,3.86909999990462
w,w,1.513200000047732,2.0852999999523263
z,z,1.5194000000952883,3.245299999952408
g,g,1.5186000000237527,1.816000000000031
s,s,1.5146000000238473,1.7515999999046699
c,c,1.514800000071432,1.5512999999523345
r,r,1.5047000000477055,2.0136999999284626
t,t,1.52020000004768,1.5958999999761545
l,l,1.5203999999762345,2.242999999999938
j,j,1.5048000000715547,13.212999999999965
v,v,1.5185000000000173,2.367600000023799
m,m,1.5155000000000882,2.0354999999999563
k,k,1.5180999999046207,2.0636000000238255
