nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime
voorraad,1.0,voorraad,True,klimmen,5.436700000047722,0.6286000000237664,0,
invloed,1.0,invloed,True,opheffen,5.814399999976104,0.45050000000003365,0,
eetlust,1.0,eetlust,True,kaal,4.481799999952386,0.6329999999999245,0,
opkijken,1.0,opkijken,True,liefje,3.6312999999522617,1.4158000000716129,0,
mijnheer,1.0,mijnheer,True,volop,4.99840000009533,0.6995999999046489,0,
jurk,1.0,jurk,True,huisdier,10.696399999976165,0.58299999999997,0,
zwart,1.0,zwart,True,bisschop,8.213600000023803,0.5992999999523363,0,
parel,1.0,parel,True,knie,4.115900000095394,0.6330000000000382,0,
wijlen,1.0,wijlen,True,legaal,5.7811999999285035,0.5496000000238155,0,
wegen,1.0,wegen,True,waarvan,6.163999999999987,0.5500999999046599,0,
aandelen,1.0,aandelen,True,besmet,6.980799999952296,0.6162000000476837,0,
opkomen,1.0,opkomen,True,totaal,4.048699999928431,0.5331000000238646,0,
zingen,1.0,zingen,True,samen,4.332399999976133,0.5331000000238646,0,
dans,1.0,dans,True,gegeven,4.114799999952311,0.5831000000238191,0,
plek,1.0,plek,True,prikken,5.881300000071519,0.54950000000008,0,
lever,1.0,lever,True,grappen,3.71550000000002,0.56639999997617,0,
zweven,1.0,zweven,True,moes,3.5486999999285445,0.5159999999999627,0,
leuk,1.0,leuk,True,flirt,12.91210000002377,0.5497999999523699,0,
komisch,1.0,komisch,True,geluid,6.297500000000014,0.5663000000715783,0,
maling,1.0,maling,True,excuus,7.329899999976078,0.5834000000953665,0,
,,,,kring,12.528600000023857,0.5330999999046071,0,
,,,,heilig,7.5307999999523645,0.6158999999761363,0,
,,,,aarzelen,3.99840000009533,0.5331999999284562,0,
,,,,schaamte,4.265099999904692,0.5,0,
,,,,leren,4.248300000071595,0.500699999928429,0,
,,,,graaf,3.7490000000000236,0.5499999999999545,0,
,,,,woning,7.7808999999761,0.5328999999761663,0,
,,,,blijven,7.481200000047693,0.46589999997615905,0,
,,,,voorraad,,1.2492999999523136,1,12.113200000047641
,,,,invloed,,0.45039999997607083,1,7.5473999999761645
,,,,middelen,6.313799999952266,0.6173999999762145,0,
,,,,bever,4.564799999952356,0.5335000000000036,0,
,,,,getuigen,4.96449999999993,1.133299999952328,0,
,,,,bloeien,4.132100000023797,0.6161000000238346,0,
,,,,waarop,5.947000000000003,0.4497999999522335,0,
