nlLet,letter,readingTime,checkingTime
s,s,1.529100000001506,10.214200000002961
l,l,1.5275999999940382,10.505600000001493
n,n,1.5242000000030203,11.024100000001454
w,w,1.5113999999985026,7.046799999997063
d,d,1.5268999999984771,10.622100000001524
z,z,1.523499999999956,5.804899999998554
j,j,1.5096000000014556,6.372800000004474
m,m,1.524699999995505,4.805200000003026
y,y,1.5261000000014633,4.105199999995534
u,u,1.5261000000015201,6.15570000000298
h,h,1.5251999999954933,4.545800000004476
o,o,1.5085999999940327,5.8466000000015015
c,c,1.527499999999975,3.5731000000014888
b,b,1.5247000000030084,6.560999999999979
p,p,1.5121999999955733,5.90960000000149
r,r,1.5289999999999964,52.93929999999699
x,x,1.525600000001475,7.05600000000004
e,e,1.5248999999984676,5.637700000003008
g,g,1.5262999999970361,8.638300000004449
f,f,1.5247999999970148,13.036899999998525
a,a,1.525100000001487,5.7087000000029775
i,i,1.5121000000014533,13.977699999995593
k,k,1.510499999999979,9.288600000001452
t,t,1.523899999998548,5.137200000002963
q,q,1.5277999999970007,5.13980000000447
v,v,1.5248999999985244,5.3221000000014556
q,q,1.5253999999985126,5.464899999998579
a,a,1.5161000000014155,1.9761999999956288
b,b,1.512800000004404,3.813799999997059
o,o,1.516800000004423,2.649199999995517
s,s,1.5161000000015292,2.9640000000000555
c,c,1.51860000000147,5.0501999999954705
h,h,1.5241000000015674,4.119200000002934
g,g,1.528799999996977,4.1322000000029675
j,j,1.5161000000015292,2.165899999998487
p,p,1.500199999995516,2.454200000003084
u,u,1.5103999999984126,1.9226000000015802
t,t,1.5102000000028966,4.220000000000027
w,w,1.5271999999955597,4.387200000002963
z,z,1.5276999999955478,5.80499999999995
r,r,1.5259000000060041,4.540899999998487
d,d,1.5232999999969934,1.6996000000015101
e,e,1.5167000000029702,1.8215000000000146
v,v,1.5265000000000555,282.29689999999846
x,x,1.5248999999985244,3.575399999998467
m,m,1.5158999999985099,2.29660000000149
y,y,1.5144999999999982,2.9487000000029866
f,f,1.515799999997057,4.366200000003005
k,k,1.5164999999999509,349.39219999999557
n,n,1.516200000002982,76.72460000000137
l,l,1.515600000001541,212.4290000000001
i,i,1.5155999999940377,3.1493000000043594
c,c,1.5163999999986117,3.231999999999971
m,m,1.5161000000014155,2.6153999999985444
x,x,1.516700000003084,2.482699999995475
p,p,1.5157000000028802,3.0322999999971216
d,d,1.5163000000045486,2.665199999995366
e,e,1.516700000003084,3.7321000000015374
f,f,1.515999999999849,5.031599999994114
s,s,1.516200000002982,2.3672000000028675
o,o,1.5146999999956279,2.049200000002884
t,t,1.5163999999986117,3.0322000000030584
