nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
leuk,0,,0,leuk,7.899,2.11599999999999,0,NaN,
snoep,0,,0,snoep,5.315,0.831999999999994,0,NaN,
koppen,0,,0,koppen,5.036,1.143,0,NaN,
schuilen,0,,0,schuilen,11.218,0.594999999999999,0,NaN,
knielen,0,,0,knielen,5.21099999999998,0.463000000000022,0,NaN,
blad,0,,0,blad,8.45399999999998,0.560000000000002,0,NaN,
excuus,0,,0,excuus,6.59999999999999,0.444999999999993,0,NaN,
bijkomen,0,,0,bijkomen,12.031,0.545000000000016,0,NaN,
leren,0,,0,leren,9.46600000000001,0.677999999999997,0,NaN,
kust,0,,0,kust,3.64800000000002,0.380999999999972,0,NaN,
strikken,0,,0,strikken,6.12799999999999,0.562000000000012,0,NaN,
laag,0,,0,laag,3.86799999999999,0.812000000000012,0,NaN,
bloeien,0,,0,bloeien,7.161,0.677999999999997,0,NaN,
heengaan,0,,0,heengaan,8.39999999999998,0.461000000000013,0,NaN,
strekken,0,,0,strekken,4.81600000000003,1.262,0,NaN,
lukken,0,,0,lukken,3.08299999999997,0.410000000000025,0,NaN,
slak,0,,0,slak,3.05000000000001,0.428999999999974,0,NaN,
kreeft,1,kreeft,1,kreeft,NaN,2.91300000000001,1,10.116,
grappen,0,,0,grappen,6.26499999999999,0.379000000000019,0,NaN,
waarvan,0,,0,waarvan,14.983,0.559000000000026,0,NaN,
knaap,0,,0,knaap,4.517,0.644000000000005,0,NaN,
vlek,0,,0,vlek,3.86500000000001,0.531000000000006,0,NaN,
invloed,0,,0,invloed,14.181,0.629000000000019,0,NaN,
komisch,0,,0,komisch,10.35,2.86399999999998,0,NaN,
zwart,0,,0,zwart,5.49799999999999,0.430999999999983,0,NaN,
opheffen,0,,0,opheffen,10.717,0.494000000000028,0,NaN,
middelen,0,,0,middelen,8.553,0.509999999999991,0,NaN,
seizoen,0,,0,seizoen,8.084,0.512,0,NaN,
joggen,0,,0,joggen,3.91899999999998,0.629999999999995,0,NaN,
mand,0,,0,mand,5.286,0.411000000000001,0,NaN,
vreten,0,,0,vreten,4.18200000000002,0.545999999999992,0,NaN,
opzicht,0,,0,opzicht,22.014,1.21300000000002,0,NaN,
maling,0,,0,maling,5.34800000000001,0.512,0,NaN,
zingen,0,,0,zingen,6.51499999999999,0.644999999999982,0,NaN,
vorm,0,,0,vorm,4.68100000000004,0.447000000000003,0,NaN,
boeien,0,,0,boeien,3.86900000000003,0.435000000000002,0,NaN,
ziek,1,ziek,1,ziek,NaN,1.06099999999998,1,9.59900000000005,
aanzien,0,,0,aanzien,7.70100000000002,0.461000000000013,0,NaN,
wegen,0,,0,wegen,4.56200000000013,0.480999999999881,0,NaN,
palm,0,,0,palm,5,0.413000000000011,0,NaN,
prikken,0,,0,prikken,6.4670000000001,0.593999999999937,0,NaN,
rechten,0,,0,rechten,6.88199999999995,0.480999999999995,0,NaN,
heilig,0,,0,heilig,9.65000000000009,0.530999999999949,0,NaN,
kennis,0,,0,kennis,5.97900000000004,0.548000000000002,0,NaN,
poes,0,,0,poes,4.36400000000003,0.565000000000055,0,NaN,
geduld,0,,0,geduld,8.39499999999998,0.715000000000032,0,NaN,
voorraad,0,,0,voorraad,10.3839999999999,93.0930000000001,0,NaN,
mode,0,,0,mode,8.44799999999998,4.04700000000003,0,NaN,
schat,0,,0,schat,6.22899999999993,0.51400000000001,0,NaN,
keihard,0,,0,keihard,13.8339999999999,0.494000000000028,0,NaN,
geluid,0,,0,geluid,8.53199999999993,0.463000000000079,0,NaN,
oceaan,0,,0,oceaan,4.23199999999997,0.394000000000119,0,NaN,
toegeven,0,,0,toegeven,7.76599999999996,6.16100000000006,0,NaN,
gebit,0,,0,gebit,4.43299999999999,0.768000000000029,0,NaN,
baas,0,,0,baas,13.5329999999999,10.028,0,NaN,
twijfel,0,,0,twijfel,14.965,2.08799999999997,0,NaN,
taal,1,taal,1,taal,NaN,0.645000000000095,1,6.01699999999994,
klauw,0,,0,klauw,9.36500000000001,0.645999999999958,0,NaN,
leek,0,,0,leek,12.1340000000001,0.576999999999771,0,NaN,
goedkoop,0,,0,goedkoop,6.05000000000007,0.44399999999996,0,NaN,
zweven,0,,0,zweven,4.21399999999994,0.596000000000004,0,NaN,
uitdelen,0,,0,uitdelen,8.84899999999993,0.480000000000018,0,NaN,
bisschop,0,,0,bisschop,5.24900000000002,0.527999999999906,0,NaN,
moes,0,,0,moes,5.11900000000003,0.625999999999976,0,NaN,
woede,0,,0,woede,6.09999999999991,0.427999999999997,0,NaN,
gezond,0,,0,gezond,8.26499999999999,11.054,0,NaN,
steek,1,steek,1,steek,NaN,0.548999999999978,1,6.41500000000008,
koffie,1,koffie,1,koffie,NaN,0.697000000000003,1,9.68400000000008,
woestijn,1,woestijn,1,woestijn,NaN,0.640999999999963,1,11.986,
nodig,0,,0,nodig,5.11500000000001,0.447000000000003,0,NaN,
schatten,0,,0,schatten,9.01499999999999,0.411000000000058,0,NaN,
totaal,0,,0,totaal,3.76400000000001,0.364000000000033,0,NaN,
site,0,,0,site,5.06399999999996,0.428999999999974,0,NaN,
blijven,0,,0,blijven,5.71500000000003,0.328999999999951,0,NaN,
liefje,0,,0,liefje,5.73200000000008,0.380999999999972,0,NaN,
aflopen,0,,0,aflopen,9.548,0.36099999999999,0,NaN,
bever,0,,0,bever,3.31400000000008,0.365000000000009,0,NaN,
rijp,0,,0,rijp,10.5790000000001,0.461999999999989,0,NaN,
jagen,0,,0,jagen,4.29700000000014,0.363999999999805,0,NaN,
verhaal,0,,0,verhaal,7.58300000000008,0.313999999999965,0,NaN,
parel,0,,0,parel,4.06699999999989,0.331000000000017,0,NaN,
weeshuis,0,,0,weeshuis,13.414,0.439999999999941,0,NaN,
besmet,0,,0,besmet,11.1340000000001,0.375999999999976,0,NaN,
strak,0,,0,strak,7.86400000000003,0.326999999999998,0,NaN,
stof,0,,0,stof,4.59799999999996,0.373000000000047,0,NaN,
techniek,1,techniek,1,techniek,NaN,0.385999999999967,1,7.65000000000009,
stiekem,1,stiekem,1,stiekem,NaN,0.398999999999887,1,5.05199999999991,
waarbij,1,waarbij,1,waarbij,NaN,0.398000000000138,1,8.78199999999993,
dans,0,,0,dans,7.53700000000003,0.660999999999831,0,NaN,
mist,0,,0,mist,3.03199999999993,0.430000000000064,0,NaN,
mening,0,,0,mening,4.41500000000019,0.579999999999927,0,NaN,
gegeven,0,,0,gegeven,6.31799999999998,0.444000000000187,0,NaN,
feestdag,0,,0,feestdag,8.69900000000007,0.396999999999935,0,NaN,
soda,0,,0,soda,5.43100000000004,0.532999999999902,0,NaN,
stemming,0,,0,stemming,5.69900000000007,0.462999999999965,0,NaN,
zaal,0,,0,zaal,2.61199999999985,0.316000000000031,0,NaN,
