nlLet,letter,readingTime,checkingTime
r,r,1.530599999994024,11.584000000000003
x,x,1.5139000000059468,5.295300000011935
i,i,1.515500000000003,13.504699999988077
k,k,1.5150999999940495,9.7078000000119
v,v,1.5154000000059682,9.4255
z,z,1.514599999994033,18.266800000011926
q,q,1.515299999982119,18.717000000000013
u,u,1.5152000000178703,10.922599999994048
w,w,1.5157999999821072,19.066400000006013
o,o,1.515300000011905,13.637099999994007
e,e,1.5155999999940946,8.508700000017825
a,a,1.5151999999881127,14.570300000011912
t,t,1.5150999999940495,24.644599999994057
y,y,1.515300000011905,12.68829999998212
b,b,1.515300000011905,14.220799999982148
f,f,1.5149000000059232,17.88390000000595
l,l,1.5155000000000314,13.304099999994037
d,d,1.5165000000000077,20.3473000000119
p,p,1.515699999988101,27.241900000005955
j,j,1.5158000000118932,43.8426999999881
s,s,1.5155999999940377,34.96880000001187
m,m,1.5147999999821877,30.422600000023863
n,n,1.515199999987999,40.479800000012006
c,c,1.516599999994014,41.246099999994044
g,g,1.5136999999880345,21.530800000011936
h,h,1.5151999999881127,34.66890000000592
h,h,1.4990000000000236,5.028099999994083
g,g,1.5156000000238237,1.931399999976179
r,r,1.5153000000118482,3.9135999999940623
c,c,1.5159000000060132,3.9951999999880172
v,v,1.5166000000238,12.754000000000019
u,u,1.515799999982164,5.544300000011958
b,b,1.5162999999820386,22.54550000000006
s,s,1.5159999999999627,26.109800000011887
n,n,1.5145999999940614,21.08159999999407
l,l,1.51480000001186,4.0635999999940395
x,x,1.5147000000179105,13.42059999999401
y,y,1.5165999999941278,59.245300000011866
p,p,1.5153999999761254,42.59460000002389
i,i,1.516199999988089,16.850800000011873
q,q,1.5147999999821877,4.029999999999973
m,m,1.5150999999940495,53.56810000002383
o,o,1.515799999982164,49.93980000001193
z,z,1.530199999988099,52.02040000000579
e,e,1.5153000000120755,2.997299999982033
a,a,1.5142000000178086,29.3570000000002
w,w,1.5149999999998727,69.38799999999992
d,d,1.5142999999823132,27.259000000000015
k,k,1.5150999999939359,136.26
f,f,1.5154999999999745,1.6318000000119355
t,t,1.5154999999999745,46.157900000006066
j,j,1.5154000000059114,2.9320999999940796
n,n,1.5142999999820859,19.016800000011926
x,x,1.514400000005935,1.5819000000060441
i,i,1.5150999999939359,2.7975000000001273
h,h,1.5154000000059114,10.506899999975985
e,e,1.5157000000178869,2.5475000000001273
p,p,1.5154000000059114,2.2977999999820895
z,z,1.5150000000001,21.4142000000179
a,a,1.5152999999820622,2.5987000000179705
m,m,1.5154999999999745,4.011599999993905
g,g,1.5151999999882264,2.7310999999940577
o,o,1.5151000000237218,2.298099999994065
f,f,1.5154000000059114,2.6976999999881173
q,q,1.515199999987999,5.578500000000076
s,s,1.515200000017785,2.164400000006026
j,j,1.5163999999761018,4.478300000012041
c,c,1.501599999993914,1.732099999994034
r,r,1.5148000000119737,2.288900000005924
w,w,1.507900000005975,17.643399999976282
k,k,1.5082000000177231,37.37240000000611
t,t,1.5090000000000146,2.296199999987948
v,v,1.5154000000061387,5.635699999987992
l,l,1.507900000005975,2.356199999988121
b,b,1.5066000000238091,9.335399999976062
u,u,1.5059000000060223,3.2877000000178214
y,y,1.50649999999996,3.0072999999822514
d,d,1.5054000000059204,69.89540000000602
q,q,1.5084000000058495,1.9296999999880882
p,p,1.5154000000059114,1.7237999999822478
k,k,1.5069000000059987,2.0889000000058786
n,n,1.5074999999999363,2.2308000000120956
d,d,1.5163999999761018,2.4393000000118263
a,a,1.5070000000000618,2.7215999999939413
i,i,1.507900000005975,1.8651999999881355
r,r,1.5154999999999745,1.905700000017987
g,g,1.5075999999939995,1.8718000000119446
y,y,1.5080000000000382,1.915499999999838
l,l,1.5155999999940377,1.6727999999820895
e,e,1.5073000000120373,2.605699999988019
j,j,1.507900000005975,2.322599999994054
u,u,1.5062000000179978,4.037499999999909
s,s,1.5077999999821259,2.655999999999949
z,z,1.5062000000179978,5.936299999982111
x,x,1.50730000001181,2.172400000006064
f,f,1.507900000005975,2.922399999976051
v,v,1.5072000000179742,2.7381999999879554
w,w,1.5080000000000382,3.089099999994005
h,h,1.5061000000239346,2.3899999999998727
t,t,1.5060999999941487,1.6151999999881355
c,c,1.5160999999939122,2.6232000000179596
m,m,1.5060999999939213,2.2305999999941832
b,b,1.5167000000178632,2.389499999999998
o,o,1.5068999999762127,2.589200000017854
v,v,1.5071999999879608,2.7058000000120046
w,w,1.5070000000000618,1.8070000000000164
p,p,1.5055999999940468,1.523900000005824
c,c,1.5075999999939995,1.9635999999941305
h,h,1.5164000000058877,1.606800000012072
x,x,1.5071999999879608,2.455500000000029
e,e,1.5074000000058732,2.7546999999881336
g,g,1.5082000000179505,1.606999999999971
u,u,1.5061999999879845,2.0820999999941705
i,i,1.5149999999998727,2.522900000006075
s,s,1.5066999999880863,2.755700000017896
r,r,1.507900000005975,1.6468999999760854
q,q,1.5161000000239255,7.353599999994003
d,d,1.5064000000058968,14.527499999999918
j,j,1.50850000000014,2.328599999993912
a,a,1.516299999982266,2.8554999999998927
k,k,1.5080000000000382,2.5549000000060005
o,o,1.5070999999938977,2.0980000000001837
m,m,1.5163000000118245,2.704699999988179
z,z,1.5071000000236836,2.1138999999761836
y,y,1.5162000000179887,2.3056999999880645
b,b,1.5078000000119118,2.3056999999880645
l,l,1.5078000000119118,2.0644999999999527
t,t,1.5152999999820622,1.9896000000239837
n,n,1.5073999999760872,4.853300000012041
f,f,1.5069999999998345,2.389400000005935
c,c,1.507599999994227,4.120999999999867
z,z,1.5074000000061005,2.572900000005802
m,m,1.5061999999882119,2.455500000000029
r,r,1.5085999999939759,1.9639999999999418
x,x,1.516599999994014,1.6058000000118682
o,o,1.5061999999882119,2.074000000000069
q,q,1.5071000000236836,2.854899999976169
v,v,1.5074999999999363,2.338900000006106
j,j,1.50730000001181,3.122799999982135
y,y,1.5072000000179742,2.505999999999858
e,e,1.5072999999822514,3.7721000000237837
t,t,1.5055999999940468,2.2070999999941705
k,k,1.5065999999940232,2.3554000000058295
n,n,1.5084000000060769,2.455299999982117
i,i,1.5077000000178487,2.296599999993987
p,p,1.5160999999941396,2.539599999993925
h,h,1.5060000000000855,8.451400000005833
g,g,1.5084000000060769,1.9121999999879336
d,d,1.5154000000061387,3.3393000000119173
a,a,1.5070999999938977,3.58849999999984
s,s,1.5071999999881882,3.1549000000059095
u,u,1.5072000000182015,3.389299999982086
f,f,1.50649999999996,3.0554000000061023
w,w,1.5070999999938977,4.088900000005651
b,b,1.5065000000004147,4.070599999993647
l,l,1.506900000006226,3.7560999999941487
e,e,1.506099999993694,3.157400000005964
j,j,1.5045999999942978,5.737499999999727
l,l,1.5067000000180997,1.5904999999997926
c,c,1.50649999999996,2.1902999999824715
f,f,1.507600000023558,1.6302999999820713
k,k,1.5150999999941632,2.721400000005815
n,n,1.5080999999941014,2.2901000000238128
s,s,1.5072999999824788,1.8053000000118118
p,p,1.5070999999938977,1.80719999998837
h,h,1.507499999999709,3.5873000000119646
d,d,1.5073000000120373,3.3575000000000728
u,u,1.5046999999881336,1.7974000000058368
w,w,1.5172999999822423,2.5882000000178778
y,y,1.5076999999878353,2.421800000011899
g,g,1.5071999999881882,2.2400999999940723
r,r,1.5077000000178487,2.522199999988061
q,q,1.5070999999938977,2.737900000005993
o,o,1.5084000000060769,2.555599999993774
v,v,1.5070000000000618,2.7060999999944215
t,t,1.5074000000058732,2.5213000000117063
i,i,1.5071999999881882,3.1217000000178814
m,m,1.5083999999760636,3.0219000000060987
x,x,1.506700000017645,2.673999999999978
a,a,1.5061999999884392,2.2224999999998545
z,z,1.5073000000120373,3.9713999999758016
b,b,1.5070000000000618,2.328800000012052
