nlLet,letter,readingTime,checkingTime
t,t,1.5065000000000168,2.0016999998092615
i,i,1.5012000000476746,4.5260000000000105
x,x,1.5139000000953615,2.8574999999999875
q,q,1.51400000000001,3.0917999999523147
b,b,1.5130999999046253,2.6087000000476905
c,c,1.512799999952307,3.475800000190759
m,m,1.512899999856927,1.6901000001430475
e,e,1.5150999999046348,2.2552000000476937
u,u,1.5137000000476917,1.533899999856942
l,l,1.5024999999999977,2.2751000001430555
w,w,1.5126999998092572,2.924800000190743
y,y,1.5133999998569436,3.8921000001430457
d,d,1.5141999998092786,2.7750000000000057
a,a,1.5134999999999934,2.2564999999999884
g,g,1.5143000001907296,2.2900999999046405
s,s,1.513599999904642,1.8738000001907267
o,o,1.513699999809262,1.7347000000476953
v,v,1.501499999999993,2.3076000001430543
f,f,1.5138999998569602,4.275299999952296
n,n,1.5141000001430598,4.1257999999523065
k,k,1.5132000000477035,3.0092000000476844
r,r,1.5129999999999768,2.9575999999046587
p,p,1.5137000000476633,1.9078999998569657
h,h,1.512700000047687,1.907900000095367
z,z,1.512799999952307,2.1240999999046153
j,j,1.5121000001430787,1.9352000000476721
n,n,1.502399999856948,3.209000000000003
v,v,1.5136000001430432,1.5166999998092763
i,i,1.5032000000476842,2.073900000095364
o,o,1.512799999952307,4.275700000047692
r,r,1.51400000000001,1.8070999999046364
p,p,1.5134000000953733,3.3580999999045673
h,h,1.51400000000001,3.5909000000953597
s,s,1.5142000000477083,2.3909999999999627
l,l,1.5140999999046585,4.276099999904659
u,u,1.513200000047675,1.67379999995228
z,z,1.512700000047687,1.67349999999999
t,t,1.5131000001430834,4.4262999999523345
c,c,1.5145999999045898,1.5674999999999955
w,w,1.502400000095406,2.0902000000476733
q,q,1.5132999999523236,1.8572999999523176
b,b,1.5122000000476419,2.943099999904632
m,m,1.5122999999523472,1.7523000001907576
k,k,1.501899999856903,6.5785000000000196
a,a,1.5136000001430716,1.918899999856933
x,x,1.502200000047651,3.541500000000042
d,d,1.5142999999523,2.2387999999523345
f,f,1.514600000143048,2.0013999998569147
g,g,1.5029000000953943,3.675599999904648
y,y,1.5129999999999768,2.2733000001907158
e,e,1.5142999999523568,2.356200000047636
j,j,1.5143999998569484,1.6852000000477005
e,e,1.5022000000477078,1.8069999999999595
m,m,1.5123999998569957,2.909800000190728
v,v,1.5122999999522904,2.2917999999523317
w,w,1.5124999999999886,3.4750999999046144
