welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.254421541,-0.026171058,1,0,0,6.8085,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,-0.259053292,-0.036360949,1,0,0,0.1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.238673461,-0.066004427,1,0,0,5.0722,0,0,0,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.02005298,-0.150302917,1,0,0,2.4219,0,1,1,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.012642255,-0.233675114,1,0,0,3.0673,0,2,2,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.0089367,-0.198473544,1,0,0,3.8175,0,3,3,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.007084115,-0.194768086,1,0,0,1.8331,0,4,4,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.058960057,-0.248496805,1,0,0,1.2187,0,5,5,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.080266325,-0.297593773,1,0,0,3.4156,0,6,6,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.018200395,-0.260539522,1,0,0,2.1857,0,7,7,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.069150045,-0.209589825,1,0,0,5.6842,0,8,8,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.064518197,-0.197547156,1,0,0,2.9512,0,9,9,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.064518197,-0.186430876,1,0,0,3.2517,0,10,10,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.097867038,-0.244791394,1,0,0,1.318,0,11,11,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.221998993,-0.163271927,1,0,0,0.3511,0,12,12,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.071002726,-0.143818436,1,0,0,3.5084,0,13,13,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.111762436,-0.260539522,1,0,0,3.117,0,14,14,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.202545502,-0.127144016,1,0,0,3.919,0,15,15,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.056180987,-0.233675114,1,0,0,1.2698,0,16,16,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.049696554,-0.197547156,1,0,0,2.8187,0,17,17,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.073781796,-0.184578146,1,0,0,3.935,0,18,18,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.131215926,-0.122512217,1,0,0,1.9177,0,19,19,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.306297531,-0.049329959,1,0,0,6.5174,0,20,20,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,-0.098793474,-0.214221624,1,0,0,1.1356,0,21,21,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00015,2023-08-05_13h51.50.088,vbt_B2_day2,2022.2.4,Win32,59.99520038,,,,,,,0.02163307,-0.219779764,1,0,0,1.0672,0,22,22,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
