welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.180555556,-0.248148176,1,0,0,0.8638,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,-0.180555556,-0.248148176,1,0,0,0.4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,-0.180555556,-0.248148176,1,0,0,0.4482,0,0,0,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,-0.180555556,-0.248148176,1,0,0,0.5051,0,1,1,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,-0.180555556,-0.248148176,1,0,0,0.1334,0,2,2,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,-0.040740755,-0.186111097,1,0,0,3.6962,0,3,3,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,0.106481481,-0.119444459,1,0,0,1.6866,0,4,4,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,0.106481481,-0.119444459,1,0,0,2.5975,0,5,5,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,0.106481481,-0.119444459,1,0,0,0.5504,0,6,6,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,0.106481481,-0.119444459,1,0,0,0.3335,0,7,7,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00113,2023-12-12_11h35.19.220,vbt_B2_day2,2022.2.4,Win32,60.33546519,,,,,,,0.106481481,-0.119444459,1,0,0,0.4001,0,8,8,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
