welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,testResp,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.122222194,-0.178703732,1,0,0,0.2078,0,8,8,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.1524,0,9,9,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.3557,0,10,10,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.387,0,11,11,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.2295,0,12,12,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.5827,0,13,13,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.1231,0,14,14,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.4289,0,15,15,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.0486,0,16,16,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.5131,0,17,17,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.2225,0,18,18,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.6541,0,19,19,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.1233,0,20,20,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.062,0,21,21,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.0342,0,22,22,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.4357,0,23,23,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.1933,0,24,24,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,-0.101851852,-0.142592607,1,0,0,0.1035,0,25,25,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,-0.101851852,-0.142592607,1,0,0,0.1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.2451,traag,,-0.101851852,-0.142592607,1,0,0,0.3818,0,0,0,56,1,traag,images/br_traag.png,images/cb_traag.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2961,,,-0.055555556,-0.233333376,1,0,0,0.2933,0,1,1,76,1,afval,images/br_afval.png,images/cb_afval.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2014,,,-0.055555556,-0.233333376,1,0,0,0.2968,0,2,2,60,1,jasje,images/br_jasje.png,images/cb_jasje.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.0674,,,-0.055555556,-0.233333376,1,0,0,0.2859,0,3,3,196,1,nakijken,images/br_nakijken.png,images/cb_nakijken.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2292,,,-0.055555556,-0.233333376,1,0,0,0.1706,0,4,4,166,1,strikken,images/br_strikken.png,images/cb_strikken.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.1473,,,-0.055555556,-0.233333376,1,0,0,0.2928,0,5,5,83,1,mening,images/br_mening.png,images/cb_mening.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.1314,,,-0.055555556,-0.233333376,1,0,0,0.1656,0,6,6,34,1,vorm,images/br_vorm.png,images/cb_vorm.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2119,,,-0.055555556,-0.233333376,1,0,0,0.2991,0,7,7,87,1,toeval,images/br_toeval.png,images/cb_toeval.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2589,,,-0.055555556,-0.233333376,1,0,0,0.3355,0,8,8,67,1,zwart,images/br_zwart.png,images/cb_zwart.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2354,,,-0.055555556,-0.233333376,1,0,0,0.2638,0,9,9,4,1,moes,images/br_moes.png,images/cb_moes.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.0921,,,-0.055555556,-0.233333376,1,0,0,0.1942,0,10,10,11,1,mode,images/br_mode.png,images/cb_mode.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,2.4164,loyaal,,-0.055555556,-0.233333376,1,0,0,0.3885,0,11,11,97,1,loyaal,images/br_loyaal.png,images/cb_loyaal.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.193,,,-0.055555556,-0.233333376,1,0,0,0.3123,0,12,12,151,1,aanzoek,images/br_aanzoek.png,images/cb_aanzoek.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.6241,,,-0.055555556,-0.233333376,1,0,0,0.5671,0,13,13,165,1,feestdag,images/br_feestdag.png,images/cb_feestdag.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.0665,,,-0.055555556,-0.233333376,1,0,0,0.3332,0,14,14,75,1,snoep,images/br_snoep.png,images/cb_snoep.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.3474,,,-0.055555556,-0.233333376,1,0,0,0.3184,0,15,15,31,1,poes,images/br_poes.png,images/cb_poes.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2379,,,-0.055555556,-0.233333376,1,0,0,0.3194,0,16,16,68,1,schat,images/br_schat.png,images/cb_schat.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2855,,,-0.055555556,-0.233333376,1,0,0,0.3365,0,17,17,1,1,zaal,images/br_zaal.png,images/cb_zaal.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,4.1375,woestijn,,-0.055555556,-0.233333376,1,0,0,0.3527,0,18,18,179,1,woestijn,images/br_woestijn.png,images/cb_woestijn.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.198,,,-0.055555556,-0.233333376,1,0,0,0.3396,0,19,19,193,1,weeshuis,images/br_weeshuis.png,images/cb_weeshuis.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2716,,,-0.055555556,-0.233333376,1,0,0,0.2916,0,20,20,73,1,volop,images/br_volop.png,images/cb_volop.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2874,,,-0.055555556,-0.233333376,1,0,0,0.3681,0,21,21,71,1,bever,images/br_bever.png,images/cb_bever.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2927,,,-0.055555556,-0.233333376,1,0,0,0.3542,0,22,22,38,1,baai,images/br_baai.png,images/cb_baai.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.302,,,-0.055555556,-0.233333376,1,0,0,0.3135,0,23,23,106,1,zingen,images/br_zingen.png,images/cb_zingen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.0772,,,-0.055555556,-0.233333376,1,0,0,0.1973,0,24,24,148,1,smullen,images/br_smullen.png,images/cb_smullen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2229,,,-0.055555556,-0.233333376,1,0,0,0.3334,0,25,25,121,1,twijfel,images/br_twijfel.png,images/cb_twijfel.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2187,,,-0.055555556,-0.233333376,1,0,0,0.354,0,26,26,14,1,rijp,images/br_rijp.png,images/cb_rijp.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2031,,,-0.055555556,-0.233333376,1,0,0,0.3471,0,27,27,171,1,aarzelen,images/br_aarzelen.png,images/cb_aarzelen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.3146,,,-0.055555556,-0.233333376,1,0,0,0.2919,0,28,28,41,1,maken,images/br_maken.png,images/cb_maken.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,3.8403,stiekem,,-0.055555556,-0.233333376,1,0,0,0.2947,0,29,29,139,1,stiekem,images/br_stiekem.png,images/cb_stiekem.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.315,,,-0.055555556,-0.233333376,1,0,0,0.2712,0,30,30,108,1,excuus,images/br_excuus.png,images/cb_excuus.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.3685,,,-0.055555556,-0.233333376,1,0,0,0.4092,0,31,31,52,1,wagon,images/br_wagon.png,images/cb_wagon.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.1182,,,-0.055555556,-0.233333376,1,0,0,0.1599,0,32,32,66,1,lever,images/br_lever.png,images/cb_lever.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.1663,,,-0.055555556,-0.233333376,1,0,0,0.2289,0,33,33,185,1,mijnheer,images/br_mijnheer.png,images/cb_mijnheer.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.0765,,,-0.055555556,-0.233333376,1,0,0,0.034,0,34,34,26,1,leuk,images/br_leuk.png,images/cb_leuk.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2585,,,-0.055555556,-0.233333376,1,0,0,0.222,0,35,35,118,1,vinger,images/br_vinger.png,images/cb_vinger.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2305,,,-0.055555556,-0.233333376,1,0,0,0.2151,0,36,36,101,1,staren,images/br_staren.png,images/cb_staren.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.0082,,,-0.055555556,-0.233333376,1,0,0,0.1177,0,37,37,114,1,vullen,images/br_vullen.png,images/cb_vullen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.1541,,,-0.055555556,-0.233333376,1,0,0,0.2913,0,38,38,47,1,kabel,images/br_kabel.png,images/cb_kabel.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.0515,,,-0.055555556,-0.233333376,1,0,0,0.1115,0,39,39,159,1,sufferd,images/br_sufferd.png,images/cb_sufferd.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.3825,,,-0.055555556,-0.233333376,1,0,0,0.4581,0,40,40,103,1,joggen,images/br_joggen.png,images/cb_joggen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.0626,,,-0.055555556,-0.233333376,1,0,0,0.1804,0,41,41,5,1,blad,images/br_blad.png,images/cb_blad.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.1612,,,-0.055555556,-0.233333376,1,0,0,0.292,0,42,42,113,1,koppen,images/br_koppen.png,images/cb_koppen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.1958,,,-0.055555556,-0.233333376,1,0,0,0.2432,0,43,43,44,1,flits,images/br_flits.png,images/cb_flits.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.3625,,,-0.055555556,-0.233333376,1,0,0,0.5273,0,44,44,36,1,vuur,images/br_vuur.png,images/cb_vuur.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,00107,2023-11-20_11h33.36.671,vbt_B2_day2,2022.2.4,Win32,143.8848921,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.2724,,,-0.055555556,-0.233333376,1,0,0,0.4238,0,45,45,174,1,stemming,images/br_stemming.png,images/cb_stemming.png,0,,,,,,,,,,,,,,,,,,,,,
