welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.13671875,0.05078125,1,0,0,13.078,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,-0.13671875,0.05078125,1,0,0,7.5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,,,,,,,-0.13671875,0.05078125,1,0,0,7.742,0,0,0,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,,,,,,,-0.13671875,0.05078125,1,0,0,6.8245,0,1,1,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,,,,,,,-0.140625,0.051757813,1,0,0,7.0079,0,2,2,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,,,,,,,-0.294921875,-0.049804688,1,0,0,0.7006,0,3,3,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,,,,,,,-0.294921875,-0.049804688,1,0,0,3.0704,0,4,4,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,,,,,,,-0.297851563,-0.049804688,1,0,0,0.3508,0,5,5,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,,,,,,,-0.297851563,-0.049804688,1,0,0,0.2173,0,6,6,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00070,2023-10-17_21h44.57.149,vbt_B2_day2,2022.2.4,Win32,59.93766483,,,,,,,-0.297851563,-0.049804688,1,0,0,0.0502,0,7,7,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
