welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,testResp,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.166666667,-0.264444444,1,0,0,15.692,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,-0.165555556,-0.266666667,1,0,0,2.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,,,,,,,-0.167777778,-0.254444444,1,0,0,17.519,0,0,0,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,,,,,,,-0.167777778,-0.254444444,1,0,0,3.1,0,1,1,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,,,,,,,-0.167777778,-0.254444444,1,0,0,0.85,0,2,2,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,,,,,,,-0.167777778,-0.254444444,1,0,0,1.933,0,3,3,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,,,,,,,-0.167777778,-0.254444444,1,0,0,0.733,0,4,4,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,,,,,,,-0.167777778,-0.254444444,1,0,0,2.066,0,5,5,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,,,,,,,-0.167777778,-0.254444444,1,0,0,0.05,0,6,6,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00104,2023-11-21_15h56.18.358,vbt_B2_day2,2022.2.4,MacIntel,32.25806452,,,,,,,-0.167777778,-0.254444444,1,0,0,3.716,0,7,7,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
