welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
0.387037065,-0.016666667,1,0,0,10.4814,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,0.56203715,0.024074046,1,0,0,8.6577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,,,,,,,0.485185242,0.011111111,1,0,0,5.1136,0,0,0,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,,,,,,,0.486111111,0.011111111,1,0,0,1.8148,0,1,1,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,,,,,,,0.487037065,0.011111111,1,0,0,5.3463,0,2,2,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,,,,,,,0.407407464,0.01851849,1,0,0,10.9935,0,3,3,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,,,,,,,0.348148176,-0.036111111,1,0,0,1.2989,0,4,4,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,,,,,,,0.348148176,-0.036111111,1,0,0,0.8495,0,5,5,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,,,,,,,0.339814843,-0.035185199,1,0,0,4.6141,0,6,6,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00018,2023-08-12_11h48.13.089,vbt_B2_day2,2022.2.4,Win32,58.47269325,,,,,,,0.289814843,-0.072222222,1,0,0,4.0471,0,7,7,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
