welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.065740727,-0.160185213,1,0,0,25.2172,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,0.20185188,-0.207407422,1,0,0,10.1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.194444444,-0.196296339,1,0,0,2.0837,0,0,0,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.194444444,-0.188888903,1,0,0,0.1181,0,1,1,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.157407407,-0.193518533,1,0,0,0.6806,0,2,2,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.110185199,-0.188888903,1,0,0,1.6318,0,3,3,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.158333319,-0.216666681,1,0,0,0.5691,0,4,4,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.286111125,-0.167592578,1,0,0,0.4516,0,5,5,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.219444487,-0.135185171,1,0,0,1.3197,0,6,6,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.233333376,-0.139814801,1,0,0,2.6041,0,7,7,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.217592593,-0.146296325,1,0,0,1.4379,0,8,8,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.212037051,-0.145370413,1,0,0,2.3405,0,9,9,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.207407422,-0.14444443,1,0,0,1.4241,0,10,10,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.202777792,-0.147222236,1,0,0,1.0975,0,11,11,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.195370356,-0.143518519,1,0,0,1.3195,0,12,12,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.20648151,-0.146296325,1,0,0,0.5902,0,13,13,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.209259245,-0.14907406,1,0,0,0.8957,0,14,14,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.202777792,-0.151851866,1,0,0,0.3611,0,15,15,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.20185188,-0.145370413,1,0,0,0.4374,0,16,16,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.202777792,-0.147222236,1,0,0,0.1809,0,17,17,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.202777792,-0.148148148,1,0,0,0.3198,0,18,18,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-14_18h24.55.788,vbt_B2_day2,2022.2.4,Win32,143.328078,,,,,,,0.203703704,-0.137962977,1,0,0,2.8818,0,19,19,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
