welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,refresh_mouse.x,refresh_mouse.y,refresh_mouse.leftButton,refresh_mouse.midButton,refresh_mouse.rightButton,refresh_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,trainInstr_mouse.time,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,word_mouse.x,word_mouse.y,word_mouse.leftButton,word_mouse.midButton,word_mouse.rightButton,word_mouse.time,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.146666667,-0.082222222,1,0,0,35.67,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,-0.146666667,-0.082222222,1,0,0,9.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,,,,,,,0.073333333,-0.262222222,1,0,0,1.616,0,0,0,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,,,,,,,0.073333333,-0.262222222,1,0,0,1.616,0,1,1,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,,,,,,,0.073333333,-0.262222222,1,0,0,1.383,0,2,2,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,,,,,,,0.073333333,-0.262222222,1,0,0,1.234,0,3,3,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,,,,,,,0.073333333,-0.262222222,1,0,0,0.165,0,4,4,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,,,,,,,0.073333333,-0.262222222,1,0,0,0.017,0,5,5,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,,,,,,,0.073333333,-0.262222222,1,0,0,0.616,0,6,6,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00106,2023-11-11_15h10.42.889,vbt_B2_day2,2022.2.4,MacIntel,40,,,,,,,0.073333333,-0.262222222,1,0,0,2.15,0,7,7,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
