nlLet,letter,readingTime,checkingTime
u,u,1.5197999992370619,2.628900000572205
a,a,1.5160999994277944,1.5341000003814713
j,j,1.514800000190732,1.8675999994277959
r,r,1.5144000005722056,2.232800000190732
v,v,1.5157999992370605,3.317300000190741
d,d,1.5149000005722044,5.397999999999996
h,h,1.5163999996185282,1.5991999998092652
n,n,1.5161999998092668,1.8325000000000031
z,z,1.5164000005722045,2.3001999998092657
c,c,1.5156000003814682,1.74889999961853
o,o,1.5181999998092621,1.5308000001907374
b,b,1.516300000190732,1.9846999998092656
t,t,1.5141000003814824,1.5492999992370642
p,p,1.516300000190725,2.232600000381467
q,q,1.518099999427804,2.4473000001907366
y,y,1.5176000003814636,1.7978000001907333
e,e,1.5180000000000007,5.096500000000006
m,m,1.5159999999999911,1.9827999992370593
x,x,1.5182000007629455,1.5807999992370583
l,l,1.5161000003814706,1.682699999809273
g,g,1.5159999999999911,1.6004000005722077
i,i,1.5174999999999983,1.7132999992370657
w,w,1.5179000005721974,4.44739999961854
f,f,1.5159999999999911,6.298100000381467
k,k,1.5175000000000125,2.0145999994277872
s,s,1.5183000001907345,1.5651999998092663
