nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime
ziek,1.0,...eiw,False,boeien,11.201799999952328,2.1782000000476955,0,
tekst,1.0,se..t,False,waken,6.617100000023811,8.320799999952328,0,
slagen,1.0,slagen,True,verhaal,6.64319999992847,14.220300000071518,0,
blik,1.0,blik,True,praat,3.2658999999761704,3.4501999999284862,0,
woestijn,1.0,koestihn,False,poes,5.2662999999523095,1.0430000000000064,0,
traag,1.0,traag,True,palm,5.055100000023856,2.2566999999284576,0,
akkoord,1.0,akkoord,True,jagen,6.52239999997613,3.4037000000477065,0,
taal,1.0,taal,True,kabel,9.808499999999981,1.4310999999046317,0,
maaltijd,1.0,maaltijd,True,gegeven,11.566100000023823,8.08619999992851,0,
kreeft,1.0,kreeft,True,weeshuis,8.72980000007152,14.006799999952307,0,
techniek,1.0,techniek,True,strekken,7.599899999976174,8.067399999976146,0,
geit,1.0,geis,False,geliefd,8.249600000023804,3.97329999995236,0,
koffie,1.0,koffie,True,vervoer,3.316799999952366,3.803900000095325,0,
kring,1.0,kreng,False,bleek,4.050100000023804,1.0685999999046771,0,
waarbij,1.0,waarbid,False,knie,10.083700000047713,1.3001999999284521,0,
steek,1.0,steek,True,ziek,,6.110500000000002,1,42.58279999995233
huisdier,1.0,.mishier,False,aanraden,7.5997999999523245,6.466700000047695,0,
loyaal,1.0,lokaal,False,joggen,6.466600000023902,2.0357999999522463,0,
stiekem,1.0,stiekem,True,sufferd,4.313300000071536,10.254100000023868,0,
trekker,1.0,trekker,True,waarop,9.280799999952364,7.253100000023892,0,
,,,,rechten,10.133300000071586,12.741499999999974,0,
,,,,tekst,,12.762500000000045,1,21.83320000004767
,,,,slagen,,1.1273000000716138,1,15.31269999992844
,,,,zwart,13.435499999999934,7.706899999976258,0,
,,,,maling,3.949700000047642,3.5920000000000982,0,
,,,,afval,5.09989999997606,3.38610000002393,0,
,,,,volop,8.269700000047692,1.9690999999046426,0,
,,,,jaar,6.382799999952226,1.9662999999524118,0,
,,,,wegen,7.533299999952305,0.93360000002383,0,
,,,,toeval,17.767199999928494,2.7525000000000546,0,
,,,,blik,,0.8493000000714801,1,5.809399999976222
,,,,woestijn,,2.64579999995226,1,13.430000000000064
,,,,zingen,2.8663999999761245,4.802200000047719,0,
,,,,stemming,6.065000000000055,4.24639999997612,0,
,,,,spanning,2.8004000000954647,1.40329999995231,0,
,,,,geld,5.416500000000042,2.412600000023872,0,
,,,,dans,3.3642999999523227,1.572999999999979,0,
,,,,bloeien,5.73369999992849,0.6708000000714947,0,
,,,,plek,15.09970000004762,1.086500000000001,0,
,,,,geheim,17.199899999976083,24.152500000000032,0,
,,,,gebit,5.1170000000000755,0.7137999999522435,0,
,,,,invloed,2.9674999999999727,5.324799999952347,0,
,,,,komisch,3.8833000000715856,3.49639999997612,0,
,,,,uitdelen,2.7690000000000055,2.03290000009531,0,
,,,,hiervan,26.449799999952347,44.05839999997613,0,
,,,,waarvan,4.215399999976171,35.46199999999999,0,
,,,,flirt,3.3995999999045807,3.1987000000476655,0,
,,,,traag,,3.3311000000238664,1,23.769600000023843
,,,,knielen,4.530100000023822,1.2520000000000664,0,
,,,,toegeven,11.392200000047637,1.32260000002384,0,
,,,,kaal,3.3645000000001346,1.5282999999521962,0,
,,,,driemaal,4.614600000023756,1.1341000000238637,0,
,,,,hechten,2.7658999999762273,4.204900000095449,0,
,,,,kasteel,6.099500000000035,3.002999999999929,0,
,,,,aflopen,3.6814999999999145,6.3221000000239655,0,
,,,,jasje,9.0316000000239,2.1392999999523,0,
,,,,lokken,3.699899999975969,1.216899999976249,0,
,,,,akkoord,,1.1441000000238546,1,6.142499999999927
,,,,feestdag,9.684399999975994,4.764600000023847,0,
,,,,lever,4.801700000047731,4.409299999952282,0,
,,,,opkomen,3.714999999999918,22.488100000023906,0,
,,,,flits,3.884499999999889,18.734200000047622,0,
,,,,besmet,3.550200000047653,0.8446999999284799,0,
,,,,vlek,4.4585000000001855,1.17970000004766,0,
,,,,schuilen,16.13339999997629,1.3907000000476728,0,
,,,,heilig,3.383600000023762,3.104100000023891,0,
,,,,taal,,0.9220999999047308,1,4.6169000000952565
,,,,woning,3.133099999904516,1.2963000000715965,0,
,,,,excuus,4.245499999999993,5.29099999999994,0,
,,,,ijdel,5.202100000023847,4.686600000023645,0,
,,,,opheffen,7.317000000000007,37.67089999997597,0,
,,,,baai,3.943899999976111,0.9514999999998963,0,
,,,,maaltijd,,0.8731000000238964,1,11.454799999952229
,,,,aandelen,3.549699999928407,1.7806000000239237,0,
,,,,bever,2.530999999999949,1.2677999999523308,0,
,,,,kreeft,,1.5743999999760945,1,26.374499999999898
,,,,twijfel,3.684399999976222,2.6534000000954165,0,
,,,,laken,2.9349999999999454,1.1168999999761127,0,
,,,,bijkomen,2.6503999999761163,0.9372000000478238,0,
,,,,graaf,2.6503999999763437,1.0697000000475327,0,
,,,,kleren,13.378699999928358,6.4939000000954366,0,
,,,,zaal,3.948400000095262,0.9975999999046508,0,
,,,,afnemen,3.97689999997624,1.2948999999762236,0,
,,,,aanzien,3.0851999999283635,0.9728000000716293,0,
,,,,muziek,2.6941999999285144,1.2117000000478129,0,
,,,,mening,3.6793999999761127,0.884499999999889,0,
,,,,gezond,3.3281000000238237,1.0566000000237636,0,
,,,,opzicht,3.31829999995216,0.8902000000477983,0,
,,,,samen,2.916500000000042,0.9907000000475819,0,
,,,,techniek,,0.7114000000954093,1,11.433699999928422
,,,,baas,3.5105999999045707,3.505300000071429,0,
,,,,voorraad,3.5121000000237927,1.1875,0,
,,,,getuigen,4.667800000071338,2.083100000023933,0,
,,,,zuster,4.323299999952269,0.8544999999999163,0,
,,,,geit,,1.76789999997618,1,15.777200000047742
