nlLet,letter,readingTime,checkingTime
d,d,1.511199999928479,4.5190000000000055
s,s,1.5093000000715193,5.670799999952322
a,a,1.5113000000715289,5.023199999928465
m,m,1.5098000000715217,5.189099999904641
o,o,1.5109999999999957,5.0715
f,f,1.5120000000000005,3.506300000071519
u,u,1.5096999999284861,3.0264000000953644
z,z,1.5073999999761583,8.442100000023828
n,n,1.5075000000000216,1.7159999999999798
i,i,1.5177999999523308,3.2213999999761427
c,c,1.5118000000715313,1.757000000000005
r,r,1.5095999999046228,2.790999999999997
j,j,1.5089000000953945,3.824199999928453
e,e,1.5093999999761536,3.3217000000476844
l,l,1.5115000000000123,3.7563999999761677
t,t,1.5106000000238282,4.688600000023854
g,g,1.5114999999999839,4.723899999976169
p,p,1.5091000000238353,3.252699999928467
x,x,1.5274000000953833,2.8031999999284665
q,q,1.5300000000000011,5.066700000047689
y,y,1.5162999999523095,7.30030000007153
b,b,1.5165000000000077,2.7337999999523106
h,h,1.5166000000238284,13.356500000000011
w,w,1.526899999976166,3.5162999999523095
v,v,1.5172000000476942,4.117700000047677
k,k,1.515599999904623,2.7551000000238446
