nlLet,letter,readingTime,checkingTime
r,r,1.515400000095367,1.9440999999046333
d,d,1.5152999999523153,1.999000000000004
s,s,1.5312000000476829,1.631299999952315
i,i,1.5153000001907344,5.197399999856952
b,b,1.5129000000953674,3.1972000000476797
l,l,1.5155999999046372,4.095700000047678
v,v,1.515500000000003,2.063799999952316
o,o,1.5047999999523185,1.8551000001430467
j,j,1.5102999999523163,1.8950999999046374
k,k,1.5154000000953687,6.109099999904629
g,g,1.5207000000476825,3.110599999904636
m,m,1.527600000143046,3.280200000047685
p,p,1.5148999998569366,2.0857000000476944
q,q,1.5200999999046303,2.7480000000000047
z,z,1.5136000001430432,3.4095000000000084
h,h,1.5287999999523123,3.17940000009537
t,t,1.5154999999999887,4.0128999998569554
e,e,1.5154000000953687,1.634399999856953
u,u,1.5294999999999987,2.8006000001430493
f,f,1.5202999999523144,7.855599999904626
x,x,1.5267000000476827,1.6486000001430625
a,a,1.515799999952307,2.1852000000476863
w,w,1.5272999999523194,2.49989999985695
y,y,1.5305000000000035,8.365400000095363
c,c,1.5267000000476685,2.246599999904646
n,n,1.5154000000953545,3.320899999856948
