nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
gedicht,0,,0,gedicht,18.731700000003,5.27799999999996,0,NaN,
steek,1,steek,1,steek,NaN,2.21929999999702,1,44.921,
aarzelen,0,,0,aarzelen,20.0164000000059,3.00179999999705,0,NaN,
vorm,0,,0,vorm,7.24759999999407,3.06699999999995,0,NaN,
mening,0,,0,mening,24.5665,3.05000000000001,0,NaN,
huisdier,1,huisdier,1,huisdier,NaN,3.23250000000002,1,38.0398999999911,
groen,0,,0,groen,10.860200000003,2.71240000000597,0,NaN,
stiekem,1,stiekem,1,stiekem,NaN,1.6345,1,20.439700000003,
grappen,0,,0,grappen,14.452400000006,1.411599999994,0,NaN,
beseffen,0,,0,beseffen,24.885599999994,3.72890000000598,0,NaN,
bedoelen,0,,0,bedoelen,23.0819000000059,1.16600000000005,0,NaN,
gezond,0,,0,gezond,14.7571000000089,1.03609999999412,0,NaN,
trekker,1,trekker,1,trekker,NaN,1.59139999999115,1,11.5681000000089,
daarheen,0,,0,daarheen,13.9175,1.60259999999403,0,NaN,
keihard,0,,0,keihard,35.13,1.7633000000119,0,NaN,
aanraden,0,,0,aanraden,10.249200000003,1.53959999999404,0,NaN,
strikken,0,,0,strikken,10.299700000003,2.78800000000001,0,NaN,
klauw,0,,0,klauw,20.218799999997,2.44780000001197,0,NaN,
soda,0,,0,soda,15.2319000000059,1.48200000000008,0,NaN,
zweven,0,,0,zweven,11.9538999999911,1.16710000000887,0,NaN,
mijnheer,0,,0,mijnheer,29.680700000003,1.270200000003,0,NaN,
jaar,0,,0,jaar,8.01720000000296,3.622400000006,0,NaN,
opzicht,0,,0,opzicht,19.045099999994,1.46510000000887,0,NaN,
woning,0,,0,woning,13.062200000003,1.21920000000296,0,NaN,
leren,0,,0,leren,9.535900000006,1.01120000000299,0,NaN,
doodmoe,0,,0,doodmoe,19.546400000006,1.21309999999403,0,NaN,
ijdel,0,,0,ijdel,14.751700000003,1.45120000000293,0,NaN,
geduld,0,,0,geduld,19.598600000009,1.42389999999102,0,NaN,
stemming,0,,0,stemming,31.732099999994,1.20729999999708,0,NaN,
prikken,0,,0,prikken,25.2917000000029,6.40229999999701,0,NaN,
openbaar,0,,0,openbaar,9.17560000000901,1.95669999998802,0,NaN,
nodig,0,,0,nodig,8.154700000003,1.03690000000597,0,NaN,
klimmen,0,,0,klimmen,9.02999999999997,1.18129999999701,0,NaN,
heilig,0,,0,heilig,18.546299999997,1.2340999999941,0,NaN,
leek,0,,0,leek,8.18399999999997,1.50929999999698,0,NaN,
slagen,1,slagen,1,slagen,NaN,2.11750000000006,1,12.9338999999911,
